;von;bis;;
Datum:;27.12.2021;27.12.2021;;
Enthalt Z;557;557;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2131.50;96.44 %;
Auslagen;;;73.00;3.30 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;5.60;0.25 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;73.00;3.31 %;
19.0%;;;694.12;31.49 %;
7.0%;;;1437.38;65.20 %;
Total;;;2204.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;73.00;3.65 %;
19.0%;;;583.25;29.17 %;
7.0%;;;1343.42;67.18 %;
Total;;;1999.67;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;110.87;54.13 %;
7.0%;;;93.96;45.87 %;
Total;;;204.83;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;136;938.70;42.58 %;0.00
Maestro;;44;761.80;34.56 %;0.00
MasterCard;;12;117.40;5.33 %;0.00
Mehrzweckgutschein;;2;21.80;0.99 %;0.00
Visa;;19;195.40;8.86 %;3.60
Visa Electron;;14;169.40;7.68 %;2.00
Total;;227;2204.50;100.00 %;5.60
;;;;
Umsatzdetails;;;;;
Annacotta;;;1325.20;62.17 %;5.60
Emanuel;;;39.80;1.87 %;0.00
Moritz;;;496.60;23.30 %;0.00
Robin;;;269.90;12.66 %;0.00
Total;;;2131.50;100.00 %;5.60
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
GS;;1;5.00;69.44 %;
Gutschein;;1;2.20;30.56 %;
Total;;2;7.20;100.00 %;
;;;;
Tische;;;;;
Theke;;226;2204.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;532;1229.32;55.76 %;;58;193.72;;474;1035.60
Sonstiges;;41;670.30;30.41 %;;0;0.00;;41;670.30
Speisen;;106;304.88;13.83 %;;17;51.48;;89;253.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;39;653.30;29.63 %;;0;0.00;;39;653.30
Milchmischgetränke;;256;575.12;26.09 %;;21;70.12;;235;505.00
Hafer;;130;335.20;15.21 %;;19;71.00;;111;264.20
Speisen;;106;304.88;13.83 %;;17;51.48;;89;253.40
Kaffee;;117;240.80;10.92 %;;15;41.40;;102;199.40
Non Kaffee;;26;65.60;2.98 %;;1;2.80;;25;62.80
Summer;;3;12.60;0.57 %;;2;8.40;;1;4.20
Gutscheine;;1;10.00;0.45 %;;0;0.00;;1;10.00
Equipment_;;1;7.00;0.32 %;;0;0.00;;1;7.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;64;217.60;9.87 %;;5;17.00;;59;200.60
Hafer Cappuccino;0;39;132.60;6.01 %;;6;20.40;;33;112.20
Flat White;0;30;111.12;5.04 %;;3;8.52;;27;102.60
Kanelbullar;0;31;99.20;4.50 %;;4;12.80;;27;86.40
Hafer Flat White;0;24;91.20;4.14 %;;7;26.60;;17;64.60
Shakisso 500g;0;3;90.00;4.08 %;;0;0.00;;3;90.00
Pain au Chocolat;0;26;70.68;3.21 %;;5;11.88;;21;58.80
ReCup ausgeben ´;0;69;69.00;3.13 %;;2;2.00;;67;67.00
MUYU 1000g;0;2;68.00;3.08 %;;0;0.00;;2;68.00
Cappuccino groß;0;16;67.20;3.05 %;;3;12.60;;13;54.60
Sanai Red 250g;0;3;64.50;2.93 %;;0;0.00;;3;64.50
Banana Bread;0;15;57.00;2.59 %;;5;19.00;;10;38.00
Caffé Latte;0;14;50.40;2.29 %;;3;10.80;;11;39.60
Americano;0;18;50.40;2.29 %;;0;0.00;;18;50.40
Filterkaffee;0;19;49.40;2.24 %;;3;7.80;;16;41.60
MUYU 250g;0;5;47.50;2.15 %;;0;0.00;;5;47.50
Izuba 500g;0;2;44.00;2.00 %;;0;0.00;;2;44.00
Hafer Cappuccino Groß;0;10;42.00;1.91 %;;4;16.80;;6;25.20
Kakao groß;0;10;40.00;1.81 %;;3;12.00;;7;28.00
