;von;bis;;
Datum:;06.12.2021;06.12.2021;;
Enthalt Z;541;541;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1202.40;99.09 %;
Auslagen;;;11.00;0.91 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;11.00;0.91 %;
19.0%;;;343.00;28.27 %;
7.0%;;;859.40;70.83 %;
Total;;;1213.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;11.00;1.00 %;
19.0%;;;288.20;26.14 %;
7.0%;;;803.24;72.86 %;
Total;;;1102.44;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;54.80;49.39 %;
7.0%;;;56.16;50.61 %;
Total;;;110.96;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;86;496.90;40.95 %;0.00
Maestro;;34;501.00;41.29 %;0.00
MasterCard;;2;24.10;1.99 %;0.00
Visa;;10;74.90;6.17 %;0.00
Visa Electron;;12;116.50;9.60 %;0.00
Total;;144;1213.40;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;458.10;38.10 %;0.00
Moritz;;;520.60;43.30 %;0.00
Robin;;;223.70;18.60 %;0.00
Total;;;1202.40;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;144;1213.40;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;261;582.40;48.00 %;;44;150.80;;217;431.60
Sonstiges;;33;485.00;39.97 %;;1;9.50;;32;475.50
Speisen;;51;146.00;12.03 %;;14;40.80;;37;105.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;30;458.00;37.75 %;;1;9.50;;29;448.50
Milchmischgetränke;;158;318.40;26.24 %;;25;87.20;;133;231.20
Hafer;;55;151.80;12.51 %;;14;50.40;;41;101.40
Speisen;;51;146.00;12.03 %;;14;40.80;;37;105.20
Kaffee;;45;99.60;8.21 %;;4;8.60;;41;91.00
Gutscheine;;2;20.00;1.65 %;;0;0.00;;2;20.00
Non Kaffee;;2;8.40;0.69 %;;1;4.60;;1;3.80
Equipment_;;1;7.00;0.58 %;;0;0.00;;1;7.00
Summer;;1;4.20;0.35 %;;0;0.00;;1;4.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;44;149.60;12.33 %;;8;27.20;;36;122.40
Hafer Cappuccino;0;20;68.00;5.60 %;;7;23.80;;13;44.20
MUYU 1000g;0;2;68.00;5.60 %;;0;0.00;;2;68.00
Cappuccino groß;0;15;63.00;5.19 %;;3;12.60;;12;50.40
Caffé Latte;0;16;57.60;4.75 %;;7;25.20;;9;32.40
MUYU BOTTLE 365;0;4;54.00;4.45 %;;0;0.00;;4;54.00
Flat White;0;14;53.20;4.38 %;;4;15.20;;10;38.00
Kanelbullar;0;14;44.80;3.69 %;;3;9.60;;11;35.20
Sanai Red 250g;0;2;43.00;3.54 %;;0;0.00;;2;43.00
MUYU 250g;0;4;38.00;3.13 %;;0;0.00;;4;38.00
Lucia Dias 250g;0;4;38.00;3.13 %;;1;9.50;;3;28.50
MUYU 500g;0;2;36.00;2.97 %;;0;0.00;;2;36.00
Shakisso 250g;0;2;31.00;2.55 %;;0;0.00;;2;31.00
Mr Toi 250g;0;2;29.00;2.39 %;;0;0.00;;2;29.00
Croissant;0;13;28.60;2.36 %;;3;6.60;;10;22.00
Bella Vista 250g;0;2;27.00;2.23 %;;0;0.00;;2;27.00
Hafer Cappuccino Groß;0;6;25.20;2.08 %;;1;4.20;;5;21.00
Villa Maria 500g;0;1;24.00;1.98 %;;0;0.00;;1;24.00
Banana Bread PINE NUT;0;6;22.80;1.88 %;;1;3.80;;5;19.00
ReCup ausgeben ´;0;22;22.00;1.81 %;;0;0.00;;22;22.00
Izuba 500g;0;1;22.00;1.81 %;;0;0.00;;1;22.00
Hafer Caffè Latte;0;6;21.60;1.78 %;;3;10.80;;3;10.80
10€ Gutschein;0;2;20.00;1.65 %;;0;0.00;;2;20.00
Pain au Chocolat;0;7;19.60;1.62 %;;4;11.20;;3;8.40
Filterkaffee;0;7;18.20;1.50 %;;0;0.00;;7;18.20
Americano;0;6;16.80;1.38 %;;0;0.00;;6;16.80
Hafer Flat White;0;4;15.20;1.25 %;;2;7.60;;2;7.60
Cookie;0;7;14.00;1.15 %;;1;2.00;;6;12.00
Espresso Doppio;0;5;13.00;1.07 %;;1;2.60;;4;10.40
Villa Maria 250g;0;1;12.50;1.03 %;;0;0.00;;1;12.50
Familia Aguilera 250g;0;1;12.50;1.03 %;;0;0.00;;1;12.50
Kakao groß;0;3;12.00;0.99 %;;1;4.00;;2;8.00
Espresso Macchiato;0;5;12.00;0.99 %;;1;2.40;;4;9.60
Americano groß;0;4;12.00;0.99 %;;1;3.00;;3;9.00
ATSABE 250g;0;1;11.50;0.95 %;;0;0.00;;1;11.50
EL CARMEN Decaf 250g;0;1;11.50;0.95 %;;0;0.00;;1;11.50
Quiche;0;3;11.40;0.94 %;;2;7.60;;1;3.80
ReCup ausgeben*;0;10;10.00;0.82 %;;0;0.00;;10;10.00
Hand Brew;0;2;9.20;0.76 %;;0;0.00;;2;9.20
Espresso Single;0;4;8.80;0.73 %;;0;0.00;;4;8.80
ReCup ausgeben;0;8;8.00;0.66 %;;0;0.00;;8;8.00
Hafer Kakao groß;0;2;8.00;0.66 %;;1;4.00;;1;4.00
Hario V60 filter (100) 02;0;1;7.00;0.58 %;;0;0.00;;1;7.00
Kuchen Maple Carrot;0;1;4.80;0.40 %;;0;0.00;;1;4.80
Hafer Espresso Macchiato;0;2;4.80;0.40 %;;0;0.00;;2;4.80
Lemon Verbena Tea;0;1;4.60;0.38 %;;1;4.60;;0;0.00
Flat White auf Eis.;0;1;4.20;0.35 %;;0;0.00;;1;4.20
Caffé Latte doppelt;0;1;4.00;0.33 %;;1;4.00;;0;0.00
MIKOLAJ Limonade;0;1;3.80;0.31 %;;0;0.00;;1;3.80
Espresso Doppio Macchiato;0;1;3.00;0.25 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato groß;0;1;3.00;0.25 %;;0;0.00;;1;3.00
Extra Shot;0;1;0.60;0.05 %;;1;0.60;;0;0.00
ReCup annehmen;0;2;-2.00;-0.16 %;;0;0.00;;2;-2.00
ReCup annehmen*;0;4;-4.00;-0.33 %;;0;0.00;;4;-4.00
ReCup annehmen ´;0;43;-43.00;-3.54 %;;1;-1.00;;42;-42.00
;;;;
