;von;bis;;
Datum:;21.08.2022;21.08.2022;;
Enthalt Z;795;795;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2152.60;99.03 %;
Auslagen;;;21.00;0.97 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;21.00;0.97 %;
19.0%;;;889.60;40.93 %;
7.0%;;;1263.00;58.11 %;
Total;;;2173.60;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;21.00;1.08 %;
19.0%;;;747.52;38.35 %;
7.0%;;;1180.50;60.57 %;
Total;;;1949.02;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;142.08;63.26 %;
7.0%;;;82.50;36.74 %;
Total;;;224.58;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;167;998.30;45.93 %;0.00
Maestro;;56;631.90;29.07 %;0.00
MasterCard;;13;114.20;5.25 %;0.00
Mehrzweckgutschein;;1;18.00;0.83 %;0.00
Visa;;34;313.20;14.41 %;0.00
Visa Electron;;10;98.00;4.51 %;0.00
Total;;281;2173.60;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Angi;;;962.80;44.73 %;0.00
Jairo;;;15.80;0.73 %;0.00
Laura;;;338.40;15.72 %;0.00
Lena P.;;;124.00;5.76 %;0.00
Raquel;;;115.40;5.36 %;0.00
Robin;;;596.20;27.70 %;0.00
Total;;;2152.60;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;3.40;100.00 %;
Total;;1;3.40;100.00 %;
;;;;
Rabatte;;;;;
Staff Bottled Drinks;;1;2.70;100.00 %;
Total;;1;2.70;100.00 %;
;;;;
Tische;;;;;
Theke;;281;2173.60;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;514;1429.60;65.77 %;;104;339.60;;410;1090.00
Speisen;;150;525.00;24.15 %;;44;164.40;;106;360.60
Sonstiges;;17;219.00;10.08 %;;0;0.00;;17;219.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;204;553.80;25.48 %;;44;149.60;;160;404.20
Speisen;;150;525.00;24.15 %;;44;164.40;;106;360.60
Hafer;;120;380.80;17.52 %;;26;94.20;;94;286.60
Kaffee;;106;228.60;10.52 %;;21;53.00;;85;175.60
Röstkaffee;;16;206.50;9.50 %;;0;0.00;;16;206.50
Summer;;42;160.80;7.40 %;;10;39.00;;32;121.80
Non Kaffee;;41;102.20;4.70 %;;3;3.80;;38;98.40
Equipment_;;1;12.50;0.58 %;;0;0.00;;1;12.50
Decaf;;1;3.40;0.16 %;;0;0.00;;1;3.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Flat White auf Eis;0;40;168.00;7.73 %;;9;37.80;;31;130.20
Cappuccino;0;46;156.40;7.20 %;;15;51.00;;31;105.40
Hafer Flat White auf Eis;0;35;147.00;6.76 %;;4;16.80;;31;130.20
Hafer Cappuccino;0;30;102.00;4.69 %;;8;27.20;;22;74.80
Cappuccino groß;0;23;96.60;4.44 %;;6;25.20;;17;71.40
Banana Bread;0;24;91.20;4.20 %;;4;15.20;;20;76.00
Kanelbullar;0;24;76.80;3.53 %;;3;9.60;;21;67.20
Kuchen Maple Carrot;0;15;72.00;3.31 %;;9;43.20;;6;28.80
Cold Brew;0;18;68.40;3.15 %;;6;22.80;;12;45.60
Flat White;0;17;64.60;2.97 %;;4;15.20;;13;49.40
Hafer Cappuccino Groß;0;15;63.00;2.90 %;;8;33.60;;7;29.40
Filterkaffee;0;23;59.80;2.75 %;;4;10.40;;19;49.40
Nitro Americano;0;16;57.60;2.65 %;;3;10.80;;13;46.80
Sandwich Vegetarisch;0;10;48.00;2.21 %;;7;33.60;;3;14.40
Pain au Chocolat;0;17;47.60;2.19 %;;4;11.20;;13;36.40
Apfelschorle;0;16;46.50;2.14 %;;0;0.00;;16;46.50
MIKOLAJ Limonade;0;12;45.60;2.10 %;;0;0.00;;12;45.60
Caffé Latte;0;12;43.20;1.99 %;;4;14.40;;8;28.80
Croissant;0;18;42.00;1.93 %;;9;21.60;;9;20.40
ReCup ausgeben ´;0;38;38.00;1.75 %;;6;6.00;;32;32.00
Hafer Flat White;0;10;38.00;1.75 %;;1;3.80;;9;34.20
CABALLERO 250g;0;3;37.50;1.73 %;;0;0.00;;3;37.50
Cookie;0;17;37.40;1.72 %;;3;6.60;;14;30.80
Espresso Single;0;16;35.20;1.62 %;;3;6.60;;13;28.60
NY cheesecake;0;7;33.60;1.55 %;;1;4.80;;6;28.80
DON MARTIN 250g;0;2;33.00;1.52 %;;0;0.00;;2;33.00
Espresso Tonic;0;7;29.40;1.35 %;;0;0.00;;7;29.40
Hafer Caffè Latte;0;8;28.80;1.32 %;;3;10.80;;5;18.00
Sandwich Vegan;0;6;28.80;1.32 %;;3;14.40;;3;14.40
MUYU 250g;0;3;28.50;1.31 %;;0;0.00;;3;28.50
Lemon Poppy Cake;0;7;26.60;1.22 %;;0;0.00;;7;26.60
EL MORENO 250g;0;2;25.00;1.15 %;;0;0.00;;2;25.00
EL CARMEN Decaf 250g;0;2;23.00;1.06 %;;0;0.00;;2;23.00
Hand Brew;0;5;23.00;1.06 %;;1;4.60;;4;18.40
Espresso Doppio Macchiato;0;7;21.00;0.97 %;;4;12.00;;3;9.00
Granola;0;5;21.00;0.97 %;;1;4.20;;4;16.80
Americano groß;0;7;21.00;0.97 %;;1;3.00;;6;18.00
Espresso Doppio;0;8;20.80;0.96 %;;1;2.60;;7;18.20
Americano;0;7;19.60;0.90 %;;3;8.40;;4;11.20
GERMAN CARRANZA 250g;0;1;19.50;0.90 %;;0;0.00;;1;19.50
ReCup ausgeben_;0;18;18.00;0.83 %;;3;3.00;;15;15.00
CUERPO 500g;0;1;18.00;0.83 %;;0;0.00;;1;18.00
Espresso Macchiato;0;6;14.40;0.66 %;;1;2.40;;5;12.00
BREW Buch;0;1;12.50;0.58 %;;0;0.00;;1;12.50
IZUBA 250g;0;1;12.50;0.58 %;;0;0.00;;1;12.50
ReCup ausgeben*;0;12;12.00;0.55 %;;2;2.00;;10;10.00
Caffé Latte doppelt;0;3;12.00;0.55 %;;0;0.00;;3;12.00
CUERPO 250g;0;1;9.50;0.44 %;;0;0.00;;1;9.50
Fritz Cola;0;2;6.00;0.28 %;;0;0.00;;2;6.00
Nimbus Cocktail;0;1;5.40;0.25 %;;1;5.40;;0;0.00
Coldbrew;0;1;3.80;0.17 %;;0;0.00;;1;3.80
Decaf Cappuccino;0;1;3.40;0.16 %;;0;0.00;;1;3.40
Mineralwasser Still;0;1;2.80;0.13 %;;1;2.80;;0;0.00
Mineralwasser Sprudel;0;1;2.80;0.13 %;;0;0.00;;1;2.80
Milchschaum Kids;0;5;2.50;0.12 %;;2;1.00;;3;1.50
ReCup annehmen **;0;4;-4.00;-0.18 %;;0;0.00;;4;-4.00
ReCup annehmen;0;8;-8.00;-0.37 %;;0;0.00;;8;-8.00
ReCup annehmen*;0;10;-10.00;-0.46 %;;0;0.00;;10;-10.00
ReCup annehmen ´;0;25;-25.00;-1.15 %;;0;0.00;;25;-25.00
;;;;
