;von;bis;;
Datum:;29.08.2022;29.08.2022;;
Enthalt Z;803;803;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1724.30;98.45 %;
Auslagen;;;26.00;1.48 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.20;0.07 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;26.00;1.49 %;
19.0%;;;839.80;47.98 %;
7.0%;;;884.50;50.53 %;
Total;;;1750.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;26.00;1.67 %;
19.0%;;;705.75;45.29 %;
7.0%;;;826.70;53.05 %;
Total;;;1558.45;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;134.05;69.87 %;
7.0%;;;57.80;30.13 %;
Total;;;191.85;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;149;870.80;49.75 %;0.00
Maestro;;56;505.90;28.90 %;0.00
MasterCard;;11;131.20;7.50 %;0.00
Mehrzweckgutschein;;2;13.40;0.77 %;0.00
Visa;;17;122.70;7.01 %;0.00
Visa Electron;;12;106.30;6.07 %;1.20
Total;;247;1750.30;100.00 %;1.20
;;;;
Umsatzdetails;;;;;
Anna;;;775.00;44.95 %;0.00
Artyom;;;143.50;8.32 %;0.00
Clara;;;559.10;32.42 %;1.20
Jairo;;;49.80;2.89 %;0.00
Raquel;;;163.10;9.46 %;0.00
Robin;;;33.80;1.96 %;0.00
Total;;;1724.30;100.00 %;1.20
;;;;
Stornos;;;;;
vertippt;;4;17.20;100.00 %;
Total;;4;17.20;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;5;9.30;100.00 %;
Total;;5;9.30;100.00 %;
;;;;
Tische;;;;;
Theke;;243;1750.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;391;1074.90;61.41 %;;154;546.70;;237;528.20
Sonstiges;;26;340.60;19.46 %;;0;0.00;;26;340.60
Speisen;;103;334.80;19.13 %;;39;132.40;;64;202.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;123;347.60;19.86 %;;47;173.00;;76;174.60
Speisen;;103;334.80;19.13 %;;39;132.40;;64;202.40
Hafer;;129;327.40;18.71 %;;37;141.00;;92;186.40
Röstkaffee;;21;316.90;18.11 %;;0;0.00;;21;316.90
Summer;;48;193.20;11.04 %;;32;128.00;;16;65.20
Kaffee;;60;131.00;7.48 %;;23;61.20;;37;69.80
Non Kaffee;;28;67.70;3.87 %;;14;40.10;;14;27.60
Gutscheine;;2;15.00;0.86 %;;0;0.00;;2;15.00
Equipment_;;3;8.70;0.50 %;;0;0.00;;3;8.70
Decaf;;3;8.00;0.46 %;;1;3.40;;2;4.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;36;122.40;6.99 %;;16;54.40;;20;68.00
Hafer Flat White auf Eis;0;28;117.60;6.72 %;;13;54.60;;15;63.00
Flat White auf Eis.;0;27;113.40;6.48 %;;17;71.40;;10;42.00
Hafer Cappuccino;0;29;98.60;5.63 %;;9;30.60;;20;68.00
Kanelbullar;0;23;72.80;4.16 %;;9;28.80;;14;44.00
MUYU 1000g;0;2;68.00;3.89 %;;0;0.00;;2;68.00
Banana Bread;0;17;64.60;3.69 %;;8;30.40;;9;34.20
Flat White;0;17;64.60;3.69 %;;11;41.80;;6;22.80
Flat White auf Eis;0;14;58.80;3.36 %;;5;21.00;;9;37.80
MUYU 250g;0;5;47.50;2.71 %;;0;0.00;;5;47.50
Cold Brew;0;12;45.60;2.61 %;;7;26.60;;5;19.00
Croissant;0;16;38.40;2.19 %;;2;4.80;;14;33.60
EL MORENO 250g;0;3;37.50;2.14 %;;0;0.00;;3;37.50
Pain au Chocolat;0;13;36.40;2.08 %;;6;16.80;;7;19.60
Caffé Latte;0;10;36.00;2.06 %;;6;21.60;;4;14.40
Hafer Flat White;0;9;34.20;1.95 %;;6;22.80;;3;11.40
Americano;0;12;33.60;1.92 %;;5;14.00;;7;19.60
Hafer Caffè Latte;0;9;32.40;1.85 %;;3;10.80;;6;21.60
MIKOLAJ Limonade;0;8;30.40;1.74 %;;6;22.80;;2;7.60
Espresso Doppio;0;11;28.60;1.63 %;;6;15.60;;5;13.00
Cookie;0;12;26.40;1.51 %;;5;11.00;;7;15.40
Cappuccino groß;0;6;25.20;1.44 %;;3;12.60;;3;12.60
Hafer Cappuccino Groß;0;6;25.20;1.44 %;;4;16.80;;2;8.40
Kuchen Maple Carrot;0;5;24.00;1.37 %;;3;14.40;;2;9.60
EL MORENO 500g;0;1;24.00;1.37 %;;0;0.00;;1;24.00
ReCup ausgeben*;0;23;23.00;1.31 %;;0;0.00;;23;23.00
EL CARMEN Decaf 250g;0;2;23.00;1.31 %;;0;0.00;;2;23.00
Sandwich Vegetarisch;0;5;22.80;1.30 %;;2;9.60;;3;13.20
EL CARMEN Decaf 500g;0;1;22.00;1.26 %;;0;0.00;;1;22.00
Nitro Americano;0;6;21.60;1.23 %;;6;21.60;;0;0.00
Granola;0;5;21.00;1.20 %;;1;4.20;;4;16.80
Filterkaffee;0;8;20.80;1.19 %;;1;2.60;;7;18.20
Sapto Wening 250g;0;2;20.20;1.15 %;;0;0.00;;2;20.20
ReCup ausgeben ´;0;19;19.00;1.09 %;;0;0.00;;19;19.00
CUERPO 500g;0;1;18.00;1.03 %;;0;0.00;;1;18.00
RUGALI 250g;0;1;17.50;1.00 %;;0;0.00;;1;17.50
Espresso Macchiato;0;7;16.80;0.96 %;;4;9.60;;3;7.20
DON MARTIN 250g;0;1;16.50;0.94 %;;0;0.00;;1;16.50
Caffé Latte doppelt;0;4;16.00;0.91 %;;3;12.00;;1;4.00
Lemon Poppy Cake;0;4;15.20;0.87 %;;2;7.60;;2;7.60
Espresso Tonic;0;3;12.60;0.72 %;;2;8.40;;1;4.20
IZUBA 250g;0;1;12.50;0.71 %;;0;0.00;;1;12.50
Americano groß;0;4;12.00;0.69 %;;2;6.00;;2;6.00
Espresso Single;0;5;11.00;0.63 %;;4;8.80;;1;2.20
Divers. Röstkaffee;0;1;10.20;0.58 %;;0;0.00;;1;10.20
10€ Gutschein;0;1;10.00;0.57 %;;0;0.00;;1;10.00
Kinder Kakao;0;3;9.60;0.55 %;;3;9.60;;0;0.00
Lemon Verbena Tea;0;2;9.20;0.53 %;;1;4.60;;1;4.60
Hand Brew;0;2;9.20;0.53 %;;1;4.60;;1;4.60
Minor Figures 1l;0;3;8.70;0.50 %;;0;0.00;;3;8.70
Mineralwasser Sprudel;0;3;8.40;0.48 %;;3;8.40;;0;0.00
Sandwich Vegan;0;2;8.40;0.48 %;;1;4.80;;1;3.60
