;von;bis;;
Datum:;30.08.2022;30.08.2022;;
Enthalt Z;804;804;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1598.00;100.06 %;
Auslagen;;;-1.00;-0.06 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-1.00;-0.06 %;
19.0%;;;787.80;49.33 %;
7.0%;;;810.20;50.73 %;
Total;;;1597.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-1.00;-0.07 %;
19.0%;;;661.96;46.67 %;
7.0%;;;757.39;53.40 %;
Total;;;1418.35;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;125.84;70.44 %;
7.0%;;;52.81;29.56 %;
Total;;;178.65;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;164;860.50;53.88 %;0.00
Maestro;;49;405.70;25.40 %;0.00
MasterCard;;11;103.40;6.47 %;0.00
Visa;;20;178.70;11.19 %;0.00
Visa Electron;;5;48.70;3.05 %;0.00
Total;;249;1597.00;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna S.;;;514.50;32.20 %;0.00
Artyom;;;181.90;11.38 %;0.00
Raquel;;;17.50;1.10 %;0.00
Sofia;;;884.10;55.33 %;0.00
Total;;;1598.00;100.00 %;0.00
;;;;
Stornos;;;;;
Kommunikationsfehler;;1;3.60;52.94 %;
vertippt;;1;3.20;47.06 %;
Total;;2;6.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;1.70;100.00 %;
Total;;1;1.70;100.00 %;
;;;;
Tische;;;;;
Theke;;245;1597.00;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;377;1010.60;63.28 %;;155;521.50;;222;489.10
Sonstiges;;22;326.00;20.41 %;;3;44.50;;19;281.50
Speisen;;77;260.40;16.31 %;;41;138.80;;36;121.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer;;134;380.50;23.83 %;;59;209.40;;75;171.10
Milchmischgetränke;;127;339.20;21.24 %;;40;150.00;;87;189.20
Röstkaffee;;22;326.00;20.41 %;;3;44.50;;19;281.50
Speisen;;77;260.40;16.31 %;;41;138.80;;36;121.60
Kaffee;;64;123.00;7.70 %;;23;61.00;;41;62.00
Non Kaffee;;32;89.90;5.63 %;;21;54.70;;11;35.20
Summer;;20;78.00;4.88 %;;12;46.40;;8;31.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Flat White auf Eis;0;38;159.60;9.99 %;;25;105.00;;13;54.60
Flat White auf Eis;0;27;113.40;7.10 %;;11;46.20;;16;67.20
Hafer Cappuccino;0;29;96.90;6.07 %;;16;54.40;;13;42.50
Cappuccino;0;28;95.20;5.96 %;;12;40.80;;16;54.40
RUGALI 250g;0;4;70.00;4.38 %;;1;17.50;;3;52.50
MUYU 1000g;0;2;68.00;4.26 %;;0;0.00;;2;68.00
ATSABE 250g;0;5;67.50;4.23 %;;1;13.50;;4;54.00
Cappuccino groß;0;15;63.00;3.94 %;;8;33.60;;7;29.40
Cold Brew;0;12;45.60;2.86 %;;7;26.60;;5;19.00
Banana Bread;0;12;45.60;2.86 %;;8;30.40;;4;15.20
MIKOLAJ Limonade;0;11;41.80;2.62 %;;7;26.60;;4;15.20
Hafer Flat White;0;11;41.80;2.62 %;;4;15.20;;7;26.60
Kanelbullar;0;13;41.60;2.60 %;;8;25.60;;5;16.00
Hafer Cappuccino Groß;0;9;37.80;2.37 %;;5;21.00;;4;16.80
Americano groß;0;10;30.00;1.88 %;;6;18.00;;4;12.00
CUERPO 250g;0;3;28.50;1.78 %;;0;0.00;;3;28.50
Hafer Caffè Latte;0;7;25.20;1.58 %;;3;10.80;;4;14.40
Pain au Chocolat;0;9;25.20;1.58 %;;5;14.00;;4;11.20
Espresso Tonic;0;6;25.20;1.58 %;;3;12.60;;3;12.60
EL MORENO 250g;0;2;25.00;1.57 %;;0;0.00;;2;25.00
