;von;bis;;
Datum:;11.11.2022;11.11.2022;;
Enthalt Z;878;879;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1986.20;99.10 %;
Auslagen;;;18.00;0.90 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;18.00;0.90 %;
19.0%;;;965.70;48.18 %;
7.0%;;;1020.50;50.92 %;
Total;;;2004.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;18.00;1.01 %;
19.0%;;;811.62;45.51 %;
7.0%;;;953.81;53.48 %;
Total;;;1783.43;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;154.08;69.79 %;
7.0%;;;66.69;30.21 %;
Total;;;220.77;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;122;831.60;41.49 %;0.00
Maestro;;64;595.40;29.71 %;0.00
MasterCard;;12;103.80;5.18 %;0.00
Mehrzweckgutschein;;1;7.00;0.35 %;0.00
Visa;;34;316.70;15.80 %;0.00
Visa Electron;;15;149.70;7.47 %;0.00
Total;;248;2004.20;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;429.60;21.63 %;0.00
Anna S.;;;600.90;30.25 %;0.00
Laura;;;565.30;28.46 %;0.00
Mik;;;91.80;4.62 %;0.00
Slobo;;;298.60;15.03 %;0.00
Total;;;1986.20;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;3.60;50.00 %;
Änderung durch Gast;;1;3.60;50.00 %;
Total;;2;7.20;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;5.90;100.00 %;
Total;;2;5.90;100.00 %;
;;;;
Tische;;;;;
Theke;;248;2004.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;362;1141.00;56.93 %;;165;565.60;;197;575.40
Sonstiges;;30;450.60;22.48 %;;2;48.00;;28;402.60
Speisen;;119;412.60;20.59 %;;51;177.20;;68;235.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer;;123;439.80;21.94 %;;59;226.80;;64;213.00
Milchmischgetränke;;127;429.40;21.43 %;;52;199.20;;75;230.20
Speisen;;119;412.60;20.59 %;;51;177.20;;68;235.40
Röstkaffee;;25;380.10;18.97 %;;2;48.00;;23;332.10
Kaffee;;79;188.60;9.41 %;;40;98.60;;39;90.00
Equipment_;;5;70.50;3.52 %;;0;0.00;;5;70.50
Non Kaffee;;24;48.60;2.42 %;;11;29.00;;13;19.60
Decaf;;6;22.60;1.13 %;;1;3.60;;5;19.00
Specials;;3;12.00;0.60 %;;2;8.40;;1;3.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;54;194.40;9.70 %;;20;72.00;;34;122.40
Hafer Cappuccino;0;48;172.80;8.62 %;;26;93.60;;22;79.20
Flat White;0;26;104.00;5.19 %;;12;48.00;;14;56.00
SIÉU SAO 250g;0;6;93.00;4.64 %;;0;0.00;;6;93.00
Cappuccino groß;0;22;92.40;4.61 %;;13;54.60;;9;37.80
Banana Bread;0;22;83.60;4.17 %;;7;26.60;;15;57.00
Hafer Flat White;0;19;76.00;3.79 %;;8;32.00;;11;44.00
Hafer Cappuccino Groß;0;17;71.40;3.56 %;;12;50.40;;5;21.00
Kuchen Maple Carrot;0;11;52.80;2.63 %;;5;24.00;;6;28.80
Kanelbullar;0;16;51.20;2.55 %;;8;25.60;;8;25.60
Americano;0;17;51.00;2.54 %;;9;27.00;;8;24.00
RUMUKIA 250g;0;4;50.70;2.53 %;;0;0.00;;4;50.70
Cupping;0;4;48.00;2.39 %;;0;0.00;;4;48.00
