;von;bis;;
Datum:;13.11.2022;13.11.2022;;
Enthalt Z;881;881;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2615.16;98.10 %;
Auslagen;;;50.00;1.88 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.02 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;50.00;1.88 %;
19.0%;;;1178.96;44.24 %;
7.0%;;;1436.20;53.89 %;
Total;;;2665.16;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;50.00;2.10 %;
19.0%;;;990.88;41.58 %;
7.0%;;;1342.20;56.32 %;
Total;;;2383.08;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;188.08;66.68 %;
7.0%;;;94.00;33.32 %;
Total;;;282.08;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;146;881.36;33.07 %;0.00
Maestro;;92;854.10;32.05 %;0.60
MasterCard;;26;301.70;11.32 %;0.00
Mehrzweckgutschein;;3;52.20;1.96 %;0.00
Visa;;44;355.10;13.32 %;0.00
Visa Electron;;19;220.70;8.28 %;0.00
Total;;330;2665.16;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Annacotta;;;1829.30;69.95 %;0.00
Artyom;;;452.40;17.30 %;0.00
Laura;;;74.00;2.83 %;0.00
Raquel;;;39.00;1.49 %;0.00
Slobo;;;220.46;8.43 %;0.60
Total;;;2615.16;100.00 %;0.60
;;;;
Stornos;;;;;
vertippt;;3;10.80;100.00 %;
Total;;3;10.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Equipment;;1;1.74;27.44 %;
Staff Beans & Food 25%;;1;4.60;72.56 %;
Total;;2;6.34;100.00 %;
;;;;
Tische;;;;;
Theke;;329;2665.16;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;627;1768.60;66.36 %;;112;403.20;;515;1365.40
Speisen;;171;589.50;22.12 %;;45;153.20;;126;436.30
Sonstiges;;23;307.06;11.52 %;;1;10.50;;22;296.56
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;255;790.40;29.66 %;;56;216.80;;199;573.60
Hafer;;234;633.20;23.76 %;;27;105.40;;207;527.80
Speisen;;171;589.50;22.12 %;;45;153.20;;126;436.30
Röstkaffee;;20;293.50;11.01 %;;1;10.50;;19;283.00
Kaffee;;82;222.10;8.33 %;;20;57.20;;62;164.90
Non Kaffee;;54;115.10;4.32 %;;8;19.60;;46;95.50
Equipment_;;3;13.56;0.51 %;;0;0.00;;3;13.56
Specials;;2;7.80;0.29 %;;1;4.20;;1;3.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;92;331.20;12.43 %;;24;86.40;;68;244.80
Hafer Cappuccino;0;70;252.00;9.46 %;;9;32.40;;61;219.60
Flat White;0;37;148.00;5.55 %;;10;40.00;;27;108.00
Hafer Cappuccino Groß;0;33;138.60;5.20 %;;6;25.20;;27;113.40
Kanelbullar;0;37;118.40;4.44 %;;8;25.60;;29;92.80
Banana Bread;0;30;114.00;4.28 %;;10;38.00;;20;76.00
Cappuccino groß;0;27;113.40;4.25 %;;5;21.00;;22;92.40
Kakao normal gr;0;23;96.60;3.62 %;;11;46.20;;12;50.40
Hafer Flat White;0;21;84.00;3.15 %;;9;36.00;;12;48.00
Filterkaffee;0;28;82.50;3.10 %;;5;15.00;;23;67.50
Pain au Chocolat;0;24;67.20;2.52 %;;9;25.20;;15;42.00
Cookie;0;22;60.90;2.29 %;;5;14.00;;17;46.90
Ingwer Minze;0;13;54.60;2.05 %;;2;8.40;;11;46.20
RUMUKIA 250g;0;4;54.00;2.03 %;;0;0.00;;4;54.00
Hafer Caffè Latte;0;14;53.20;2.00 %;;2;7.60;;12;45.60
Caffé Latte;0;14;53.20;2.00 %;;5;19.00;;9;34.20
Sandwich Vegetarisch;0;11;52.80;1.98 %;;0;0.00;;11;52.80
ReCup ausgeben*;0;47;47.00;1.76 %;;0;0.00;;47;47.00
NY cheesecake;0;10;46.80;1.76 %;;4;19.20;;6;27.60
SIÉU SAO 250g;0;3;46.50;1.74 %;;0;0.00;;3;46.50
Kuchen Maple Carrot;0;9;42.00;1.58 %;;0;0.00;;9;42.00
Americano;0;14;42.00;1.58 %;;2;6.00;;12;36.00
ReCup ausgeben ´;0;40;40.00;1.50 %;;0;0.00;;40;40.00
CUERPO 500g;0;2;40.00;1.50 %;;0;0.00;;2;40.00
Chai Oat;0;9;39.60;1.49 %;;0;0.00;;9;39.60
Croissant;0;15;36.00;1.35 %;;3;7.20;;12;28.80
CUERPO 1000g;0;1;36.00;1.35 %;;0;0.00;;1;36.00
MUYU 250g;0;3;31.50;1.18 %;;1;10.50;;2;21.00
CUERPO 250g;0;3;31.50;1.18 %;;0;0.00;;3;31.50
Lemon Poppy Cake;0;8;30.40;1.14 %;;3;11.40;;5;19.00
Lemon Verbena Tea;0;6;27.60;1.04 %;;2;9.20;;4;18.40
EL MORENO 250g;0;2;25.00;0.94 %;;0;0.00;;2;25.00
Americano groß;0;7;22.40;0.84 %;;3;9.60;;4;12.80
Granola;0;5;21.00;0.79 %;;3;12.60;;2;8.40
Espresso Macchiato;0;7;18.20;0.68 %;;5;13.00;;2;5.20
LUIS ANIBAL;0;1;17.50;0.66 %;;0;0.00;;1;17.50
Hafer Kakao Groß;0;4;16.80;0.63 %;;0;0.00;;4;16.80
Caffé Latte doppelt;0;4;16.80;0.63 %;;1;4.20;;3;12.60
Hafer Caffè Latte doppelt;0;4;16.80;0.63 %;;1;4.20;;3;12.60
Espresso Single;0;6;14.40;0.54 %;;2;4.80;;4;9.60
Hand Brew;0;3;14.40;0.54 %;;0;0.00;;3;14.40
Espresso Doppio;0;5;14.00;0.53 %;;2;5.60;;3;8.40
EL CARMEN Decaf 250g;0;1;11.50;0.43 %;;0;0.00;;1;11.50
ReCup ausgeben_;0;11;11.00;0.41 %;;0;0.00;;11;11.00
Apfelschorle;0;3;9.60;0.36 %;;0;0.00;;3;9.60
TASCHE;0;1;9.50;0.36 %;;0;0.00;;1;9.50
Mineralwasser Sprudel;0;3;9.00;0.34 %;;0;0.00;;3;9.00
Fritz Cola;0;3;8.40;0.32 %;;0;0.00;;3;8.40
Kinder Kakao;0;2;7.20;0.27 %;;0;0.00;;2;7.20
Milchschaum Kids;0;11;5.50;0.21 %;;4;2.00;;7;3.50
Hafer Espresso Macchiato;0;2;5.20;0.20 %;;0;0.00;;2;5.20
ReCup ausgeben **;0;5;5.00;0.19 %;;0;0.00;;5;5.00
Hafer Flat White auf Eis;0;1;4.40;0.17 %;;0;0.00;;1;4.40
Chai Oat *;0;1;4.40;0.17 %;;0;0.00;;1;4.40
Cá Phê Sūa dá;0;1;4.20;0.16 %;;1;4.20;;0;0.00
Minor Figures 1l;0;2;4.06;0.15 %;;0;0.00;;2;4.06
Nitro Americano;0;1;3.60;0.14 %;;0;0.00;;1;3.60
Hafer Kinder Kakao;0;1;3.60;0.14 %;;0;0.00;;1;3.60
Espresso Doppio Macchiato;0;1;3.20;0.12 %;;1;3.20;;0;0.00
ReCup annehmen **;0;9;-9.00;-0.34 %;;0;0.00;;9;-9.00
ReCup annehmen ´;0;16;-16.00;-0.60 %;;0;0.00;;16;-16.00
ReCup annehmen*;0;28;-28.00;-1.05 %;;0;0.00;;28;-28.00
;;;;
