;von;bis;;
Datum:;10.11.2022;10.11.2022;;
Enthalt Z;877;877;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1644.60;99.66 %;
Auslagen;;;5.00;0.30 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;5.00;0.30 %;
19.0%;;;746.10;45.23 %;
7.0%;;;898.50;54.47 %;
Total;;;1649.60;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;5.00;0.34 %;
19.0%;;;627.05;42.60 %;
7.0%;;;839.76;57.06 %;
Total;;;1471.81;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;119.05;66.96 %;
7.0%;;;58.74;33.04 %;
Total;;;177.79;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;113;660.60;40.05 %;0.00
Maestro;;42;399.60;24.22 %;0.60
MasterCard;;7;39.30;2.38 %;0.00
Visa;;33;250.40;15.18 %;0.00
Visa Electron;;13;299.70;18.17 %;0.00
Total;;208;1649.60;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Anna;;;492.60;29.95 %;0.00
Clara;;;566.10;34.42 %;0.00
Jairo;;;32.00;1.95 %;0.00
Mik;;;35.60;2.16 %;0.00
Raquel;;;28.20;1.71 %;0.00
Slobo;;;490.10;29.80 %;0.60
Total;;;1644.60;100.00 %;0.60
;;;;
Stornos;;;;;
vertippt;;5;42.90;100.00 %;
Total;;5;42.90;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;1.30;100.00 %;
Total;;2;1.30;100.00 %;
;;;;
Tische;;;;;
Theke;;208;1649.60;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;342;914.10;55.41 %;;155;547.60;;187;366.50
Sonstiges;;25;465.00;28.19 %;;2;46.50;;23;418.50
Speisen;;80;270.50;16.40 %;;42;147.70;;38;122.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;25;465.00;28.19 %;;2;46.50;;23;418.50
Milchmischgetränke;;127;364.80;22.11 %;;51;193.20;;76;171.60
Hafer;;113;351.20;21.29 %;;57;217.20;;56;134.00
Speisen;;80;270.50;16.40 %;;42;147.70;;38;122.80
Kaffee;;81;135.40;8.21 %;;33;95.40;;48;40.00
Non Kaffee;;14;36.30;2.20 %;;12;33.00;;2;3.30
Summer;;3;13.20;0.80 %;;2;8.80;;1;4.40
Decaf;;4;13.20;0.80 %;;0;0.00;;4;13.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;45;162.00;9.82 %;;26;93.60;;19;68.40
Hafer Cappuccino;0;41;147.60;8.95 %;;29;104.40;;12;43.20
MUYU 1000g;0;4;144.00;8.73 %;;1;36.00;;3;108.00
Cappuccino groß;0;20;84.00;5.09 %;;10;42.00;;10;42.00
EL MORENO 500g;0;3;72.00;4.36 %;;0;0.00;;3;72.00
Hafer Flat White;0;18;72.00;4.36 %;;13;52.00;;5;20.00
Flat White;0;14;56.00;3.39 %;;7;28.00;;7;28.00
Kuchen Maple Carrot;0;10;48.00;2.91 %;;8;38.40;;2;9.60
Hafer Cappuccino Groß;0;10;42.00;2.55 %;;5;21.00;;5;21.00
MUYU 250g;0;4;42.00;2.55 %;;1;10.50;;3;31.50
Banana Bread;0;11;41.80;2.53 %;;7;26.60;;4;15.20
EL MORENO 250g;0;3;37.50;2.27 %;;0;0.00;;3;37.50
Pain au Chocolat;0;13;36.40;2.21 %;;6;16.80;;7;19.60
CUERPO 1000g;0;1;36.00;2.18 %;;0;0.00;;1;36.00
Americano;0;12;36.00;2.18 %;;7;21.00;;5;15.00
Kanelbullar;0;10;31.20;1.89 %;;5;15.20;;5;16.00
Filterkaffee;0;10;30.00;1.82 %;;7;21.00;;3;9.00
Espresso Doppio;0;10;28.00;1.70 %;;5;14.00;;5;14.00
RUMUKIA 250g;0;2;27.00;1.64 %;;0;0.00;;2;27.00
Croissant;0;11;26.40;1.60 %;;2;4.80;;9;21.60
ReCup ausgeben ´;0;25;25.00;1.52 %;;1;1.00;;24;24.00
Cookie;0;11;23.70;1.44 %;;7;14.90;;4;8.80
Hafer Caffè Latte;0;6;22.80;1.38 %;;3;11.40;;3;11.40
FAZENDA IP 250g;0;2;21.00;1.27 %;;0;0.00;;2;21.00
CUERPO 250g;0;2;21.00;1.27 %;;0;0.00;;2;21.00
MUYU 500g;0;1;20.00;1.21 %;;0;0.00;;1;20.00
NY cheesecake;0;4;19.20;1.16 %;;2;9.60;;2;9.60
Chai Oat;0;4;17.60;1.07 %;;1;4.40;;3;13.20
LUIS ANIBAL;0;1;17.50;1.06 %;;0;0.00;;1;17.50
Kakao normal gr;0;4;16.80;1.02 %;;3;12.60;;1;4.20
Espresso Single;0;7;16.80;1.02 %;;5;12.00;;2;4.80
Caffé Latte doppelt;0;4;16.80;1.02 %;;2;8.40;;2;8.40
Hafer Caffè Latte doppelt;0;4;16.80;1.02 %;;3;12.60;;1;4.20
SIÉU SAO 250g;0;1;15.50;0.94 %;;0;0.00;;1;15.50
Caffé Latte;0;4;15.20;0.92 %;;2;7.60;;2;7.60
Sandwich Vegetarisch;0;3;14.40;0.87 %;;1;4.80;;2;9.60
Espresso Tonic;0;3;13.20;0.80 %;;2;8.80;;1;4.40
ReCup ausgeben*;0;13;13.00;0.79 %;;0;0.00;;13;13.00
Espresso Macchiato;0;5;13.00;0.79 %;;4;10.40;;1;2.60
Hafer Espresso Macchiato doppelt;0;4;12.80;0.78 %;;0;0.00;;4;12.80
Americano groß;0;4;12.80;0.78 %;;2;6.40;;2;6.40
Ingwer Minze;0;3;12.60;0.76 %;;3;12.60;;0;0.00
EL CARMEN Decaf 250g;0;1;11.50;0.70 %;;0;0.00;;1;11.50
Lemon Poppy Cake;0;3;11.40;0.69 %;;2;7.60;;1;3.80
Hand Brew;0;2;9.60;0.58 %;;2;9.60;;0;0.00
Sandwich Vegan;0;2;9.60;0.58 %;;1;4.80;;1;4.80
Black Tea;0;2;9.20;0.56 %;;2;9.20;;0;0.00
Hafer Flat White auf Eis;0;2;8.80;0.53 %;;2;8.80;;0;0.00
Granola;0;2;8.40;0.51 %;;1;4.20;;1;4.20
ReCup ausgeben_;0;8;8.00;0.48 %;;1;1.00;;7;7.00
Apfelschorle;0;2;6.40;0.39 %;;2;6.40;;0;0.00
Fritz Cola;0;2;5.60;0.34 %;;1;2.80;;1;2.80
Hafer Kakao Groß;0;1;4.20;0.25 %;;0;0.00;;1;4.20
Decaf Caffè Latte Groß;0;1;4.20;0.25 %;;0;0.00;;1;4.20
Decaf Cappuccino Groß;0;1;4.20;0.25 %;;0;0.00;;1;4.20
Decaf Caffè Latte;0;1;3.80;0.23 %;;0;0.00;;1;3.80
Espresso Doppio Macchiato;0;1;3.20;0.19 %;;0;0.00;;1;3.20
Hafer Espresso Macchiato;0;1;2.60;0.16 %;;1;2.60;;0;0.00
Milchschaum Kids;0;5;2.50;0.15 %;;4;2.00;;1;0.50
ReCup ausgeben* 1;0;1;1.00;0.06 %;;0;0.00;;1;1.00
ReCup annehmen*;0;9;-9.00;-0.55 %;;0;0.00;;9;-9.00
ReCup annehmen ´;0;11;-11.00;-0.67 %;;0;0.00;;11;-11.00
ReCup annehmen;0;22;-22.00;-1.33 %;;0;0.00;;22;-22.00
;;;;
