;von;bis;;
Datum:;26.02.2021;26.02.2021;;
Enthalt Z;252;252;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1640.15;97.56 %;
Auslagen;;;41.00;2.44 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;41.00;2.44 %;
19.0%;;;224.30;13.34 %;
7.0%;;;1415.85;84.22 %;
Total;;;1681.15;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;41.00;2.64 %;
19.0%;;;188.43;12.14 %;
7.0%;;;1323.04;85.22 %;
Total;;;1552.47;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;35.87;27.88 %;
7.0%;;;92.81;72.12 %;
Total;;;128.68;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;220;1101.85;65.54 %;0.00
Maestro;;35;367.40;21.85 %;0.00
MasterCard;;5;25.80;1.53 %;0.00
Mehrzweckgutschein;;2;14.50;0.86 %;0.00
Visa;;13;99.10;5.89 %;0.00
Visa Electron;;9;72.50;4.31 %;0.00
Total;;284;1681.15;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Khalid;;;25.70;1.57 %;0.00
Martin;;;1529.85;93.28 %;0.00
Robin;;;84.60;5.16 %;0.00
Total;;;1640.15;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;2;2.00;100.00 %;
Total;;2;2.00;100.00 %;
;;;;
Rabatte;;;;;
50%;;1;4.75;100.00 %;
Total;;1;4.75;100.00 %;
;;;;
Tische;;;;;
Theke;;282;1681.15;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;923;1129.80;67.20 %;;0;0.00;;923;1129.80
Sonstiges;;23;358.75;21.34 %;;0;0.00;;23;358.75
Speisen;;64;192.60;11.46 %;;0;0.00;;64;192.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;264;919.50;54.69 %;;0;0.00;;264;919.50
Röstkaffee;;21;303.75;18.07 %;;0;0.00;;21;303.75
Speisen;;64;192.60;11.46 %;;0;0.00;;64;192.60
Kaffee;;644;189.00;11.24 %;;0;0.00;;644;189.00
Equipment;;2;55.00;3.27 %;;0;0.00;;2;55.00
Non Kaffee;;15;21.30;1.27 %;;0;0.00;;15;21.30
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;111;355.20;21.13 %;;0;0.00;;111;355.20
ReCup ausgeben;0;308;308.00;18.32 %;;0;0.00;;308;308.00
Cappuccino groß;0;48;182.40;10.85 %;;0;0.00;;48;182.40
Flat White;0;44;167.20;9.95 %;;0;0.00;;44;167.20
Caffé Latte;0;47;164.50;9.78 %;;0;0.00;;47;164.50
MUYU 1000g;0;3;102.00;6.07 %;;0;0.00;;3;102.00
MUYU 250g;0;7;61.75;3.67 %;;0;0.00;;7;61.75
Pain au chocolat;0;18;50.40;3.00 %;;0;0.00;;18;50.40
Americano;0;20;50.00;2.97 %;;0;0.00;;20;50.00
Banana Bread PINE NUT;0;13;49.40;2.94 %;;0;0.00;;13;49.40
Hario tea dripper largo;0;1;48.00;2.86 %;;0;0.00;;1;48.00
Kanelbullar;0;15;48.00;2.86 %;;0;0.00;;15;48.00
Kakao;0;10;35.00;2.08 %;;0;0.00;;10;35.00
Filterkaffee;0;13;32.50;1.93 %;;0;0.00;;13;32.50
Croissant;0;14;28.00;1.67 %;;0;0.00;;14;28.00
EL CARMEN Decaf 250g;0;2;23.00;1.37 %;;0;0.00;;2;23.00
EL MORENO 250g;0;2;23.00;1.37 %;;0;0.00;;2;23.00
EL MORENO 500g;0;1;22.00;1.31 %;;0;0.00;;1;22.00
DON PASCUAL 250g;0;2;21.00;1.25 %;;0;0.00;;2;21.00
Doppio;0;7;17.50;1.04 %;;0;0.00;;7;17.50
Espresso Macchiato;0;7;17.50;1.04 %;;0;0.00;;7;17.50
ALT Sandwich;0;4;16.80;1.00 %;;0;0.00;;4;16.80
Caffé Latte doppelt;0;4;15.20;0.90 %;;0;0.00;;4;15.20
Americano groß;0;5;15.00;0.89 %;;0;0.00;;5;15.00
GOVER CUEVA 250g;0;1;14.50;0.86 %;;0;0.00;;1;14.50
MUYU BOTTLE 365;0;1;13.50;0.80 %;;0;0.00;;1;13.50
FINCA ISNUL 250g;0;1;11.50;0.68 %;;0;0.00;;1;11.50
LUA CLARA 250g;0;1;11.50;0.68 %;;0;0.00;;1;11.50
Tea;0;3;10.50;0.62 %;;0;0.00;;3;10.50
Espresso single;0;4;8.00;0.48 %;;0;0.00;;4;8.00
ReCup ausgeben **;0;8;8.00;0.48 %;;0;0.00;;8;8.00
Hario V60 filter (100) 02;0;1;7.00;0.42 %;;0;0.00;;1;7.00
Café Crème;0;2;5.00;0.30 %;;0;0.00;;2;5.00
Hand Brew;0;1;4.50;0.27 %;;0;0.00;;1;4.50
Doppio Macchiato;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Café Crème groß;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Kaltgetränk;0;1;2.80;0.17 %;;0;0.00;;1;2.80
Milchschaum Kids;0;3;0.00;0.00 %;;0;0.00;;3;0.00
ReCup zurücknehmen;0;275;-275.00;-16.36 %;;0;0.00;;275;-275.00
;;;;
