;von;bis;;
Datum:;28.06.2022;28.06.2022;;
Enthalt Z;741;741;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1701.70;96.74 %;
Auslagen;;;55.00;3.13 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.40;0.14 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;55.00;3.13 %;
19.0%;;;563.15;32.06 %;
7.0%;;;1138.55;64.81 %;
Total;;;1756.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;55.00;3.45 %;
19.0%;;;473.24;29.72 %;
7.0%;;;1064.27;66.83 %;
Total;;;1592.51;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;89.91;54.76 %;
7.0%;;;74.28;45.24 %;
Total;;;164.19;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;141;845.70;48.14 %;0.00
Maestro;;54;407.60;23.20 %;1.40
MasterCard;;10;90.10;5.13 %;0.00
Mehrzweckgutschein;;2;7.00;0.40 %;0.00
Visa;;29;289.80;16.50 %;0.00
Visa Electron;;11;116.50;6.63 %;1.00
Total;;247;1756.70;100.00 %;2.40
;;;;
Umsatzdetails;;;;;
Artyom;;;339.60;19.96 %;0.60
Jairo;;;674.20;39.62 %;0.00
Lora;;;163.50;9.61 %;0.00
Robin;;;524.40;30.82 %;1.80
Total;;;1701.70;100.00 %;2.40
;;;;
Stornos;;;;;
vertippt;;1;3.80;100.00 %;
Total;;1;3.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;1.90;50.00 %;
Staff Bottled Drinks;;1;1.90;50.00 %;
Total;;2;3.80;100.00 %;
;;;;
Tische;;;;;
Theke;;247;1756.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;349;1006.65;57.30 %;;22;73.40;;327;933.25
Sonstiges;;29;382.00;21.75 %;;0;0.00;;29;382.00
Speisen;;109;368.05;20.95 %;;12;40.60;;97;327.45
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;167;457.60;26.05 %;;6;22.40;;161;435.20
Speisen;;109;368.05;20.95 %;;12;40.60;;97;327.45
Hafer;;98;336.25;19.14 %;;4;15.40;;94;320.85
Röstkaffee;;23;285.00;16.22 %;;0;0.00;;23;285.00
Kaffee;;56;122.60;6.98 %;;7;18.80;;49;103.80
Equipment_;;3;57.00;3.24 %;;0;0.00;;3;57.00
Summer;;14;52.40;2.98 %;;1;3.60;;13;48.80
Gutscheine;;3;40.00;2.28 %;;0;0.00;;3;40.00
Non Kaffee;;14;37.80;2.15 %;;4;13.20;;10;24.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;55;187.00;10.64 %;;3;10.20;;52;176.80
Hafer Cappuccino;0;31;105.40;6.00 %;;1;3.40;;30;102.00
Hafer Flat White auf Eis;0;20;84.00;4.78 %;;0;0.00;;20;84.00
Banana Bread;0;22;82.65;4.70 %;;4;15.20;;18;67.45
Cappuccino groß;0;19;79.80;4.54 %;;1;4.20;;18;75.60
Flat White auf Eis;0;15;63.00;3.59 %;;1;4.20;;14;58.80
Flat White;0;14;53.20;3.03 %;;1;3.80;;13;49.40
Hafer Flat White;0;14;52.25;2.97 %;;0;0.00;;14;52.25
IZUBA 250g;0;4;50.00;2.85 %;;0;0.00;;4;50.00
Kuchen Maple Carrot;0;10;48.00;2.73 %;;1;4.80;;9;43.20
Hafer Cappuccino Groß;0;11;46.20;2.63 %;;2;8.40;;9;37.80
Croissant;0;19;41.80;2.38 %;;4;8.80;;15;33.00
Kanelbullar;0;12;38.40;2.19 %;;1;3.20;;11;35.20
MUYU 250g;0;4;38.00;2.16 %;;0;0.00;;4;38.00
CUERPO 250g;0;4;38.00;2.16 %;;0;0.00;;4;38.00
Pain au Chocolat;0;13;36.40;2.07 %;;0;0.00;;13;36.40
Tasse L;0;1;35.00;1.99 %;;0;0.00;;1;35.00
DON MARTIN 250g;0;2;33.00;1.88 %;;0;0.00;;2;33.00
Hafer Caffè Latte;0;9;32.40;1.84 %;;1;3.60;;8;28.80
Caffé Latte;0;9;32.40;1.84 %;;0;0.00;;9;32.40
ReCup ausgeben ´;0;29;29.00;1.65 %;;0;0.00;;29;29.00
Sandwich Vegetarisch;0;6;28.80;1.64 %;;1;4.80;;5;24.00
Nitro Americano;0;8;28.80;1.64 %;;1;3.60;;7;25.20
Granola;0;6;25.20;1.43 %;;0;0.00;;6;25.20
25€ Gutschein;0;1;25.00;1.42 %;;0;0.00;;1;25.00
CABALLERO 250g;0;2;25.00;1.42 %;;0;0.00;;2;25.00
Sandwich Vegan;0;5;24.00;1.37 %;;0;0.00;;5;24.00
EL CARMEN Decaf 250g;0;2;23.00;1.31 %;;0;0.00;;2;23.00
Lemon Poppy Cake;0;6;22.80;1.30 %;;1;3.80;;5;19.00
Americano groß;0;7;21.00;1.20 %;;1;3.00;;6;18.00
Espresso Doppio;0;8;20.80;1.18 %;;1;2.60;;7;18.20
Cookie;0;10;20.00;1.14 %;;0;0.00;;10;20.00
GERMAN CARRANZA 250g;0;1;19.50;1.11 %;;0;0.00;;1;19.50
Filterkaffee;0;7;18.20;1.04 %;;1;2.60;;6;15.60
MUYU 500g;0;1;18.00;1.02 %;;0;0.00;;1;18.00
Espresso Single;0;8;17.60;1.00 %;;1;2.20;;7;15.40
Caffé Latte doppelt;0;4;16.00;0.91 %;;0;0.00;;4;16.00
Cold Brew;0;4;15.20;0.87 %;;0;0.00;;4;15.20
CHAKRA WARMI 250g;0;1;14.50;0.83 %;;0;0.00;;1;14.50
Espresso Macchiato;0;6;14.40;0.82 %;;1;2.40;;5;12.00
Americano;0;5;14.00;0.80 %;;0;0.00;;5;14.00
MUYU BOTTLE 365;0;1;13.50;0.77 %;;0;0.00;;1;13.50
MIKOLAJ Limonade;0;4;13.30;0.76 %;;2;7.60;;2;5.70
BREW Buch;0;1;12.50;0.71 %;;0;0.00;;1;12.50
EL MORENO 250g;0;1;12.50;0.71 %;;0;0.00;;1;12.50
Espresso Doppio Macchiato;0;4;12.00;0.68 %;;2;6.00;;2;6.00
Kakao;0;3;12.00;0.68 %;;0;0.00;;3;12.00
10€ Gutschein;0;1;10.00;0.57 %;;0;0.00;;1;10.00
Tasche SUEDHANG;0;1;9.50;0.54 %;;0;0.00;;1;9.50
Espresso Tonic;0;2;8.40;0.48 %;;0;0.00;;2;8.40
Hafer Caffè Latte doppelt;0;2;8.00;0.46 %;;0;0.00;;2;8.00
ReCup ausgeben*;0;7;7.00;0.40 %;;0;0.00;;7;7.00
Apfelschorle;0;2;6.00;0.34 %;;0;0.00;;2;6.00
Mineralwasser Sprudel;0;2;5.60;0.32 %;;2;5.60;;0;0.00
ReCup ausgeben;0;5;5.00;0.28 %;;0;0.00;;5;5.00
5€ Gutschein;0;1;5.00;0.28 %;;0;0.00;;1;5.00
Green Tea;0;1;4.60;0.26 %;;0;0.00;;1;4.60
Hand Brew;0;1;4.60;0.26 %;;0;0.00;;1;4.60
Hafer Kakao;0;1;4.00;0.23 %;;0;0.00;;1;4.00
Kinder Kakao;0;1;3.20;0.18 %;;0;0.00;;1;3.20
Fritz Cola;0;1;3.00;0.17 %;;0;0.00;;1;3.00
Mineralwasser Still;0;1;2.80;0.16 %;;0;0.00;;1;2.80
Deckel ReCup;0;2;2.00;0.11 %;;0;0.00;;2;2.00
Milchschaum Kids;0;1;0.50;0.03 %;;0;0.00;;1;0.50
ReCup annehmen*;0;3;-3.00;-0.17 %;;0;0.00;;3;-3.00
ReCup annehmen;0;5;-5.00;-0.28 %;;0;0.00;;5;-5.00
ReCup annehmen ´;0;18;-18.00;-1.02 %;;0;0.00;;18;-18.00
;;;;
