;von;bis;;
Datum:;09.12.2020;09.12.2020;;
Enthalt Z;187;187;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;857.50;98.17 %;
Auslagen;;;16.00;1.83 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;16.00;1.83 %;
5.0%;;;799.00;91.47 %;
16.0%;;;58.50;6.70 %;
Total;;;873.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;16.00;1.93 %;
5.0%;;;761.01;91.97 %;
16.0%;;;50.48;6.10 %;
Total;;;827.49;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;37.99;82.57 %;
16.0%;;;8.02;17.43 %;
Total;;;46.01;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;50;546.80;62.60 %;0.00
Maestro;;5;85.30;9.77 %;0.00
MasterCard;;6;108.10;12.38 %;0.00
Visa;;5;56.30;6.45 %;0.00
Visa Electron;;6;77.00;8.82 %;0.00
Total;;72;873.50;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;202.80;23.65 %;0.00
Martin;;;599.80;69.95 %;0.00
Robin;;;54.90;6.40 %;0.00
Total;;;857.50;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;10.50;43.75 %;
Änderung durch Gast;;1;13.50;56.25 %;
Total;;2;24.00;100.00 %;
;;;;
Rabatte;;;;;
50%;;1;16.00;100.00 %;
Total;;1;16.00;100.00 %;
;;;;
Tische;;;;;
Theke;;72;873.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;49;638.00;73.04 %;;0;0.00;;49;638.00
Getränke;;99;223.10;25.54 %;;0;0.00;;99;223.10
Speisen;;5;12.40;1.42 %;;0;0.00;;5;12.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;46;612.50;70.12 %;;0;0.00;;46;612.50
Milchmischgetränke;;49;170.30;19.50 %;;0;0.00;;49;170.30
Kaffee;;46;43.50;4.98 %;;0;0.00;;46;43.50
Equipment;;2;15.50;1.77 %;;0;0.00;;2;15.50
Speisen;;5;12.40;1.42 %;;0;0.00;;5;12.40
Gutscheine;;1;10.00;1.14 %;;0;0.00;;1;10.00
Non Kaffee;;3;5.50;0.63 %;;0;0.00;;3;5.50
Winter #1;;1;3.80;0.44 %;;0;0.00;;1;3.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
LA DALIA 250g;0;7;113.75;13.02 %;;0;0.00;;7;113.75
MUYU 250g;0;8;76.00;8.70 %;;0;0.00;;8;76.00
Cappuccino;0;23;73.60;8.43 %;;0;0.00;;23;73.60
MUYU 1000g;0;2;68.00;7.78 %;;0;0.00;;2;68.00
KRA JAN 250g;0;4;54.00;6.18 %;;0;0.00;;4;54.00
GOVER CUEVA 250g;0;4;50.75;5.81 %;;0;0.00;;4;50.75
ATSABE 250g;0;4;46.00;5.27 %;;0;0.00;;4;46.00
Cappuccino groß;0;11;41.80;4.79 %;;0;0.00;;11;41.80
FINCA ISNUL 250g;0;3;34.50;3.95 %;;0;0.00;;3;34.50
EL MORENO 250g;0;3;34.50;3.95 %;;0;0.00;;3;34.50
Flat White;0;8;30.40;3.48 %;;0;0.00;;8;30.40
BUMBOGO 250g;0;2;27.00;3.09 %;;0;0.00;;2;27.00
Caffé Latte;0;7;24.50;2.80 %;;0;0.00;;7;24.50
LUA CLARA 250g;0;2;23.00;2.63 %;;0;0.00;;2;23.00
EL CARMEN Decaf 250g;0;2;21.00;2.40 %;;0;0.00;;2;21.00
PAPAKUCHI 250g;0;2;19.00;2.18 %;;0;0.00;;2;19.00
MUYU 500g;0;1;18.00;2.06 %;;0;0.00;;1;18.00
ReCup ausgeben;0;17;17.00;1.95 %;;0;0.00;;17;17.00
GUJI HADESO 250g;0;1;16.50;1.89 %;;0;0.00;;1;16.50
Americano;0;6;15.00;1.72 %;;0;0.00;;6;15.00
DON PASCUAL 250g;0;1;10.50;1.20 %;;0;0.00;;1;10.50
10€ Gutschein;0;1;10.00;1.14 %;;0;0.00;;1;10.00
Hario V60 plastic dripper transparent;0;1;8.50;0.97 %;;0;0.00;;1;8.50
Pain au chocolat;0;3;8.40;0.96 %;;0;0.00;;3;8.40
Filterkaffee;0;3;7.50;0.86 %;;0;0.00;;3;7.50
Hario V60 filter (100) 02;0;1;7.00;0.80 %;;0;0.00;;1;7.00
Doppio;0;2;5.00;0.57 %;;0;0.00;;2;5.00
Espresso Macchiato;0;2;5.00;0.57 %;;0;0.00;;2;5.00
Espresso single;0;2;4.00;0.46 %;;0;0.00;;2;4.00
Croissant;0;2;4.00;0.46 %;;0;0.00;;2;4.00
Chai #1;0;1;3.80;0.44 %;;0;0.00;;1;3.80
Tea;0;1;3.50;0.40 %;;0;0.00;;1;3.50
Doppio Macchiato;0;1;3.00;0.34 %;;0;0.00;;1;3.00
ReCup ausgeben **;0;2;2.00;0.23 %;;0;0.00;;2;2.00
ReCup zurücknehmen;0;13;-13.00;-1.49 %;;0;0.00;;13;-13.00
;;;;
