;von;bis;;
Datum:;17.12.2020;17.12.2020;;
Enthalt Z;194;194;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;772.75;93.92 %;
Auslagen;;;50.00;6.08 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;50.00;6.08 %;
5.0%;;;601.65;73.13 %;
16.0%;;;171.10;20.80 %;
Total;;;822.75;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;50.00;6.49 %;
5.0%;;;573.04;74.36 %;
16.0%;;;147.55;19.15 %;
Total;;;770.59;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;28.61;54.85 %;
16.0%;;;23.55;45.15 %;
Total;;;52.16;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;64;359.15;43.65 %;0.00
Maestro;;13;238.20;28.95 %;0.00
MasterCard;;3;121.70;14.79 %;0.00
Visa;;7;77.40;9.41 %;0.00
Visa Electron;;4;26.30;3.20 %;0.00
Total;;91;822.75;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Martin;;;714.85;92.51 %;0.00
Robin;;;57.90;7.49 %;0.00
Total;;;772.75;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;2;5.00;100.00 %;
Total;;2;5.00;100.00 %;
;;;;
Rabatte;;;;;
50%;;1;8.75;100.00 %;
Total;;1;8.75;100.00 %;
;;;;
Tische;;;;;
Theke;;91;822.75;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;28;477.25;58.01 %;;0;0.00;;28;477.25
Getränke;;162;311.50;37.86 %;;0;0.00;;162;311.50
Speisen;;11;34.00;4.13 %;;0;0.00;;11;34.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;24;322.25;39.17 %;;0;0.00;;24;322.25
Milchmischgetränke;;67;229.40;27.88 %;;0;0.00;;67;229.40
Equipment;;3;105.00;12.76 %;;0;0.00;;3;105.00
Kaffee;;61;78.10;9.49 %;;0;0.00;;61;78.10
Gutscheine;;1;50.00;6.08 %;;0;0.00;;1;50.00
Speisen;;11;34.00;4.13 %;;0;0.00;;11;34.00
Winter #1;;4;16.00;1.94 %;;0;0.00;;4;16.00
Non Kaffee;;30;-12.00;-1.46 %;;0;0.00;;30;-12.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;37;118.40;14.39 %;;0;0.00;;37;118.40
Tasse L;0;3;105.00;12.76 %;;0;0.00;;3;105.00
MUYU 1000g;0;2;68.00;8.26 %;;0;0.00;;2;68.00
50€ Gutschein;0;1;50.00;6.08 %;;0;0.00;;1;50.00
MUYU 250g;0;5;47.50;5.77 %;;0;0.00;;5;47.50
Flat White;0;12;45.60;5.54 %;;0;0.00;;12;45.60
LUA CLARA 250g;0;3;34.50;4.19 %;;0;0.00;;3;34.50
Cappuccino groß;0;8;30.40;3.69 %;;0;0.00;;8;30.40
Caffé Latte;0;8;28.00;3.40 %;;0;0.00;;8;28.00
KRA JAN 250g;0;2;27.00;3.28 %;;0;0.00;;2;27.00
LA DALIA 250g;0;2;26.25;3.19 %;;0;0.00;;2;26.25
ReCup ausgeben;0;24;24.00;2.92 %;;0;0.00;;24;24.00
EL MORENO 250g;0;2;23.00;2.80 %;;0;0.00;;2;23.00
PAPAKUCHI 250g;0;2;19.00;2.31 %;;0;0.00;;2;19.00
Pain au chocolat;0;6;16.80;2.04 %;;0;0.00;;6;16.80
GUJI HADESO 250g;0;1;16.50;2.01 %;;0;0.00;;1;16.50
Banana Bread PINE NUT;0;4;15.20;1.85 %;;0;0.00;;4;15.20
Americano;0;6;15.00;1.82 %;;0;0.00;;6;15.00
GOVER CUEVA 250g;0;1;14.50;1.76 %;;0;0.00;;1;14.50
BUMBOGO 250g;0;1;13.50;1.64 %;;0;0.00;;1;13.50
Espresso Macchiato;0;5;12.50;1.52 %;;0;0.00;;5;12.50
FINCA ISNUL 250g;0;1;11.50;1.40 %;;0;0.00;;1;11.50
DON PASCUAL 250g;0;1;10.50;1.28 %;;0;0.00;;1;10.50
EL CARMEN Decaf 250g;0;1;10.50;1.28 %;;0;0.00;;1;10.50
Doppio;0;4;10.00;1.22 %;;0;0.00;;4;10.00
Tee wilder Salbei #1;0;2;8.40;1.02 %;;0;0.00;;2;8.40
ReCup ausgeben **;0;8;8.00;0.97 %;;0;0.00;;8;8.00
Chai #1;0;2;7.60;0.92 %;;0;0.00;;2;7.60
Filterkaffee;0;3;7.50;0.91 %;;0;0.00;;3;7.50
Kakao;0;2;7.00;0.85 %;;0;0.00;;2;7.00
Espresso single;0;3;6.00;0.73 %;;0;0.00;;3;6.00
Doppio Macchiato;0;2;6.00;0.73 %;;0;0.00;;2;6.00
Hand Brew;0;1;4.50;0.55 %;;0;0.00;;1;4.50
Café Crème groß;0;1;3.00;0.36 %;;0;0.00;;1;3.00
Croissant;0;1;2.00;0.24 %;;0;0.00;;1;2.00
Deckel ReCup;0;1;1.00;0.12 %;;0;0.00;;1;1.00
Extra Shot;0;1;0.60;0.07 %;;0;0.00;;1;0.60
ReCup zurücknehmen;0;11;-11.00;-1.34 %;;0;0.00;;11;-11.00
ReCup zurücknehmen **;0;21;-21.00;-2.55 %;;0;0.00;;21;-21.00
;;;;
