;von;bis;;
Datum:;06.03.2022;06.03.2022;;
Enthalt Z;624;624;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2110.30;96.77 %;
Auslagen;;;63.00;2.89 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;7.40;0.34 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;63.00;2.90 %;
19.0%;;;673.80;31.00 %;
7.0%;;;1436.50;66.10 %;
Total;;;2173.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;63.00;3.20 %;
19.0%;;;566.17;28.71 %;
7.0%;;;1342.65;68.09 %;
Total;;;1971.82;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;107.63;53.42 %;
7.0%;;;93.85;46.58 %;
Total;;;201.48;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;175;1100.00;50.61 %;0.00
Maestro;;57;496.90;22.86 %;2.00
MasterCard;;16;144.10;6.63 %;1.40
Visa;;32;276.80;12.74 %;0.00
Visa Electron;;13;155.50;7.16 %;4.00
Total;;293;2173.30;100.00 %;7.40
;;;;
Umsatzdetails;;;;;
Anja;;;807.30;38.26 %;3.00
Anna;;;6.00;0.28 %;0.00
Annacotta;;;731.90;34.68 %;4.00
Katharina;;;108.60;5.15 %;0.00
Laura;;;420.50;19.93 %;0.40
Lena P.;;;36.00;1.71 %;0.00
Total;;;2110.30;100.00 %;7.40
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;3.80;100.00 %;
Total;;1;3.80;100.00 %;
;;;;
Tische;;;;;
Theke;;293;2173.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;635;1379.20;63.46 %;;10;37.20;;625;1342.00
Speisen;;147;442.40;20.36 %;;3;10.80;;144;431.60
Sonstiges;;25;351.70;16.18 %;;0;0.00;;25;351.70
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;350;695.60;32.01 %;;7;25.60;;343;670.00
Speisen;;147;442.40;20.36 %;;3;10.80;;144;431.60
Hafer;;157;428.80;19.73 %;;3;11.60;;154;417.20
Röstkaffee;;25;351.70;16.18 %;;0;0.00;;25;351.70
Kaffee;;95;196.20;9.03 %;;0;0.00;;95;196.20
Non Kaffee;;31;50.20;2.31 %;;0;0.00;;31;50.20
Summer;;2;8.40;0.39 %;;0;0.00;;2;8.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;90;306.00;14.08 %;;4;13.60;;86;292.40
Hafer Cappuccino;0;41;139.40;6.41 %;;1;3.40;;40;136.00
Cappuccino groß;0;31;130.20;5.99 %;;2;8.40;;29;121.80
Banana Bread;0;33;125.40;5.77 %;;2;7.60;;31;117.80
Hafer Cappuccino Groß;0;29;121.80;5.60 %;;1;4.20;;28;117.60
Flat White;0;29;110.20;5.07 %;;0;0.00;;29;110.20
ReCup ausgeben ´;0;103;103.00;4.74 %;;0;0.00;;103;103.00
Kanelbullar;0;28;89.60;4.12 %;;1;3.20;;27;86.40
Pain au Chocolat;0;28;78.40;3.61 %;;0;0.00;;28;78.40
Ayla Bombe 250g;0;4;58.20;2.68 %;;0;0.00;;4;58.20
Hafer Flat White;0;15;57.00;2.62 %;;0;0.00;;15;57.00
Don Martin 500g;0;2;56.00;2.58 %;;0;0.00;;2;56.00
Americano;0;20;56.00;2.58 %;;0;0.00;;20;56.00
Caffé Latte;0;15;54.00;2.48 %;;1;3.60;;14;50.40
Cookie;0;24;48.00;2.21 %;;0;0.00;;24;48.00
MUYU 250g;0;5;47.50;2.19 %;;0;0.00;;5;47.50
Croissant;0;19;41.80;1.92 %;;0;0.00;;19;41.80
Filterkaffee;0;16;41.60;1.91 %;;0;0.00;;16;41.60
Hafer Caffè Latte;0;11;39.60;1.82 %;;0;0.00;;11;39.60
Lucia Dias 250g;0;4;38.00;1.75 %;;0;0.00;;4;38.00
Caballero 250g;0;3;37.50;1.73 %;;0;0.00;;3;37.50
EL CARMEN Decaf 250g;0;3;34.50;1.59 %;;0;0.00;;3;34.50
ReCup ausgeben*;0;34;34.00;1.56 %;;0;0.00;;34;34.00
MUYU 1000g;0;1;34.00;1.56 %;;0;0.00;;1;34.00
Lemon Verbena Tea;0;7;32.20;1.48 %;;0;0.00;;7;32.20
Hand Brew;0;7;32.20;1.48 %;;0;0.00;;7;32.20
Kuchen Maple Carrot;0;6;28.80;1.33 %;;0;0.00;;6;28.80
Kakao groß;0;7;28.00;1.29 %;;0;0.00;;7;28.00
Caffé Latte doppelt;0;7;28.00;1.29 %;;0;0.00;;7;28.00
Chocolate Cake;0;8;25.60;1.18 %;;0;0.00;;8;25.60
Hafer Caffè Latte groß;0;6;24.00;1.10 %;;0;0.00;;6;24.00
ReCup ausgeben;0;20;20.00;0.92 %;;0;0.00;;20;20.00
Espresso Doppio;0;7;18.20;0.84 %;;0;0.00;;7;18.20
MUYU 500g;0;1;18.00;0.83 %;;0;0.00;;1;18.00
Espresso Single;0;7;15.40;0.71 %;;0;0.00;;7;15.40
Americano groß;0;5;15.00;0.69 %;;0;0.00;;5;15.00
Don Martin 250g;0;1;14.50;0.67 %;;0;0.00;;1;14.50
Bella Vista 250g;0;1;13.50;0.62 %;;0;0.00;;1;13.50
Hafer Flat White auf Eis;0;3;12.60;0.58 %;;0;0.00;;3;12.60
Hafer Kakao groß;0;3;12.00;0.55 %;;1;4.00;;2;8.00
Espresso Tonic;0;2;8.40;0.39 %;;0;0.00;;2;8.40
Mineralwasser Sprudel;0;3;8.40;0.39 %;;0;0.00;;3;8.40
Apfelschorle;0;2;6.00;0.28 %;;0;0.00;;2;6.00
Espresso Macchiato;0;2;4.80;0.22 %;;0;0.00;;2;4.80
Lemon Poppy Cake;0;1;4.80;0.22 %;;0;0.00;;1;4.80
Black Tea;0;1;4.60;0.21 %;;0;0.00;;1;4.60
ReCup ausgeben **;0;4;4.00;0.18 %;;0;0.00;;4;4.00
Kinder Kakao;0;1;3.20;0.15 %;;0;0.00;;1;3.20
Espresso Doppio Macchiato;0;1;3.00;0.14 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato;0;1;2.40;0.11 %;;0;0.00;;1;2.40
Deckel ReCup;0;2;2.00;0.09 %;;0;0.00;;2;2.00
Milchschaum Kids;0;5;0.00;0.00 %;;0;0.00;;5;0.00
ReCup annehmen **;0;7;-7.00;-0.32 %;;0;0.00;;7;-7.00
ReCup annehmen;0;10;-10.00;-0.46 %;;0;0.00;;10;-10.00
ReCup annehmen*;0;14;-14.00;-0.64 %;;0;0.00;;14;-14.00
ReCup annehmen ´;0;67;-67.00;-3.08 %;;0;0.00;;67;-67.00
;;;;
