;von;bis;;
Datum:;04.03.2022;04.03.2022;;
Enthalt Z;622;622;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2254.30;99.09 %;
Auslagen;;;20.00;0.88 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.03 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;20.00;0.88 %;
19.0%;;;802.90;35.30 %;
7.0%;;;1451.40;63.82 %;
Total;;;2274.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;20.00;0.97 %;
19.0%;;;674.68;32.89 %;
7.0%;;;1356.62;66.13 %;
Total;;;2051.30;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;128.22;57.50 %;
7.0%;;;94.78;42.50 %;
Total;;;223.00;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;178;996.00;43.79 %;0.00
Maestro;;58;586.20;25.77 %;0.60
MasterCard;;7;79.10;3.48 %;0.00
Mehrzweckgutschein;;1;4.40;0.19 %;0.00
Visa;;22;258.70;11.37 %;0.00
Visa Electron;;20;349.90;15.38 %;0.00
Total;;286;2274.30;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Anja;;;785.80;34.86 %;0.00
Laura;;;188.30;8.35 %;0.00
Lena R.;;;622.50;27.61 %;0.60
Mik;;;313.00;13.88 %;0.00
Raquel;;;344.70;15.29 %;0.00
Total;;;2254.30;100.00 %;0.60
;;;;
Stornos;;;;;
vertippt;;1;3.80;100.00 %;
Total;;1;3.80;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;14.20;100.00 %;
Total;;1;14.20;100.00 %;
;;;;
Tische;;;;;
Theke;;285;2274.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;587;1246.60;54.81 %;;95;324.80;;492;921.80
Sonstiges;;38;596.30;26.22 %;;1;18.00;;37;578.30
Speisen;;135;431.40;18.97 %;;45;150.80;;90;280.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;285;618.20;27.18 %;;50;179.00;;235;439.20
Röstkaffee;;36;579.80;25.49 %;;1;18.00;;35;561.80
Speisen;;135;431.40;18.97 %;;45;150.80;;90;280.60
Hafer;;166;359.20;15.79 %;;17;63.60;;149;295.60
Kaffee;;103;206.00;9.06 %;;19;52.00;;84;154.00
Non Kaffee;;27;45.40;2.00 %;;6;19.60;;21;25.80
Decaf;;6;17.80;0.78 %;;3;10.60;;3;7.20
Equipment_;;2;16.50;0.73 %;;0;0.00;;2;16.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;66;224.40;9.87 %;;20;68.00;;46;156.40
Hafer Cappuccino;0;40;136.00;5.98 %;;6;20.40;;34;115.60
MUYU 1000g;0;4;127.52;5.61 %;;0;0.00;;4;127.52
Flat White;0;32;121.60;5.35 %;;10;38.00;;22;83.60
Kanelbullar;0;29;92.80;4.08 %;;7;22.40;;22;70.40
Cappuccino groß;0;22;92.40;4.06 %;;7;29.40;;15;63.00
Caffé Latte;0;25;90.00;3.96 %;;7;25.20;;18;64.80
Hafer Cappuccino Groß;0;20;84.00;3.69 %;;3;12.60;;17;71.40
Banana Bread;0;21;79.80;3.51 %;;3;11.40;;18;68.40
MUYU 250g;0;7;66.50;2.92 %;;0;0.00;;7;66.50
Pain au Chocolat;0;23;64.40;2.83 %;;6;16.80;;17;47.60
Hafer Flat White;0;16;60.80;2.67 %;;3;11.40;;13;49.40
ReCup ausgeben ´;0;59;59.00;2.59 %;;2;2.00;;57;57.00
Americano;0;20;56.00;2.46 %;;9;25.20;;11;30.80
Lucia Dias 500g;0;3;54.00;2.37 %;;1;18.00;;2;36.00
Chakra Warmi 250g;0;3;43.50;1.91 %;;0;0.00;;3;43.50
Filterkaffee;0;16;41.60;1.83 %;;3;7.80;;13;33.80
Croissant;0;17;37.40;1.64 %;;11;24.20;;6;13.20
ReCup ausgeben*;0;37;37.00;1.63 %;;0;0.00;;37;37.00
MUYU 500g;0;2;36.00;1.58 %;;0;0.00;;2;36.00
Lucia Dias 1000g;0;1;34.00;1.49 %;;0;0.00;;1;34.00
Cookie;0;16;32.00;1.41 %;;3;6.00;;13;26.00
Caffé Latte doppelt;0;8;32.00;1.41 %;;1;4.00;;7;28.00
Ayla Bombe 250g;0;2;31.00;1.36 %;;0;0.00;;2;31.00
Kuchen Maple Carrot;0;6;28.80;1.27 %;;5;24.00;;1;4.80
Hafer Caffè Latte;0;8;28.80;1.27 %;;3;10.80;;5;18.00
Bella Vista 250g;0;2;27.00;1.19 %;;0;0.00;;2;27.00
Americano groß;0;9;27.00;1.19 %;;3;9.00;;6;18.00
Caballero 250g;0;2;25.00;1.10 %;;0;0.00;;2;25.00
ReCup ausgeben;0;24;24.00;1.06 %;;0;0.00;;24;24.00
Kakao groß;0;6;24.00;1.06 %;;1;4.00;;5;20.00
Familia Aguilera  500g;0;1;24.00;1.06 %;;0;0.00;;1;24.00
Lemon Poppy Cake;0;5;24.00;1.06 %;;2;9.60;;3;14.40
Chocolate Cake;0;7;22.40;0.98 %;;0;0.00;;7;22.40
EL CARMEN Decaf 500g;0;1;22.00;0.97 %;;0;0.00;;1;22.00
Sandwich Vegetarisch;0;4;19.20;0.84 %;;3;14.40;;1;4.80
Sandwich Vegan;0;4;19.20;0.84 %;;3;14.40;;1;4.80
Lucia Dias 250g;0;2;19.00;0.84 %;;0;0.00;;2;19.00
Espresso Doppio;0;7;18.20;0.80 %;;2;5.20;;5;13.00
EL CARMEN Decaf 250g;0;2;17.28;0.76 %;;0;0.00;;2;17.28
Espresso Macchiato;0;7;16.80;0.74 %;;2;4.80;;5;12.00
Flat White auf Eis;0;4;16.80;0.74 %;;2;8.40;;2;8.40
Hafer Flat White auf Eis;0;4;16.80;0.74 %;;2;8.40;;2;8.40
Kinder Kakao;0;5;16.00;0.70 %;;0;0.00;;5;16.00
Don Martin 250g;0;1;14.50;0.64 %;;0;0.00;;1;14.50
Lemon Verbena Tea;0;3;13.80;0.61 %;;3;13.80;;0;0.00
MUYU BOTTLE 365;0;1;13.50;0.59 %;;0;0.00;;1;13.50
Hafer Kinder Kakao;0;4;12.80;0.56 %;;0;0.00;;4;12.80
Villa Maria 250g;0;1;12.50;0.55 %;;0;0.00;;1;12.50
Familia Aguilera 250g;0;1;12.50;0.55 %;;0;0.00;;1;12.50
Apfelschorle;0;4;12.00;0.53 %;;1;3.00;;3;9.00
Hafer Caffè Latte groß;0;3;12.00;0.53 %;;0;0.00;;3;12.00
Quiche;0;3;11.40;0.50 %;;2;7.60;;1;3.80
MIKOLAJ Limonade;0;3;11.40;0.50 %;;0;0.00;;3;11.40
Espresso Single;0;5;11.00;0.48 %;;0;0.00;;5;11.00
Decaf Cappuccino;0;3;10.20;0.45 %;;2;6.80;;1;3.40
Tasche SUEDHANG;0;1;9.50;0.42 %;;0;0.00;;1;9.50
Hand Brew;0;2;9.20;0.40 %;;0;0.00;;2;9.20
Espresso Doppio Macchiato;0;3;9.00;0.40 %;;0;0.00;;3;9.00
Hario V60 filter (100) 02;0;1;7.00;0.31 %;;0;0.00;;1;7.00
Mineralwasser Sprudel;0;2;5.60;0.25 %;;1;2.80;;1;2.80
Black Tea;0;1;4.60;0.20 %;;0;0.00;;1;4.60
Hafer Kakao groß;0;1;4.00;0.18 %;;0;0.00;;1;4.00
ReCup ausgeben **;0;4;4.00;0.18 %;;0;0.00;;4;4.00
Decaf Flat White;0;1;3.80;0.17 %;;1;3.80;;0;0.00
Decaf Americano;0;1;2.80;0.12 %;;0;0.00;;1;2.80
Extra Shot;0;2;1.20;0.05 %;;0;0.00;;2;1.20
ReCup ausgeben* 1;0;1;1.00;0.04 %;;0;0.00;;1;1.00
Milchschaum Kids;0;4;0.00;0.00 %;;1;0.00;;3;0.00
ReCup annehmen **;0;6;-6.00;-0.26 %;;0;0.00;;6;-6.00
ReCup annehmen;0;8;-8.00;-0.35 %;;0;0.00;;8;-8.00
ReCup annehmen*;0;33;-33.00;-1.45 %;;0;0.00;;33;-33.00
ReCup annehmen ´;0;58;-58.00;-2.55 %;;0;0.00;;58;-58.00
;;;;
