;von;bis;;
Datum:;04.11.2020;04.11.2020;;
Enthalt Z;157;157;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;654.10;93.35 %;
Auslagen;;;45.00;6.42 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.60;0.23 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;45.00;6.44 %;
5.0%;;;556.10;79.55 %;
16.0%;;;98.00;14.02 %;
Total;;;699.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;45.00;6.83 %;
5.0%;;;529.71;80.35 %;
16.0%;;;84.55;12.82 %;
Total;;;659.26;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;26.39;66.24 %;
16.0%;;;13.45;33.76 %;
Total;;;39.84;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;116;549.10;78.54 %;0.00
Maestro;;12;108.70;15.55 %;1.60
MasterCard;;2;24.20;3.46 %;0.00
Visa;;3;12.60;1.80 %;0.00
Visa Electron;;1;4.50;0.64 %;0.00
Total;;134;699.10;100.00 %;1.60
;;;;
Umsatzdetails;;;;;
Mik;;;190.90;29.19 %;0.00
Robin;;;303.90;46.46 %;0.00
Slobo;;;159.30;24.35 %;1.60
Total;;;654.10;100.00 %;1.60
;;;;
Stornos;;;;;
vertippt;;7;16.30;100.00 %;
Total;;7;16.30;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;130;699.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;287;469.70;67.19 %;;0;0.00;;287;469.70
Sonstiges;;17;211.00;30.18 %;;0;0.00;;17;211.00
Speisen;;8;18.40;2.63 %;;0;0.00;;8;18.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;93;326.70;46.73 %;;0;0.00;;93;326.70
Röstkaffee;;17;211.00;30.18 %;;0;0.00;;17;211.00
Kaffee;;191;132.50;18.95 %;;0;0.00;;191;132.50
Speisen;;8;18.40;2.63 %;;0;0.00;;8;18.40
Non Kaffee;;3;10.50;1.50 %;;0;0.00;;3;10.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;39;124.80;17.85 %;;0;0.00;;39;124.80
ReCup ausgeben;0;100;100.00;14.30 %;;0;0.00;;100;100.00
Flat White;0;24;91.20;13.05 %;;0;0.00;;24;91.20
MUYU 250g;0;5;47.50;6.79 %;;0;0.00;;5;47.50
Cappuccino groß;0;12;45.60;6.52 %;;0;0.00;;12;45.60
Caffé Latte;0;10;35.00;5.01 %;;0;0.00;;10;35.00
EL MORENO 250g;0;3;34.50;4.93 %;;0;0.00;;3;34.50
MUYU 1000g;0;1;34.00;4.86 %;;0;0.00;;1;34.00
FINCA ISNUL 250g;0;3;31.50;4.51 %;;0;0.00;;3;31.50
Caffé Latte doppelt;0;7;26.60;3.80 %;;0;0.00;;7;26.60
LUA CLARA 250g;0;2;23.00;3.29 %;;0;0.00;;2;23.00
Americano;0;9;22.50;3.22 %;;0;0.00;;9;22.50
Espresso single;0;10;20.00;2.86 %;;0;0.00;;10;20.00
Filterkaffee;0;7;17.50;2.50 %;;0;0.00;;7;17.50
GUJI HADESO 250g;0;1;16.50;2.36 %;;0;0.00;;1;16.50
BUMBOGO 250g;0;1;13.50;1.93 %;;0;0.00;;1;13.50
DON PASCUAL 250g;0;1;10.50;1.50 %;;0;0.00;;1;10.50
Tea;0;3;10.50;1.50 %;;0;0.00;;3;10.50
Croissant;0;5;10.00;1.43 %;;0;0.00;;5;10.00
Café Crème groß;0;3;9.00;1.29 %;;0;0.00;;3;9.00
Pain au chocolat;0;3;8.40;1.20 %;;0;0.00;;3;8.40
Americano groß;0;2;6.00;0.86 %;;0;0.00;;2;6.00
Café Crème;0;2;5.00;0.72 %;;0;0.00;;2;5.00
Doppio;0;2;5.00;0.72 %;;0;0.00;;2;5.00
Kakao;0;1;3.50;0.50 %;;0;0.00;;1;3.50
Espresso Macchiato;0;1;2.50;0.36 %;;0;0.00;;1;2.50
ReCup zurücknehmen;0;55;-55.00;-7.87 %;;0;0.00;;55;-55.00
;;;;
