;von;bis;;
Datum:;13.11.2020;13.11.2020;;
Enthalt Z;165;165;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1132.10;97.04 %;
Auslagen;;;34.00;2.91 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.50;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;34.00;2.92 %;
5.0%;;;968.10;83.02 %;
16.0%;;;164.00;14.06 %;
Total;;;1166.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;34.00;3.10 %;
5.0%;;;922.12;84.01 %;
16.0%;;;141.53;12.89 %;
Total;;;1097.65;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;45.98;67.17 %;
16.0%;;;22.47;32.83 %;
Total;;;68.45;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;158;773.30;66.32 %;0.00
Maestro;;25;270.80;23.22 %;0.00
MasterCard;;2;16.50;1.41 %;0.00
Mehrzweckgutschein;;2;0.00;0.00 %;0.00
Visa;;5;55.70;4.78 %;0.00
Visa Electron;;6;49.80;4.27 %;0.50
Total;;198;1166.10;100.00 %;0.50
;;;;
Umsatzdetails;;;;;
Martin;;;758.50;67.00 %;0.50
Mik;;;373.60;33.00 %;0.00
Total;;;1132.10;100.00 %;0.50
;;;;
Stornos;;;;;
Kommunikationsfehler;;2;21.00;83.33 %;
vertippt;;1;4.20;16.67 %;
Total;;3;25.20;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;194;1166.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;342;779.30;66.83 %;;0;0.00;;342;779.30
Sonstiges;;28;343.00;29.41 %;;0;0.00;;28;343.00
Speisen;;15;43.80;3.76 %;;0;0.00;;15;43.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;171;591.30;50.71 %;;0;0.00;;171;591.30
Röstkaffee;;27;333.00;28.56 %;;0;0.00;;27;333.00
Kaffee;;167;183.50;15.74 %;;0;0.00;;167;183.50
Speisen;;15;43.80;3.76 %;;0;0.00;;15;43.80
Gutscheine;;1;10.00;0.86 %;;0;0.00;;1;10.00
Non Kaffee;;4;4.50;0.39 %;;0;0.00;;4;4.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;78;249.60;21.40 %;;0;0.00;;78;249.60
Flat White;0;28;106.40;9.12 %;;0;0.00;;28;106.40
Caffé Latte;0;29;101.50;8.70 %;;0;0.00;;29;101.50
Cappuccino groß;0;22;83.60;7.17 %;;0;0.00;;22;83.60
ReCup ausgeben;0;63;63.00;5.40 %;;0;0.00;;63;63.00
MUYU 250g;0;6;57.00;4.89 %;;0;0.00;;6;57.00
Americano;0;22;55.00;4.72 %;;0;0.00;;22;55.00
MUYU 500g;0;3;54.00;4.63 %;;0;0.00;;3;54.00
DON PASCUAL 250g;0;5;52.50;4.50 %;;0;0.00;;5;52.50
BUMBOGO 250g;0;3;40.50;3.47 %;;0;0.00;;3;40.50
Kakao;0;10;35.00;3.00 %;;0;0.00;;10;35.00
EL MORENO 250g;0;3;34.50;2.96 %;;0;0.00;;3;34.50
FINCA ISNUL 250g;0;3;31.50;2.70 %;;0;0.00;;3;31.50
LUA CLARA 250g;0;2;23.00;1.97 %;;0;0.00;;2;23.00
Filterkaffee;0;9;22.50;1.93 %;;0;0.00;;9;22.50
EL MORENO 500g;0;1;22.00;1.89 %;;0;0.00;;1;22.00
Banana Bread PINE NUT;0;5;19.00;1.63 %;;0;0.00;;5;19.00
Espresso single;0;9;18.00;1.54 %;;0;0.00;;9;18.00
PAPAKUCHI 500g;0;1;18.00;1.54 %;;0;0.00;;1;18.00
Café Crème;0;7;17.50;1.50 %;;0;0.00;;7;17.50
Pain au chocolat;0;6;16.80;1.44 %;;0;0.00;;6;16.80
Caffé Latte doppelt;0;4;15.20;1.30 %;;0;0.00;;4;15.20
Doppio;0;6;15.00;1.29 %;;0;0.00;;6;15.00
Café Crème groß;0;4;12.00;1.03 %;;0;0.00;;4;12.00
10€ Gutschein;0;1;10.00;0.86 %;;0;0.00;;1;10.00
Espresso Macchiato;0;4;10.00;0.86 %;;0;0.00;;4;10.00
Croissant;0;4;8.00;0.69 %;;0;0.00;;4;8.00
Hand Brew;0;1;4.50;0.39 %;;0;0.00;;1;4.50
Tea;0;1;3.50;0.30 %;;0;0.00;;1;3.50
Doppio Macchiato;0;1;3.00;0.26 %;;0;0.00;;1;3.00
Americano groß;0;1;3.00;0.26 %;;0;0.00;;1;3.00
ReCup ausgeben **;0;1;1.00;0.09 %;;0;0.00;;1;1.00
Milchschaum Kids;0;2;0.00;0.00 %;;0;0.00;;2;0.00
ReCup zurücknehmen;0;40;-40.00;-3.43 %;;0;0.00;;40;-40.00
;;;;
