;von;bis;;
Datum:;31.03.2022;31.03.2022;;
Enthalt Z;650;650;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1251.45;95.64 %;
Auslagen;;;57.00;4.36 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;57.00;4.36 %;
19.0%;;;410.10;31.34 %;
7.0%;;;841.35;64.30 %;
Total;;;1308.45;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;57.00;4.80 %;
19.0%;;;344.56;29.00 %;
7.0%;;;786.43;66.20 %;
Total;;;1187.99;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;65.54;54.41 %;
7.0%;;;54.92;45.59 %;
Total;;;120.46;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;84;474.00;36.23 %;0.00
Maestro;;56;518.85;39.65 %;0.00
MasterCard;;4;23.40;1.79 %;0.00
Visa;;15;149.20;11.40 %;0.00
Visa Electron;;17;143.00;10.93 %;0.00
Total;;176;1308.45;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;424.50;33.92 %;0.00
Emanuel;;;13.95;1.11 %;0.00
Laura;;;188.00;15.02 %;0.00
Mik;;;625.00;49.94 %;0.00
Total;;;1251.45;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
muyu;;1;4.75;100.00 %;
Total;;1;4.75;100.00 %;
;;;;
Tische;;;;;
Theke;;176;1308.45;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;264;719.10;54.96 %;;40;142.20;;224;576.90
Sonstiges;;25;414.75;31.70 %;;1;9.50;;24;405.25
Speisen;;53;174.60;13.34 %;;13;41.00;;40;133.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;24;389.75;29.79 %;;1;9.50;;23;380.25
Milchmischgetränke;;130;345.80;26.43 %;;16;60.20;;114;285.60
Hafer;;66;205.60;15.71 %;;17;61.40;;49;144.20
Speisen;;53;174.60;13.34 %;;13;41.00;;40;133.60
Kaffee;;55;125.40;9.58 %;;4;8.80;;51;116.60
Gutscheine;;1;25.00;1.91 %;;0;0.00;;1;25.00
Non Kaffee;;6;16.70;1.28 %;;2;7.60;;4;9.10
Decaf;;4;13.00;0.99 %;;0;0.00;;4;13.00
Summer;;3;12.60;0.96 %;;1;4.20;;2;8.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;39;132.60;10.13 %;;5;17.00;;34;115.60
MUYU 500g;0;5;90.00;6.88 %;;0;0.00;;5;90.00
Hafer Cappuccino;0;21;71.40;5.46 %;;7;23.80;;14;47.60
Flat White;0;18;68.40;5.23 %;;4;15.20;;14;53.20
Cappuccino groß;0;16;67.20;5.14 %;;2;8.40;;14;58.80
MUYU BOTTLE 365;0;4;54.00;4.13 %;;0;0.00;;4;54.00
Banana Bread;0;12;45.60;3.49 %;;3;11.40;;9;34.20
Kanelbullar;0;14;44.80;3.42 %;;2;6.40;;12;38.40
Hafer Cappuccino Groß;0;10;42.00;3.21 %;;2;8.40;;8;33.60
Hafer Flat White;0;10;38.00;2.90 %;;2;7.60;;8;30.40
MUYU 1000g;0;1;34.00;2.60 %;;0;0.00;;1;34.00
