;von;bis;;
Datum:;16.03.2022;16.03.2022;;
Enthalt Z;634;634;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1259.70;95.60 %;
Auslagen;;;57.00;4.33 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.00;0.08 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;57.00;4.33 %;
19.0%;;;491.20;37.31 %;
7.0%;;;768.50;58.37 %;
Total;;;1316.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;57.00;4.80 %;
19.0%;;;412.79;34.74 %;
7.0%;;;718.35;60.46 %;
Total;;;1188.14;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;78.41;60.99 %;
7.0%;;;50.15;39.01 %;
Total;;;128.56;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;107;594.00;45.11 %;0.00
Maestro;;41;380.80;28.92 %;1.00
MasterCard;;9;126.70;9.62 %;0.00
Mehrzweckgutschein;;1;4.60;0.35 %;0.00
Visa;;14;134.50;10.21 %;0.00
Visa Electron;;13;76.10;5.78 %;0.00
Total;;185;1316.70;100.00 %;1.00
;;;;
Umsatzdetails;;;;;
Anna;;;306.50;24.33 %;1.00
Emanuel;;;176.40;14.00 %;0.00
Lora;;;651.00;51.68 %;0.00
Robin;;;125.80;9.99 %;0.00
Total;;;1259.70;100.00 %;1.00
;;;;
Stornos;;;;;
Änderung durch Gast;;1;1.00;100.00 %;
Total;;1;1.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;185;1316.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;338;785.20;59.63 %;;43;144.40;;295;640.80
Sonstiges;;21;338.50;25.71 %;;0;0.00;;21;338.50
Speisen;;59;193.00;14.66 %;;14;45.00;;45;148.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;158;376.80;28.62 %;;22;77.80;;136;299.00
Röstkaffee;;19;278.50;21.15 %;;0;0.00;;19;278.50
Hafer;;90;219.60;16.68 %;;11;39.80;;79;179.80
Speisen;;59;193.00;14.66 %;;14;45.00;;45;148.00
Kaffee;;61;156.40;11.88 %;;7;18.80;;54;137.60
Gutscheine;;2;60.00;4.56 %;;0;0.00;;2;60.00
Non Kaffee;;16;20.20;1.53 %;;2;3.80;;14;16.40
Decaf;;12;8.00;0.61 %;;0;0.00;;12;8.00
Summer;;1;4.20;0.32 %;;1;4.20;;0;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;47;159.80;12.14 %;;13;44.20;;34;115.60
Hafer Cappuccino;0;30;102.00;7.75 %;;6;20.40;;24;81.60
Cappuccino groß;0;23;96.60;7.34 %;;5;21.00;;18;75.60
Ayla Bombe 250g;0;5;77.50;5.89 %;;0;0.00;;5;77.50
Banana Bread;0;14;53.20;4.04 %;;4;15.20;;10;38.00
50€ Gutschein;0;1;50.00;3.80 %;;0;0.00;;1;50.00
Hafer Cappuccino Groß;0;11;46.20;3.51 %;;2;8.40;;9;37.80
Flat White;0;12;45.60;3.46 %;;0;0.00;;12;45.60
Kanelbullar;0;14;44.80;3.40 %;;4;12.80;;10;32.00
Americano;0;14;39.20;2.98 %;;3;8.40;;11;30.80
Hafer Caffè Latte;0;10;36.00;2.73 %;;2;7.20;;8;28.80
MUYU 1000g;0;1;34.00;2.58 %;;0;0.00;;1;34.00
Filterkaffee;0;13;33.80;2.57 %;;2;5.20;;11;28.60
Caffé Latte;0;9;32.40;2.46 %;;1;3.60;;8;28.80
Hafer Flat White;0;8;30.40;2.31 %;;1;3.80;;7;26.60
ReCup ausgeben ´;0;30;30.00;2.28 %;;1;1.00;;29;29.00
Don Martin 250g;0;2;29.00;2.20 %;;0;0.00;;2;29.00
Croissant;0;13;28.60;2.17 %;;3;6.60;;10;22.00
Batchbrew 1L;0;4;28.00;2.13 %;;0;0.00;;4;28.00
Pain au Chocolat;0;10;28.00;2.13 %;;2;5.60;;8;22.40
Bella Vista 250g;0;2;27.00;2.05 %;;0;0.00;;2;27.00
Kakao groß;0;5;20.00;1.52 %;;1;4.00;;4;16.00
Sandwich Vegan;0;4;19.20;1.46 %;;1;4.80;;3;14.40
Sandwich Vegetarisch;0;4;19.20;1.46 %;;0;0.00;;4;19.20
MUYU 250g;0;2;19.00;1.44 %;;0;0.00;;2;19.00
Lucia Dias 250g;0;2;19.00;1.44 %;;0;0.00;;2;19.00
ReCup ausgeben*;0;18;18.00;1.37 %;;0;0.00;;18;18.00
Americano groß;0;6;18.00;1.37 %;;1;3.00;;5;15.00
Lucia Dias 500g;0;1;18.00;1.37 %;;0;0.00;;1;18.00
Gernaro Perez 250g;0;1;15.50;1.18 %;;0;0.00;;1;15.50
Chakra Warmi 250g;0;1;14.50;1.10 %;;0;0.00;;1;14.50
MUYU BOTTLE 365;0;1;13.50;1.03 %;;0;0.00;;1;13.50
Espresso Single;0;6;13.20;1.00 %;;1;2.20;;5;11.00
Espresso Macchiato;0;5;12.00;0.91 %;;0;0.00;;5;12.00
Caffé Latte doppelt;0;3;12.00;0.91 %;;1;4.00;;2;8.00
EL CARMEN Decaf 250g;0;1;11.50;0.87 %;;0;0.00;;1;11.50
10€ Gutschein;0;1;10.00;0.76 %;;0;0.00;;1;10.00
Green Tea;0;2;9.20;0.70 %;;0;0.00;;2;9.20
Espresso Doppio Macchiato;0;3;9.00;0.68 %;;0;0.00;;3;9.00
MIKOLAJ Limonade;0;2;7.60;0.58 %;;1;3.80;;1;3.80
Decaf Cappuccino;0;2;6.80;0.52 %;;0;0.00;;2;6.80
Espresso Doppio;0;2;5.20;0.39 %;;0;0.00;;2;5.20
Lemon Verbena Tea;0;1;4.60;0.35 %;;0;0.00;;1;4.60
Flat White auf Eis.;0;1;4.20;0.32 %;;1;4.20;;0;0.00
Flat White auf Eis;0;1;4.20;0.32 %;;0;0.00;;1;4.20
Decaf Cappuccino Groß;0;1;4.20;0.32 %;;0;0.00;;1;4.20
Kinder Kakao;0;1;3.20;0.24 %;;0;0.00;;1;3.20
ReCup ausgeben;0;3;3.00;0.23 %;;0;0.00;;3;3.00
ReCup ausgeben* 1;0;3;3.00;0.23 %;;0;0.00;;3;3.00
Mineralwasser Sprudel;0;1;2.80;0.21 %;;0;0.00;;1;2.80
Deckel ReCup;0;2;2.00;0.15 %;;0;0.00;;2;2.00
Milchschaum Kids;0;2;0.00;0.00 %;;1;0.00;;1;0.00
ReCup annehmen;0;5;-5.00;-0.38 %;;0;0.00;;5;-5.00
ReCup annehmen* 1;0;6;-6.00;-0.46 %;;0;0.00;;6;-6.00
ReCup annehmen **;0;6;-6.00;-0.46 %;;0;0.00;;6;-6.00
ReCup annehmen*;0;13;-13.00;-0.99 %;;0;0.00;;13;-13.00
ReCup annehmen ´;0;27;-27.00;-2.05 %;;0;0.00;;27;-27.00
;;;;
