;von;bis;;
Datum:;30.06.2021;30.06.2021;;
Enthalt Z;378;378;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1057.40;94.80 %;
Auslagen;;;57.00;5.11 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.00;0.09 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;57.00;5.11 %;
19.0%;;;302.60;27.15 %;
7.0%;;;754.80;67.73 %;
Total;;;1114.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;57.00;5.61 %;
19.0%;;;254.25;25.01 %;
7.0%;;;705.54;69.39 %;
Total;;;1016.79;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;48.35;49.53 %;
7.0%;;;49.26;50.47 %;
Total;;;97.61;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;132;748.50;67.17 %;0.00
Maestro;;28;171.00;15.34 %;1.00
MasterCard;;4;29.00;2.60 %;0.00
Mehrzweckgutschein;;2;16.10;1.44 %;0.00
Visa;;8;68.80;6.17 %;0.00
Visa Electron;;11;81.00;7.27 %;0.00
Total;;185;1114.40;100.00 %;1.00
;;;;
Umsatzdetails;;;;;
Elisa;;;383.20;36.24 %;1.00
Mik;;;227.60;21.52 %;0.00
Robin;;;24.40;2.31 %;0.00
Sebastian;;;422.20;39.93 %;0.00
Total;;;1057.40;100.00 %;1.00
;;;;
Stornos;;;;;
nicht verfügbar;;1;3.60;40.91 %;
vertippt;;2;5.20;59.09 %;
Total;;3;8.80;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;179;1085.40;97.40 %;
Tisch 7;;3;29.00;2.60 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;304;857.00;76.90 %;;0;0.00;;304;857.00
Sonstiges;;8;134.00;12.02 %;;0;0.00;;8;134.00
Speisen;;43;123.40;11.07 %;;0;0.00;;43;123.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;169;478.60;42.95 %;;0;0.00;;169;478.60
Hafer;;58;182.20;16.35 %;;0;0.00;;58;182.20
Kaffee;;57;126.00;11.31 %;;0;0.00;;57;126.00
Speisen;;43;123.40;11.07 %;;0;0.00;;43;123.40
Röstkaffee;;7;109.00;9.78 %;;0;0.00;;7;109.00
Summer;;14;58.80;5.28 %;;0;0.00;;14;58.80
Gutscheine;;1;25.00;2.24 %;;0;0.00;;1;25.00
Non Kaffee;;6;11.40;1.02 %;;0;0.00;;6;11.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;63;214.20;19.22 %;;0;0.00;;63;214.20
Caffé Latte;0;24;86.40;7.75 %;;0;0.00;;24;86.40
Flat White;0;19;72.20;6.48 %;;0;0.00;;19;72.20
Hafer Cappuccino;0;18;61.20;5.49 %;;0;0.00;;18;61.20
Cappuccino groß;0;11;46.20;4.15 %;;0;0.00;;11;46.20
Banana Bread PINE NUT;0;9;34.20;3.07 %;;0;0.00;;9;34.20
Hafer Flat White auf Eis;0;8;33.60;3.02 %;;0;0.00;;8;33.60
Americano;0;12;33.60;3.02 %;;0;0.00;;12;33.60
Flat White auf Eis;0;7;29.40;2.64 %;;0;0.00;;7;29.40
Hafer Caffè Latte;0;8;28.80;2.58 %;;0;0.00;;8;28.80
Kanelbullar;0;9;28.80;2.58 %;;0;0.00;;9;28.80
ReCup ausgeben ´;0;28;28.00;2.51 %;;0;0.00;;28;28.00
Hafer Flat White;0;7;26.60;2.39 %;;0;0.00;;7;26.60
