;von;bis;;
Datum:;18.01.2022;18.01.2022;;
Enthalt Z;577;577;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1046.70;99.90 %;
Auslagen;;;-2.00;-0.19 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;3.00;0.29 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-2.00;-0.19 %;
5.0%;;;12.50;1.20 %;
19.0%;;;468.60;44.85 %;
7.0%;;;565.60;54.14 %;
Total;;;1044.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-2.00;-0.21 %;
5.0%;;;11.90;1.28 %;
19.0%;;;393.75;42.23 %;
7.0%;;;528.69;56.71 %;
Total;;;932.34;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;0.60;0.53 %;
19.0%;;;74.85;66.62 %;
7.0%;;;36.91;32.85 %;
Total;;;112.36;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;109;488.20;46.73 %;0.00
Maestro;;35;321.80;30.80 %;0.00
MasterCard;;4;35.80;3.43 %;0.00
Mehrzweckgutschein;;1;7.00;0.67 %;0.00
Visa;;7;63.90;6.12 %;0.00
Visa Electron;;14;128.00;12.25 %;3.00
Total;;170;1044.70;100.00 %;3.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;388.50;37.12 %;0.00
Lora;;;414.50;39.60 %;3.00
Robin;;;243.70;23.28 %;0.00
Total;;;1046.70;100.00 %;3.00
;;;;
Stornos;;;;;
vertippt;;2;5.20;100.00 %;
Total;;2;5.20;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;166;1044.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;295;599.60;57.39 %;;86;290.40;;209;309.20
Sonstiges;;22;315.50;30.20 %;;3;53.00;;19;262.50
Speisen;;44;129.60;12.41 %;;21;64.60;;23;65.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;19;289.00;27.66 %;;3;53.00;;16;236.00
Milchmischgetränke;;128;275.80;26.40 %;;37;135.00;;91;140.80
Hafer;;82;193.60;18.53 %;;28;99.60;;54;94.00
Speisen;;44;129.60;12.41 %;;21;64.60;;23;65.00
Kaffee;;67;108.40;10.38 %;;18;51.20;;49;57.20
Equipment_;;3;26.50;2.54 %;;0;0.00;;3;26.50
Non Kaffee;;17;17.60;1.68 %;;3;4.60;;14;13.00
Summer;;1;4.20;0.40 %;;0;0.00;;1;4.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;35;119.00;11.39 %;;16;54.40;;19;64.60
Hafer Cappuccino;0;25;85.00;8.14 %;;13;44.20;;12;40.80
Bella Vista 250g;0;5;67.50;6.46 %;;1;13.50;;4;54.00
Cappuccino groß;0;15;63.00;6.03 %;;9;37.80;;6;25.20
Hafer Flat White;0;12;45.60;4.36 %;;7;26.60;;5;19.00
Banana Bread;0;11;41.80;4.00 %;;7;26.60;;4;15.20
Flat White;0;8;30.40;2.91 %;;5;19.00;;3;11.40
Shakisso 500g;0;1;30.00;2.87 %;;1;30.00;;0;0.00
Hafer Caffè Latte;0;8;28.80;2.76 %;;5;18.00;;3;10.80
Kanelbullar;0;9;28.80;2.76 %;;4;12.80;;5;16.00
Filterkaffee;0;11;28.60;2.74 %;;5;13.00;;6;15.60
MUYU 250g;0;3;28.50;2.73 %;;0;0.00;;3;28.50
Pain au Chocolat;0;10;28.00;2.68 %;;6;16.80;;4;11.20
