;von;bis;;
Datum:;15.01.2022;15.01.2022;;
Enthalt Z;574;574;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2427.30;97.82 %;
Auslagen;;;54.00;2.18 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.20;0.01 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;54.00;2.18 %;
19.0%;;;786.20;31.69 %;
7.0%;;;1641.10;66.14 %;
Total;;;2481.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;54.00;2.40 %;
19.0%;;;660.60;29.38 %;
7.0%;;;1533.88;68.22 %;
Total;;;2248.48;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;125.60;53.95 %;
7.0%;;;107.22;46.05 %;
Total;;;232.82;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;193;1091.60;43.99 %;0.00
Maestro;;73;803.60;32.39 %;0.20
MasterCard;;17;158.40;6.38 %;0.00
Mehrzweckgutschein;;2;16.00;0.64 %;0.00
Visa;;23;262.30;10.57 %;0.00
Visa Electron;;17;149.40;6.02 %;0.00
Total;;325;2481.30;100.00 %;0.20
;;;;
Umsatzdetails;;;;;
Anja;;;187.40;7.72 %;0.00
Anna;;;83.80;3.45 %;0.20
Annacotta;;;2135.60;87.98 %;0.00
Mik;;;20.50;0.84 %;0.00
Total;;;2427.30;100.00 %;0.20
;;;;
Stornos;;;;;
vertippt;;1;-1.00;100.00 %;
Total;;1;-1.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;325;2481.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;709;1508.00;60.77 %;;18;54.00;;691;1454.00
Sonstiges;;39;524.50;21.14 %;;0;0.00;;39;524.50
Speisen;;144;448.80;18.09 %;;4;15.00;;140;433.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;340;715.60;28.84 %;;8;29.00;;332;686.60
Hafer;;221;527.40;21.25 %;;2;7.40;;219;520.00
Röstkaffee;;37;504.50;20.33 %;;0;0.00;;37;504.50
Speisen;;144;448.80;18.09 %;;4;15.00;;140;433.80
Kaffee;;121;213.60;8.61 %;;8;17.60;;113;196.00
Non Kaffee;;23;36.40;1.47 %;;0;0.00;;23;36.40
Gutscheine;;2;20.00;0.81 %;;0;0.00;;2;20.00
Decaf;;3;10.80;0.44 %;;0;0.00;;3;10.80
Summer;;1;4.20;0.17 %;;0;0.00;;1;4.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;78;265.20;10.69 %;;5;17.00;;73;248.20
Hafer Cappuccino;0;60;204.00;8.22 %;;1;3.40;;59;200.60
Cappuccino groß;0;37;155.40;6.26 %;;2;8.40;;35;147.00
Hafer Flat White;0;29;110.20;4.44 %;;0;0.00;;29;110.20
Flat White;0;28;106.40;4.29 %;;0;0.00;;28;106.40
Hafer Cappuccino Groß;0;23;96.60;3.89 %;;0;0.00;;23;96.60
Caffé Latte;0;26;93.60;3.77 %;;1;3.60;;25;90.00
Banana Bread;0;24;91.20;3.68 %;;0;0.00;;24;91.20
Pain au Chocolat;0;30;84.00;3.39 %;;0;0.00;;30;84.00
ReCup ausgeben ´;0;75;75.00;3.02 %;;0;0.00;;75;75.00
Kanelbullar;0;23;73.60;2.97 %;;1;3.20;;22;70.40
MUYU 250g;0;7;66.50;2.68 %;;0;0.00;;7;66.50
Kuchen Maple Carrot;0;12;57.60;2.32 %;;1;4.80;;11;52.80
Izuba 250g;0;5;57.50;2.32 %;;0;0.00;;5;57.50
ReCup ausgeben*;0;57;57.00;2.30 %;;0;0.00;;57;57.00
Caffé Latte doppelt;0;14;56.00;2.26 %;;0;0.00;;14;56.00
MUYU 500g;0;3;54.00;2.18 %;;0;0.00;;3;54.00
