;von;bis;;
Datum:;30.09.2022;30.09.2022;;
Enthalt Z;835;835;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1912.20;99.64 %;
Auslagen;;;7.00;0.36 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;7.00;0.36 %;
19.0%;;;790.00;41.16 %;
7.0%;;;1122.20;58.47 %;
Total;;;1919.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;7.00;0.41 %;
19.0%;;;663.84;38.60 %;
7.0%;;;1048.93;60.99 %;
Total;;;1719.77;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;126.16;63.26 %;
7.0%;;;73.27;36.74 %;
Total;;;199.43;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;142;961.40;50.09 %;0.00
Maestro;;53;459.70;23.95 %;0.00
MasterCard;;16;139.70;7.28 %;0.00
Visa;;29;201.30;10.49 %;0.00
Visa Electron;;13;157.10;8.19 %;0.00
Total;;253;1919.20;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Annacotta;;;623.70;32.62 %;0.00
Artyom;;;471.20;24.64 %;0.00
Lena R.;;;7.20;0.38 %;0.00
Mik;;;371.40;19.42 %;0.00
Robin;;;438.70;22.94 %;0.00
Total;;;1912.20;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;4.30;100.00 %;
Total;;1;4.30;100.00 %;
;;;;
Tische;;;;;
Theke;;253;1919.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;433;1192.20;62.12 %;;124;420.50;;309;771.70
Sonstiges;;26;378.20;19.71 %;;1;13.50;;25;364.70
Speisen;;100;348.80;18.17 %;;35;129.40;;65;219.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;198;574.00;29.91 %;;54;197.00;;144;377.00
Röstkaffee;;25;363.70;18.95 %;;1;13.50;;24;350.20
Speisen;;100;348.80;18.17 %;;35;129.40;;65;219.40
Hafer;;121;339.40;17.68 %;;33;118.80;;88;220.60
Kaffee;;82;197.20;10.28 %;;29;74.60;;53;122.60
Non Kaffee;;25;55.00;2.87 %;;6;22.70;;19;32.30
Summer;;7;26.60;1.39 %;;2;7.40;;5;19.20
Equipment_;;1;14.50;0.76 %;;0;0.00;;1;14.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;65;221.00;11.52 %;;18;61.20;;47;159.80
Hafer Cappuccino;0;40;136.00;7.09 %;;18;61.20;;22;74.80
Cappuccino groß;0;32;134.40;7.00 %;;18;75.60;;14;58.80
Flat White;0;28;106.40;5.54 %;;9;34.20;;19;72.20
ATSABE 250g;0;6;81.00;4.22 %;;0;0.00;;6;81.00
Hafer Cappuccino Groß;0;19;79.80;4.16 %;;6;25.20;;13;54.60
Kanelbullar;0;23;73.60;3.83 %;;3;9.60;;20;64.00
Hafer Flat White;0;19;72.20;3.76 %;;6;22.80;;13;49.40
MUYU BOTTLE 365;0;5;67.50;3.52 %;;1;13.50;;4;54.00
Pain au Chocolat;0;21;58.80;3.06 %;;9;25.20;;12;33.60
Banana Bread;0;15;57.00;2.97 %;;2;7.60;;13;49.40
Filterkaffee;0;20;52.00;2.71 %;;7;18.20;;13;33.80
