;von;bis;;
Datum:;10.10.2022;10.10.2022;;
Enthalt Z;845;845;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1655.20;97.93 %;
Auslagen;;;35.00;2.07 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;35.00;2.07 %;
19.0%;;;709.60;41.98 %;
7.0%;;;945.60;55.95 %;
Total;;;1690.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;35.00;2.31 %;
19.0%;;;596.25;39.36 %;
7.0%;;;883.75;58.33 %;
Total;;;1515.00;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;113.35;64.70 %;
7.0%;;;61.85;35.30 %;
Total;;;175.20;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;132;771.50;45.65 %;0.00
Maestro;;48;525.00;31.06 %;0.00
MasterCard;;12;94.10;5.57 %;0.00
Mehrzweckgutschein;;3;14.40;0.85 %;0.00
Visa;;25;198.00;11.71 %;0.00
Visa Electron;;11;87.20;5.16 %;0.00
Total;;231;1690.20;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Annacotta;;;143.60;8.68 %;0.00
Artyom;;;343.00;20.72 %;0.00
Jairo;;;59.00;3.56 %;0.00
Lena P.;;;503.20;30.40 %;0.00
Robin;;;606.40;36.64 %;0.00
Total;;;1655.20;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Equipment;;1;8.70;52.73 %;
Staff Beans & Food 25%;;3;7.80;47.27 %;
Total;;4;16.50;100.00 %;
;;;;
Tische;;;;;
Theke;;230;1690.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;378;1029.70;60.92 %;;71;226.20;;307;803.50
Speisen;;107;377.80;22.35 %;;26;98.00;;81;279.80
Sonstiges;;20;282.70;16.73 %;;0;0.00;;20;282.70
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;160;445.20;26.34 %;;36;123.20;;124;322.00
Speisen;;107;377.80;22.35 %;;26;98.00;;81;279.80
Hafer;;105;317.40;18.78 %;;14;51.40;;91;266.00
Röstkaffee;;15;207.90;12.30 %;;0;0.00;;15;207.90
Kaffee;;86;194.20;11.49 %;;16;38.80;;70;155.40
Equipment_;;4;49.80;2.95 %;;0;0.00;;4;49.80
Non Kaffee;;19;44.10;2.61 %;;3;5.60;;16;38.50
Summer;;8;28.80;1.70 %;;2;7.20;;6;21.60
Gutscheine;;1;25.00;1.48 %;;0;0.00;;1;25.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;50;170.00;10.06 %;;15;51.00;;35;119.00
Hafer Cappuccino;0;38;129.20;7.64 %;;6;20.40;;32;108.80
Kanelbullar;0;34;108.80;6.44 %;;12;38.40;;22;70.40
Flat White;0;22;83.60;4.95 %;;5;19.00;;17;64.60
Banana Bread;0;22;83.60;4.95 %;;6;22.80;;16;60.80
Hafer Flat White;0;17;64.60;3.82 %;;6;22.80;;11;41.80
Cappuccino groß;0;14;58.80;3.48 %;;6;25.20;;8;33.60
MUYU 500g;0;3;54.00;3.19 %;;0;0.00;;3;54.00
Caffé Latte;0;14;50.40;2.98 %;;4;14.40;;10;36.00
Americano;0;18;50.40;2.98 %;;4;11.20;;14;39.20
Kuchen Maple Carrot;0;10;48.00;2.84 %;;3;14.40;;7;33.60
Hafer Flat White auf Eis;0;11;46.20;2.73 %;;0;0.00;;11;46.20
Hafer Cappuccino Groß;0;11;46.20;2.73 %;;1;4.20;;10;42.00
Filterkaffee;0;17;44.20;2.62 %;;4;10.40;;13;33.80
RUGALI 250g;0;2;35.00;2.07 %;;0;0.00;;2;35.00
Pain au Chocolat;0;12;33.60;1.99 %;;0;0.00;;12;33.60
Flat White auf Eis;0;8;33.60;1.99 %;;0;0.00;;8;33.60
Espresso Doppio;0;12;31.20;1.85 %;;2;5.20;;10;26.00
Nitro Americano;0;8;28.80;1.70 %;;2;7.20;;6;21.60
Croissant;0;12;28.80;1.70 %;;0;0.00;;12;28.80
Espresso Single;0;12;26.40;1.56 %;;5;11.00;;7;15.40
25€ Gutschein;0;1;25.00;1.48 %;;0;0.00;;1;25.00
CANEPHORA Buch;0;1;22.50;1.33 %;;0;0.00;;1;22.50
EL CARMEN Decaf 500g;0;1;22.00;1.30 %;;0;0.00;;1;22.00
ReCup ausgeben ´;0;22;22.00;1.30 %;;1;1.00;;21;21.00
Apfelschorle;0;7;21.00;1.24 %;;0;0.00;;7;21.00
SIÉU SAO 250g;0;2;20.40;1.21 %;;0;0.00;;2;20.40
BREW Buch;0;2;20.30;1.20 %;;0;0.00;;2;20.30
NY cheesecake;0;4;19.20;1.14 %;;2;9.60;;2;9.60
CUERPO 250g;0;2;19.00;1.12 %;;0;0.00;;2;19.00
MUYU 250g;0;2;19.00;1.12 %;;0;0.00;;2;19.00
Granola;0;4;16.80;0.99 %;;1;4.20;;3;12.60
Caffé Latte doppelt;0;4;16.00;0.95 %;;0;0.00;;4;16.00
Kakao;0;4;16.00;0.95 %;;1;4.00;;3;12.00
Espresso Doppio Macchiato;0;5;15.00;0.89 %;;0;0.00;;5;15.00
CHAKRA WARMI 250g;0;1;14.50;0.86 %;;0;0.00;;1;14.50
Sandwich Vegetarisch;0;3;14.40;0.85 %;;0;0.00;;3;14.40
Sandwich Vegan;0;3;13.20;0.78 %;;1;4.80;;2;8.40
ReCup ausgeben*;0;13;13.00;0.77 %;;0;0.00;;13;13.00
Kinder Kakao;0;4;12.80;0.76 %;;3;9.60;;1;3.20
EL MORENO 250g;0;1;12.50;0.74 %;;0;0.00;;1;12.50
Hafer Kakao;0;3;12.00;0.71 %;;1;4.00;;2;8.00
Sapto Wening 250g;0;1;11.50;0.68 %;;0;0.00;;1;11.50
Lemon Poppy Cake;0;3;11.40;0.67 %;;1;3.80;;2;7.60
Lemon Verbena Tea;0;2;9.20;0.54 %;;1;4.60;;1;4.60
Hand Brew;0;2;9.20;0.54 %;;0;0.00;;2;9.20
Americano groß;0;3;9.00;0.53 %;;0;0.00;;3;9.00
Mineralwasser Sprudel;0;3;8.40;0.50 %;;0;0.00;;3;8.40
Hafer Caffè Latte;0;2;7.20;0.43 %;;0;0.00;;2;7.20
Espresso Macchiato;0;3;7.20;0.43 %;;0;0.00;;3;7.20
ReCup ausgeben_;0;7;7.00;0.41 %;;1;1.00;;6;6.00
AeroPress filter;0;1;7.00;0.41 %;;0;0.00;;1;7.00
Hafer Caffè Latte doppelt;0;1;4.00;0.24 %;;0;0.00;;1;4.00
Hafer Espresso Macchiato doppelt;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Fritz Cola;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Milchschaum Kids;0;3;1.50;0.09 %;;2;1.00;;1;0.50
ReCup ausgeben **;0;1;1.00;0.06 %;;0;0.00;;1;1.00
Deckel ReCup;0;1;1.00;0.06 %;;0;0.00;;1;1.00
Extra Shot;0;1;0.60;0.04 %;;0;0.00;;1;0.60
ReCup annehmen **;0;1;-1.00;-0.06 %;;0;0.00;;1;-1.00
