;von;bis;;
Datum:;07.10.2022;07.10.2022;;
Enthalt Z;842;842;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2034.10;99.03 %;
Auslagen;;;20.00;0.97 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;20.00;0.97 %;
19.0%;;;989.40;48.17 %;
7.0%;;;1044.70;50.86 %;
Total;;;2054.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;20.00;1.09 %;
19.0%;;;831.43;45.49 %;
7.0%;;;976.43;53.42 %;
Total;;;1827.86;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;157.97;69.82 %;
7.0%;;;68.27;30.18 %;
Total;;;226.24;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;165;988.00;48.10 %;0.00
Maestro;;68;648.90;31.59 %;0.00
MasterCard;;8;60.50;2.95 %;0.00
Mehrzweckgutschein;;2;10.60;0.52 %;0.00
Visa;;28;222.20;10.82 %;0.00
Visa Electron;;15;123.90;6.03 %;0.00
Total;;286;2054.10;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Annacotta;;;367.70;18.08 %;0.00
Jairo;;;360.70;17.73 %;0.00
Mik;;;245.70;12.08 %;0.00
Robin;;;1060.00;52.11 %;0.00
Total;;;2034.10;100.00 %;0.00
;;;;
Stornos;;;;;
Training/Testbuchung;;1;3.80;79.17 %;
nicht verfügbar;;1;1.00;20.83 %;
Total;;2;4.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;1.20;100.00 %;
Total;;1;1.20;100.00 %;
;;;;
Tische;;;;;
Theke;;284;2054.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;432;1245.60;60.64 %;;166;553.90;;266;691.70
Speisen;;122;419.00;20.40 %;;68;239.00;;54;180.00
Sonstiges;;26;389.50;18.96 %;;2;23.00;;24;366.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;193;552.20;26.88 %;;82;277.80;;111;274.40
Speisen;;122;419.00;20.40 %;;68;239.00;;54;180.00
Hafer;;118;378.80;18.44 %;;41;150.60;;77;228.20
Röstkaffee;;25;352.50;17.16 %;;2;23.00;;23;329.50
Kaffee;;92;231.20;11.26 %;;30;85.00;;62;146.20
Non Kaffee;;22;57.40;2.79 %;;10;27.90;;12;29.50
Equipment_;;1;37.00;1.80 %;;0;0.00;;1;37.00
Summer;;5;20.40;0.99 %;;3;12.60;;2;7.80
Decaf;;2;5.60;0.27 %;;0;0.00;;2;5.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;64;217.60;10.59 %;;34;115.60;;30;102.00
Hafer Cappuccino;0;46;156.40;7.61 %;;12;40.80;;34;115.60
Cappuccino groß;0;28;117.60;5.73 %;;16;67.20;;12;50.40
Kanelbullar;0;35;112.00;5.45 %;;21;67.20;;14;44.80
Hafer Cappuccino Groß;0;23;96.60;4.70 %;;13;54.60;;10;42.00
Caffé Latte;0;23;82.80;4.03 %;;13;46.80;;10;36.00
Banana Bread;0;21;79.80;3.88 %;;8;30.40;;13;49.40
Flat White;0;18;68.40;3.33 %;;6;22.80;;12;45.60
Hafer Flat White;0;18;68.40;3.33 %;;9;34.20;;9;34.20
MUYU 1000g;0;2;68.00;3.31 %;;0;0.00;;2;68.00
Croissant;0;21;50.40;2.45 %;;11;26.40;;10;24.00
MUYU 250g;0;5;47.50;2.31 %;;0;0.00;;5;47.50
CUERPO 250g;0;5;47.50;2.31 %;;1;9.50;;4;38.00
Espresso Doppio;0;17;44.20;2.15 %;;4;10.40;;13;33.80
Pain au Chocolat;0;15;42.00;2.04 %;;7;19.60;;8;22.40
EL MORENO 250g;0;3;37.50;1.83 %;;0;0.00;;3;37.50
Kinto travel  Tumbler 350ml;0;1;37.00;1.80 %;;0;0.00;;1;37.00
Filterkaffee;0;14;36.40;1.77 %;;9;23.40;;5;13.00
Hafer Caffè Latte;0;10;36.00;1.75 %;;5;18.00;;5;18.00
RUGALI 250g;0;2;35.00;1.70 %;;0;0.00;;2;35.00
NY cheesecake;0;7;33.60;1.64 %;;3;14.40;;4;19.20
Americano groß;0;11;33.00;1.61 %;;1;3.00;;10;30.00
Kakao;0;7;28.00;1.36 %;;3;12.00;;4;16.00
Americano;0;10;28.00;1.36 %;;1;2.80;;9;25.20
Sandwich Vegetarisch;0;6;27.60;1.34 %;;5;24.00;;1;3.60
Espresso Doppio Macchiato;0;9;27.00;1.31 %;;3;9.00;;6;18.00
MUYU BOTTLE 365;0;2;27.00;1.31 %;;0;0.00;;2;27.00
ATSABE 250g;0;2;27.00;1.31 %;;1;13.50;;1;13.50
Espresso Single;0;11;24.20;1.18 %;;6;13.20;;5;11.00
Kuchen Maple Carrot;0;5;24.00;1.17 %;;5;24.00;;0;0.00
ReCup ausgeben ´;0;24;24.00;1.17 %;;0;0.00;;24;24.00
EL CARMEN Decaf 250g;0;2;23.00;1.12 %;;0;0.00;;2;23.00
