;von;bis;;
Datum:;31.08.2022;31.08.2022;;
Enthalt Z;805;805;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1594.50;97.73 %;
Auslagen;;;37.00;2.27 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;37.00;2.27 %;
19.0%;;;680.90;41.73 %;
7.0%;;;913.60;56.00 %;
Total;;;1631.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;37.00;2.53 %;
19.0%;;;572.21;39.11 %;
7.0%;;;853.92;58.36 %;
Total;;;1463.13;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;108.69;64.55 %;
7.0%;;;59.68;35.45 %;
Total;;;168.37;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;130;772.30;47.34 %;0.00
Maestro;;53;444.70;27.26 %;0.00
MasterCard;;10;213.00;13.06 %;0.00
Visa;;19;157.50;9.65 %;0.00
Visa Electron;;8;44.00;2.70 %;0.00
Total;;220;1631.50;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;483.50;30.32 %;0.00
Artyom;;;270.20;16.95 %;0.00
Lena R.;;;161.00;10.10 %;0.00
Raquel;;;255.30;16.01 %;0.00
Sofia;;;424.50;26.62 %;0.00
Total;;;1594.50;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;5.20;100.00 %;
Total;;3;5.20;100.00 %;
;;;;
Tische;;;;;
Theke;;220;1631.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;313;935.40;57.33 %;;83;299.60;;230;635.80
Sonstiges;;24;402.20;24.65 %;;2;30.50;;22;371.70
Speisen;;85;293.90;18.01 %;;39;143.00;;46;150.90
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;134;380.00;23.29 %;;31;116.40;;103;263.60
Röstkaffee;;20;337.70;20.70 %;;2;30.50;;18;307.20
Hafer;;99;330.00;20.23 %;;30;111.20;;69;218.80
Speisen;;85;293.90;18.01 %;;39;143.00;;46;150.90
Kaffee;;53;141.60;8.68 %;;14;41.60;;39;100.00
Summer;;13;50.20;3.08 %;;6;22.80;;7;27.40
Equipment_;;2;44.50;2.73 %;;0;0.00;;2;44.50
Non Kaffee;;14;33.60;2.06 %;;2;7.60;;12;26.00
Gutscheine;;2;20.00;1.23 %;;0;0.00;;2;20.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;41;139.40;8.54 %;;9;30.60;;32;108.80
Hafer Cappuccino;0;38;129.20;7.92 %;;12;40.80;;26;88.40
MUYU 1000g;0;3;102.00;6.25 %;;0;0.00;;3;102.00
Flat White;0;22;83.60;5.12 %;;9;34.20;;13;49.40
Cappuccino groß;0;15;63.00;3.86 %;;7;29.40;;8;33.60
Banana Bread;0;16;60.80;3.73 %;;9;34.20;;7;26.60
RUGALI 250g;0;3;52.50;3.22 %;;0;0.00;;3;52.50
Hafer Flat White auf Eis;0;12;50.40;3.09 %;;6;25.20;;6;25.20
Kanelbullar;0;15;48.00;2.94 %;;8;25.60;;7;22.40
Caffé Latte;0;13;46.80;2.87 %;;5;18.00;;8;28.80
EL CARMEN Decaf 500g;0;2;44.00;2.70 %;;0;0.00;;2;44.00
