;von;bis;;
Datum:;16.08.2022;16.08.2022;;
Enthalt Z;790;790;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1568.90;99.43 %;
Auslagen;;;9.00;0.57 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;9.00;0.57 %;
19.0%;;;602.90;38.21 %;
7.0%;;;966.00;61.22 %;
Total;;;1577.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;9.00;0.63 %;
19.0%;;;506.67;35.72 %;
7.0%;;;902.88;63.65 %;
Total;;;1418.55;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;96.23;60.39 %;
7.0%;;;63.12;39.61 %;
Total;;;159.35;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;97;633.10;40.12 %;0.00
Maestro;;52;566.80;35.92 %;0.00
MasterCard;;10;91.60;5.81 %;0.00
Mehrzweckgutschein;;2;15.00;0.95 %;0.00
Visa;;19;142.90;9.06 %;0.00
Visa Electron;;13;128.50;8.14 %;0.00
Total;;193;1577.90;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Annacotta;;;35.30;2.25 %;0.00
Artyom;;;33.50;2.14 %;0.00
Emanuel;;;210.40;13.41 %;0.00
Jairo;;;205.40;13.09 %;0.00
Lena P.;;;474.30;30.23 %;0.00
Mik;;;18.40;1.17 %;0.00
Robin;;;591.60;37.71 %;0.00
Total;;;1568.90;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;4;16.40;100.00 %;
Total;;4;16.40;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;11.20;100.00 %;
Total;;3;11.20;100.00 %;
;;;;
Tische;;;;;
Theke;;193;1577.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;308;958.50;60.75 %;;56;191.00;;252;767.50
Speisen;;91;315.20;19.98 %;;20;65.80;;71;249.40
Sonstiges;;25;304.20;19.28 %;;1;12.50;;24;291.70
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;126;377.40;23.92 %;;21;78.60;;105;298.80
Hafer;;89;317.00;20.09 %;;16;59.60;;73;257.40
Speisen;;91;315.20;19.98 %;;20;65.80;;71;249.40
Röstkaffee;;24;269.20;17.06 %;;1;12.50;;23;256.70
Kaffee;;54;132.60;8.40 %;;16;41.40;;38;91.20
Summer;;23;93.20;5.91 %;;2;8.40;;21;84.80
Non Kaffee;;16;38.30;2.43 %;;1;3.00;;15;35.30
Equipment_;;1;35.00;2.22 %;;0;0.00;;1;35.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Flat White auf Eis;0;40;168.00;10.65 %;;4;16.80;;36;151.20
Cappuccino;0;41;139.40;8.83 %;;12;40.80;;29;98.60
Flat White auf Eis;0;25;105.00;6.65 %;;6;25.20;;19;79.80
Kanelbullar;0;24;76.80;4.87 %;;3;9.60;;21;67.20
EL MORENO 250g;0;6;75.00;4.75 %;;1;12.50;;5;62.50
IZUBA 250g;0;5;62.50;3.96 %;;0;0.00;;5;62.50
Flat White;0;16;60.80;3.85 %;;0;0.00;;16;60.80
Banana Bread;0;15;57.00;3.61 %;;0;0.00;;15;57.00
Hafer Cappuccino;0;16;54.40;3.45 %;;6;20.40;;10;34.00
CUERPO 250g;0;4;38.00;2.41 %;;0;0.00;;4;38.00
Hafer Flat White;0;10;38.00;2.41 %;;4;15.20;;6;22.80
Espresso Tonic;0;9;37.80;2.40 %;;2;8.40;;7;29.40
Tasse L;0;1;35.00;2.22 %;;0;0.00;;1;35.00
Croissant;0;14;33.60;2.13 %;;7;16.80;;7;16.80
Americano;0;12;33.60;2.13 %;;3;8.40;;9;25.20
Cappuccino groß;0;7;29.40;1.86 %;;3;12.60;;4;16.80
Hafer Cappuccino Groß;0;7;29.40;1.86 %;;0;0.00;;7;29.40
Caffé Latte;0;8;28.80;1.83 %;;0;0.00;;8;28.80
MUYU 250g;0;3;28.50;1.81 %;;0;0.00;;3;28.50
Cold Brew;0;7;26.60;1.69 %;;0;0.00;;7;26.60
Pain au Chocolat;0;9;25.20;1.60 %;;2;5.60;;7;19.60
Espresso Single;0;11;24.20;1.53 %;;3;6.60;;8;17.60
Kuchen Maple Carrot;0;5;24.00;1.52 %;;2;9.60;;3;14.40
Filterkaffee;0;9;23.40;1.48 %;;1;2.60;;8;20.80
EL CARMEN Decaf 250g;0;2;23.00;1.46 %;;0;0.00;;2;23.00
Sandwich Vegan;0;5;22.80;1.44 %;;1;4.80;;4;18.00
Sandwich Vegetarisch;0;4;19.20;1.22 %;;0;0.00;;4;19.20
EL MORENO 500g;0;1;18.05;1.14 %;;0;0.00;;1;18.05
Hafer Caffè Latte;0;5;18.00;1.14 %;;2;7.20;;3;10.80
Americano groß;0;6;18.00;1.14 %;;3;9.00;;3;9.00
Nitro Americano;0;5;18.00;1.14 %;;0;0.00;;5;18.00
NY cheesecake;0;4;18.00;1.14 %;;2;9.60;;2;8.40
Granola;0;4;16.80;1.06 %;;0;0.00;;4;16.80
Espresso Macchiato;0;7;16.80;1.06 %;;4;9.60;;3;7.20
Espresso Doppio;0;6;15.60;0.99 %;;2;5.20;;4;10.40
Lemon Poppy Cake;0;4;15.20;0.96 %;;2;7.60;;2;7.60
Apfelschorle;0;5;15.00;0.95 %;;1;3.00;;4;12.00
ReCup ausgeben ´;0;14;14.00;0.89 %;;0;0.00;;14;14.00
CABALLERO 250g;0;1;12.50;0.79 %;;0;0.00;;1;12.50
MIKOLAJ Limonade;0;3;11.40;0.72 %;;0;0.00;;3;11.40
Nimbus Cocktail;0;2;10.80;0.68 %;;0;0.00;;2;10.80
Sapto Wening 250g;0;1;8.65;0.55 %;;0;0.00;;1;8.65
ReCup ausgeben*;0;8;8.00;0.51 %;;0;0.00;;8;8.00
Caffé Latte doppelt;0;2;8.00;0.51 %;;0;0.00;;2;8.00
Cookie;0;3;6.60;0.42 %;;1;2.20;;2;4.40
Mineralwasser Sprudel;0;2;5.60;0.35 %;;0;0.00;;2;5.60
Kakao;0;1;4.00;0.25 %;;0;0.00;;1;4.00
Hafer Kinder Kakao;0;1;3.20;0.20 %;;0;0.00;;1;3.20
Divers. Röstkaffee;0;1;3.00;0.19 %;;0;0.00;;1;3.00
Mineralwasser Still;0;1;2.80;0.18 %;;0;0.00;;1;2.80
ReCup ausgeben_;0;2;2.00;0.13 %;;0;0.00;;2;2.00
Deckel ReCup;0;2;2.00;0.13 %;;0;0.00;;2;2.00
Milchschaum Kids;0;3;1.50;0.10 %;;0;0.00;;3;1.50
ReCup annehmen;0;1;-1.00;-0.06 %;;0;0.00;;1;-1.00
ReCup annehmen*;0;2;-2.00;-0.13 %;;0;0.00;;2;-2.00
ReCup annehmen ´;0;12;-12.00;-0.76 %;;0;0.00;;12;-12.00
;;;;
