;von;bis;;
Datum:;18.08.2022;18.08.2022;;
Enthalt Z;792;792;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1656.00;99.40 %;
Auslagen;;;10.00;0.60 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;10.00;0.60 %;
19.0%;;;639.70;38.40 %;
7.0%;;;1016.30;61.00 %;
Total;;;1666.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;10.00;0.67 %;
19.0%;;;537.58;35.90 %;
7.0%;;;949.94;63.43 %;
Total;;;1497.52;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;102.12;60.61 %;
7.0%;;;66.36;39.39 %;
Total;;;168.48;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;137;853.70;51.24 %;0.00
Maestro;;49;478.90;28.75 %;0.00
MasterCard;;15;130.00;7.80 %;0.00
Visa;;13;94.10;5.65 %;0.00
Visa Electron;;12;109.30;6.56 %;0.00
Total;;226;1666.00;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Laura;;;30.00;1.81 %;0.00
Lena P.;;;339.20;20.48 %;0.00
Mik;;;328.70;19.85 %;0.00
Raquel;;;164.30;9.92 %;0.00
Sofia;;;793.80;47.93 %;0.00
Total;;;1656.00;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;6.00;100.00 %;
Total;;1;6.00;100.00 %;
;;;;
Tische;;;;;
Theke;;226;1666.00;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;341;987.70;59.29 %;;38;130.70;;303;857.00
Sonstiges;;29;340.90;20.46 %;;1;12.50;;28;328.40
Speisen;;98;337.40;20.25 %;;13;44.20;;85;293.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;131;390.00;23.41 %;;13;49.60;;118;340.40
Hafer;;115;362.60;21.76 %;;10;36.60;;105;326.00
Speisen;;98;337.40;20.25 %;;13;44.20;;85;293.20
Röstkaffee;;23;323.50;19.42 %;;1;12.50;;22;311.00
Kaffee;;58;127.60;7.66 %;;9;24.60;;49;103.00
Non Kaffee;;23;53.70;3.22 %;;1;0.50;;22;53.20
Summer;;13;50.40;3.03 %;;5;19.40;;8;31.00
Equipment_;;6;17.40;1.04 %;;0;0.00;;6;17.40
Decaf;;1;3.40;0.20 %;;0;0.00;;1;3.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;48;163.20;9.80 %;;4;13.60;;44;149.60
Hafer Cappuccino;0;32;108.80;6.53 %;;4;13.60;;28;95.20
Hafer Flat White auf Eis;0;24;100.80;6.05 %;;2;8.40;;22;92.40
Flat White auf Eis;0;20;84.00;5.04 %;;4;16.80;;16;67.20
Banana Bread;0;21;79.80;4.79 %;;4;15.20;;17;64.60
Hafer Flat White;0;19;72.20;4.33 %;;3;11.40;;16;60.80
IZUBA 250g;0;6;71.88;4.31 %;;1;12.50;;5;59.38
Kanelbullar;0;22;70.40;4.23 %;;4;12.80;;18;57.60
LUS HELENA SALAZAR 250g;0;3;49.50;2.97 %;;0;0.00;;3;49.50
Hafer Cappuccino Groß;0;11;46.20;2.77 %;;0;0.00;;11;46.20
Flat White;0;12;45.60;2.74 %;;3;11.40;;9;34.20
Filterkaffee;0;14;36.40;2.18 %;;4;10.40;;10;26.00
CUERPO 500g;0;2;36.00;2.16 %;;0;0.00;;2;36.00
MUYU 1000g;0;1;34.00;2.04 %;;0;0.00;;1;34.00
Cappuccino groß;0;8;33.60;2.02 %;;1;4.20;;7;29.40
Caffé Latte;0;9;32.40;1.94 %;;1;3.60;;8;28.80
Sapto Wening 250g;0;3;31.62;1.90 %;;0;0.00;;3;31.62
Cookie;0;13;28.60;1.72 %;;3;6.60;;10;22.00
MUYU 250g;0;3;28.50;1.71 %;;0;0.00;;3;28.50
Kuchen Maple Carrot;0;5;24.00;1.44 %;;2;9.60;;3;14.40
Croissant;0;10;24.00;1.44 %;;0;0.00;;10;24.00
NY cheesecake;0;5;24.00;1.44 %;;0;0.00;;5;24.00
Sandwich Vegan;0;5;24.00;1.44 %;;0;0.00;;5;24.00
ReCup ausgeben ´;0;23;23.00;1.38 %;;0;0.00;;23;23.00
Lemon Verbena Tea;0;5;23.00;1.38 %;;0;0.00;;5;23.00
Americano;0;8;22.40;1.34 %;;1;2.80;;7;19.60
Espresso Tonic;0;5;21.00;1.26 %;;2;8.40;;3;12.60
Granola;0;5;21.00;1.26 %;;0;0.00;;5;21.00
Espresso Macchiato;0;8;19.20;1.15 %;;1;2.40;;7;16.80
MIKOLAJ Limonade;0;5;19.00;1.14 %;;0;0.00;;5;19.00
MUYU 500g;0;1;18.00;1.08 %;;0;0.00;;1;18.00
Nitro Americano;0;5;18.00;1.08 %;;2;7.20;;3;10.80
Espresso Single;0;8;17.60;1.06 %;;2;4.40;;6;13.20
Minor Figures 1l;0;6;17.40;1.04 %;;0;0.00;;6;17.40
Pain au Chocolat;0;6;16.80;1.01 %;;0;0.00;;6;16.80
DON MARTIN 250g;0;1;16.50;0.99 %;;0;0.00;;1;16.50
Lemon Poppy Cake;0;4;15.20;0.91 %;;0;0.00;;4;15.20
MUYU BOTTLE 365;0;1;13.50;0.81 %;;0;0.00;;1;13.50
Hafer Kinder Kakao;0;4;12.80;0.77 %;;1;3.20;;3;9.60
EL MORENO 250g;0;1;12.50;0.75 %;;0;0.00;;1;12.50
Americano groß;0;4;12.00;0.72 %;;0;0.00;;4;12.00
EL CARMEN Decaf 250g;0;1;11.50;0.69 %;;0;0.00;;1;11.50
Cold Brew;0;3;11.40;0.68 %;;1;3.80;;2;7.60
Mineralwasser Sprudel;0;4;11.20;0.67 %;;0;0.00;;4;11.20
Sandwich Vegetarisch;0;2;9.60;0.58 %;;0;0.00;;2;9.60
Hand Brew;0;2;9.20;0.55 %;;1;4.60;;1;4.60
ReCup ausgeben*;0;9;9.00;0.54 %;;0;0.00;;9;9.00
Caffé Latte doppelt;0;2;8.00;0.48 %;;0;0.00;;2;8.00
Hafer Caffè Latte doppelt;0;2;8.00;0.48 %;;0;0.00;;2;8.00
Espresso Doppio;0;3;7.80;0.47 %;;0;0.00;;3;7.80
Hafer Espresso Macchiato;0;3;7.20;0.43 %;;0;0.00;;3;7.20
Apfelschorle;0;2;6.00;0.36 %;;0;0.00;;2;6.00
ReCup ausgeben_;0;5;5.00;0.30 %;;0;0.00;;5;5.00
Kakao;0;1;4.00;0.24 %;;0;0.00;;1;4.00
Hafer Caffè Latte;0;1;3.60;0.22 %;;0;0.00;;1;3.60
Decaf Cappuccino;0;1;3.40;0.20 %;;0;0.00;;1;3.40
Kinder Kakao;0;1;3.20;0.19 %;;0;0.00;;1;3.20
Espresso Doppio Macchiato;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato doppelt;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Milchschaum Kids;0;1;0.50;0.03 %;;1;0.50;;0;0.00
ReCup annehmen;0;5;-5.00;-0.30 %;;0;0.00;;5;-5.00
ReCup annehmen **;0;6;-6.00;-0.36 %;;0;0.00;;6;-6.00
ReCup annehmen ´;0;7;-7.00;-0.42 %;;0;0.00;;7;-7.00
ReCup annehmen*;0;9;-9.00;-0.54 %;;0;0.00;;9;-9.00
;;;;
