;von;bis;;
Datum:;31.10.2022;31.10.2022;;
Enthalt Z;867;867;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2556.30;98.44 %;
Auslagen;;;40.00;1.54 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.40;0.02 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;40.00;1.54 %;
19.0%;;;1077.26;41.49 %;
7.0%;;;1479.04;56.97 %;
Total;;;2596.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;40.00;1.72 %;
19.0%;;;905.18;38.89 %;
7.0%;;;1382.34;59.39 %;
Total;;;2327.52;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;172.08;64.02 %;
7.0%;;;96.70;35.98 %;
Total;;;268.78;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;168;1004.70;38.70 %;0.00
Maestro;;69;808.30;31.13 %;0.00
MasterCard;;14;203.30;7.83 %;0.00
Mehrzweckgutschein;;3;12.80;0.49 %;0.00
Visa;;38;375.10;14.45 %;0.40
Visa Electron;;17;192.10;7.40 %;0.00
Total;;309;2596.30;100.00 %;0.40
;;;;
Umsatzdetails;;;;;
Artyom;;;344.20;13.46 %;0.00
Jairo;;;9.20;0.36 %;0.00
Lena P.;;;299.60;11.72 %;0.00
Robin;;;926.10;36.23 %;0.00
Slobo;;;977.20;38.23 %;0.40
Total;;;2556.30;100.00 %;0.40
;;;;
Stornos;;;;;
vertippt;;2;4.60;100.00 %;
Total;;2;4.60;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;4;9.60;100.00 %;
Total;;4;9.60;100.00 %;
;;;;
Tische;;;;;
Theke;;307;2596.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;558;1429.80;55.07 %;;191;666.90;;367;762.90
Sonstiges;;45;664.90;25.61 %;;2;25.00;;43;639.90
Speisen;;144;501.60;19.32 %;;50;189.00;;94;312.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;247;713.00;27.46 %;;90;325.80;;157;387.20
Röstkaffee;;40;591.04;22.76 %;;2;25.00;;38;566.04
Speisen;;144;501.60;19.32 %;;50;189.00;;94;312.60
Hafer;;158;478.40;18.43 %;;66;240.20;;92;238.20
Kaffee;;93;196.80;7.58 %;;30;86.80;;63;110.00
Equipment_;;4;48.86;1.88 %;;0;0.00;;4;48.86
Non Kaffee;;57;33.40;1.29 %;;5;14.10;;52;19.30
Gutscheine;;1;25.00;0.96 %;;0;0.00;;1;25.00
Summer;;2;7.20;0.28 %;;0;0.00;;2;7.20
Decaf;;1;1.00;0.04 %;;0;0.00;;1;1.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;86;292.40;11.26 %;;34;115.60;;52;176.80
Hafer Cappuccino;0;57;193.80;7.46 %;;28;95.20;;29;98.60
Flat White;0;39;148.20;5.71 %;;17;64.60;;22;83.60
MUYU 1000g;0;3;102.00;3.93 %;;0;0.00;;3;102.00
Cappuccino groß;0;23;96.60;3.72 %;;15;63.00;;8;33.60
RUMUKIA 250g;0;7;94.50;3.64 %;;1;13.50;;6;81.00
Hafer Cappuccino Groß;0;22;92.40;3.56 %;;11;46.20;;11;46.20
Kuchen Maple Carrot;0;19;91.20;3.51 %;;11;52.80;;8;38.40
Pain au Chocolat;0;32;88.20;3.40 %;;9;25.20;;23;63.00
Banana Bread;0;23;87.40;3.37 %;;12;45.60;;11;41.80
Hafer Flat White;0;23;87.40;3.37 %;;13;49.40;;10;38.00
Caffé Latte;0;22;79.20;3.05 %;;13;46.80;;9;32.40
Kanelbullar;0;23;72.80;2.80 %;;6;19.20;;17;53.60
Americano;0;23;64.40;2.48 %;;10;28.00;;13;36.40
SIÉU SAO 250g;0;4;62.00;2.39 %;;0;0.00;;4;62.00
CUERPO 250g;0;6;57.00;2.20 %;;0;0.00;;6;57.00
Kakao normal gr;0;13;52.00;2.00 %;;6;24.00;;7;28.00
Croissant;0;21;50.40;1.94 %;;2;4.80;;19;45.60
EL MORENO 250g;0;4;50.00;1.93 %;;0;0.00;;4;50.00
Lemon Poppy Cake;0;12;45.60;1.76 %;;6;22.80;;6;22.80
MUYU 500g;0;2;36.00;1.39 %;;0;0.00;;2;36.00
Americano groß;0;12;36.00;1.39 %;;6;18.00;;6;18.00
CUERPO 500g;0;2;36.00;1.39 %;;0;0.00;;2;36.00
LUIS ANIBAL;0;2;35.00;1.35 %;;0;0.00;;2;35.00
TASSE L;0;1;35.00;1.35 %;;0;0.00;;1;35.00
EL CARMEN Decaf 250g;0;3;34.50;1.33 %;;1;11.50;;2;23.00
ReCup ausgeben ´;0;30;30.00;1.16 %;;0;0.00;;30;30.00
Hafer Flat White auf Eis;0;7;29.40;1.13 %;;4;16.80;;3;12.60
NY cheesecake;0;6;28.80;1.11 %;;2;9.60;;4;19.20
Filterkaffee;0;11;28.60;1.10 %;;2;5.20;;9;23.40
Kinder Kakao;0;8;25.60;0.99 %;;4;12.80;;4;12.80
25€ Gutschein;0;1;25.00;0.96 %;;0;0.00;;1;25.00
Espresso Single;0;11;24.20;0.93 %;;4;8.80;;7;15.40
Sapto Wening 250g;0;2;23.00;0.89 %;;0;0.00;;2;23.00
Hafer Kinder Kakao;0;7;22.40;0.86 %;;3;9.60;;4;12.80
ReCup ausgeben **;0;22;22.00;0.85 %;;0;0.00;;22;22.00
Hafer Caffè Latte;0;6;21.60;0.83 %;;5;18.00;;1;3.60
ReCup ausgeben*;0;20;20.00;0.77 %;;1;1.00;;19;19.00
MUYU 250g;0;2;19.00;0.73 %;;0;0.00;;2;19.00
Hand Brew;0;4;18.40;0.71 %;;3;13.80;;1;4.60
EL MORENO 500g;0;1;18.04;0.69 %;;0;0.00;;1;18.04
Espresso Macchiato;0;6;14.40;0.55 %;;2;4.80;;4;9.60
Sandwich Vegetarisch;0;3;14.40;0.55 %;;0;0.00;;3;14.40
Sandwich Vegan;0;3;14.40;0.55 %;;1;4.80;;2;9.60
MUYU BOTTLE 365;0;1;13.50;0.52 %;;0;0.00;;1;13.50
Apfelschorle;0;4;12.00;0.46 %;;3;9.00;;1;3.00
Caffé Latte doppelt;0;3;12.00;0.46 %;;0;0.00;;3;12.00
Hafer Caffè Latte doppelt;0;3;12.00;0.46 %;;0;0.00;;3;12.00
FAZENDA IP 250g;0;1;10.50;0.40 %;;0;0.00;;1;10.50
TASCHE;0;1;9.50;0.37 %;;0;0.00;;1;9.50
