;von;bis;;
Datum:;19.10.2022;19.10.2022;;
Enthalt Z;854;854;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1503.10;99.40 %;
Auslagen;;;9.00;0.60 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;9.00;0.60 %;
19.0%;;;808.30;53.46 %;
7.0%;;;694.80;45.95 %;
Total;;;1512.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;9.00;0.67 %;
19.0%;;;679.25;50.78 %;
7.0%;;;649.43;48.55 %;
Total;;;1337.68;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;129.05;73.99 %;
7.0%;;;45.37;26.01 %;
Total;;;174.42;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;133;713.90;47.21 %;0.00
Maestro;;54;449.20;29.71 %;0.00
MasterCard;;11;76.20;5.04 %;0.00
Mehrzweckgutschein;;2;10.00;0.66 %;0.00
Visa;;21;171.50;11.34 %;0.00
Visa Electron;;13;91.30;6.04 %;0.00
Total;;234;1512.10;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;236.00;15.70 %;0.00
Artyom;;;294.20;19.57 %;0.00
Clara;;;648.00;43.11 %;0.00
Jairo;;;47.70;3.17 %;0.00
Lena R.;;;136.80;9.10 %;0.00
Mik;;;22.40;1.49 %;0.00
Slobo;;;118.00;7.85 %;0.00
Total;;;1503.10;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;4.80;100.00 %;
Total;;1;4.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;3.10;52.54 %;
Staff Bottled Drinks;;2;2.80;47.46 %;
Total;;5;5.90;100.00 %;
;;;;
Tische;;;;;
Theke;;233;1512.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;378;999.10;66.07 %;;148;496.70;;230;502.40
Speisen;;75;292.00;19.31 %;;29;120.80;;46;171.20
Sonstiges;;21;221.00;14.62 %;;1;9.50;;20;211.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;163;433.40;28.66 %;;66;232.20;;97;201.20
Hafer;;124;364.30;24.09 %;;43;157.60;;81;206.70
Speisen;;75;292.00;19.31 %;;29;120.80;;46;171.20
Röstkaffee;;14;198.00;13.09 %;;1;9.50;;13;188.50
Kaffee;;68;145.40;9.62 %;;30;82.80;;38;62.60
Non Kaffee;;14;25.80;1.71 %;;4;4.30;;10;21.50
Summer;;6;23.40;1.55 %;;5;19.80;;1;3.60
Equipment_;;7;23.00;1.52 %;;0;0.00;;7;23.00
Decaf;;3;6.80;0.45 %;;0;0.00;;3;6.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;47;159.00;10.52 %;;19;64.60;;28;94.40
Hafer Cappuccino;0;46;156.40;10.34 %;;22;74.80;;24;81.60
Banana Bread;0;28;106.40;7.04 %;;11;41.80;;17;64.60
Hafer Cappuccino Groß;0;24;100.80;6.67 %;;11;46.20;;13;54.60
Cappuccino groß;0;17;71.40;4.72 %;;8;33.60;;9;37.80
Kanelbullar;0;22;70.40;4.66 %;;4;12.80;;18;57.60
Hafer Flat White;0;16;59.90;3.96 %;;7;26.60;;9;33.30
Kakao;0;13;52.00;3.44 %;;9;36.00;;4;16.00
Filterkaffee;0;20;52.00;3.44 %;;12;31.20;;8;20.80
EL MORENO 250g;0;4;50.00;3.31 %;;0;0.00;;4;50.00
Flat White;0;13;49.40;3.27 %;;8;30.40;;5;19.00
Caffé Latte;0;12;43.20;2.86 %;;7;25.20;;5;18.00
Americano;0;13;36.40;2.41 %;;7;19.60;;6;16.80
MUYU 1000g;0;1;34.00;2.25 %;;0;0.00;;1;34.00
Kuchen Maple Carrot;0;7;33.60;2.22 %;;6;28.80;;1;4.80
