;von;bis;;
Datum:;21.10.2022;21.10.2022;;
Enthalt Z;856;856;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1799.50;95.69 %;
Auslagen;;;81.00;4.31 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;81.00;4.31 %;
19.0%;;;778.90;41.42 %;
7.0%;;;1020.60;54.27 %;
Total;;;1880.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;81.00;4.79 %;
19.0%;;;654.52;38.74 %;
7.0%;;;953.93;56.46 %;
Total;;;1689.45;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;124.38;65.10 %;
7.0%;;;66.67;34.90 %;
Total;;;191.05;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;123;741.00;39.40 %;0.00
Maestro;;60;607.70;32.32 %;0.00
MasterCard;;16;171.30;9.11 %;0.00
Mehrzweckgutschein;;1;3.40;0.18 %;0.00
Visa;;18;174.70;9.29 %;0.00
Visa Electron;;22;182.40;9.70 %;0.00
Total;;240;1880.50;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;419.80;23.33 %;0.00
Karolina;;;128.10;7.12 %;0.00
Laura;;;447.10;24.85 %;0.00
Mik;;;294.60;16.37 %;0.00
Robin;;;509.90;28.34 %;0.00
Total;;;1799.50;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;4.30;100.00 %;
Total;;2;4.30;100.00 %;
;;;;
Tische;;;;;
Theke;;240;1880.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;379;1006.90;53.54 %;;127;416.20;;252;590.70
Sonstiges;;35;538.90;28.66 %;;4;58.00;;31;480.90
Speisen;;89;334.70;17.80 %;;30;122.00;;59;212.70
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;31;456.90;24.30 %;;4;58.00;;27;398.90
Milchmischgetränke;;165;429.40;22.83 %;;64;207.40;;101;222.00
Hafer;;114;348.60;18.54 %;;30;112.80;;84;235.80
Speisen;;89;334.70;17.80 %;;30;122.00;;59;212.70
Kaffee;;66;165.20;8.78 %;;23;64.60;;43;100.60
Gutscheine;;3;75.00;3.99 %;;0;0.00;;3;75.00
Non Kaffee;;22;28.90;1.54 %;;8;23.60;;14;5.30
Summer;;5;19.80;1.05 %;;2;7.80;;3;12.00
Decaf;;7;15.00;0.80 %;;0;0.00;;7;15.00
Equipment_;;1;7.00;0.37 %;;0;0.00;;1;7.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;50;170.00;9.04 %;;17;57.80;;33;112.20
Hafer Cappuccino;0;43;146.20;7.77 %;;13;44.20;;30;102.00
Hafer Cappuccino Groß;0;20;84.00;4.47 %;;10;42.00;;10;42.00
25€ Gutschein;0;3;75.00;3.99 %;;0;0.00;;3;75.00
Kanelbullar;0;23;73.60;3.91 %;;5;16.00;;18;57.60
MUYU 500g;0;4;72.00;3.83 %;;1;18.00;;3;54.00
Cappuccino groß;0;17;71.40;3.80 %;;11;46.20;;6;25.20
Flat White;0;18;68.40;3.64 %;;8;30.40;;10;38.00
MUYU BOTTLE 365;0;5;67.50;3.59 %;;0;0.00;;5;67.50
Kuchen Maple Carrot;0;13;62.40;3.32 %;;9;43.20;;4;19.20
Caffé Latte;0;16;57.60;3.06 %;;10;36.00;;6;21.60
SIÉU SAO 250g;0;4;54.00;2.87 %;;0;0.00;;4;54.00
Banana Bread;0;13;49.40;2.63 %;;4;15.20;;9;34.20
Hafer Flat White;0;13;49.40;2.63 %;;1;3.80;;12;45.60
MUYU 250g;0;5;47.50;2.53 %;;1;9.50;;4;38.00
NY cheesecake;0;9;43.20;2.30 %;;4;19.20;;5;24.00
Filterkaffee;0;16;41.60;2.21 %;;6;15.60;;10;26.00
CHAKRA WARMI 250g;0;3;39.90;2.12 %;;0;0.00;;3;39.90
EL MORENO 250g;0;3;37.50;1.99 %;;1;12.50;;2;25.00
CUERPO 500g;0;2;36.00;1.91 %;;1;18.00;;1;18.00
MUYU 1000g;0;1;34.00;1.81 %;;0;0.00;;1;34.00
Espresso Doppio;0;13;33.80;1.80 %;;5;13.00;;8;20.80
Americano;0;11;30.80;1.64 %;;3;8.40;;8;22.40
Hafer Caffè Latte;0;8;28.80;1.53 %;;2;7.20;;6;21.60
ReCup ausgeben ´;0;27;27.00;1.44 %;;4;4.00;;23;23.00
Pain au Chocolat;0;9;24.50;1.30 %;;2;5.60;;7;18.90
Kakao normal gr;0;6;24.00;1.28 %;;3;12.00;;3;12.00
Sandwich Vegetarisch;0;5;24.00;1.28 %;;2;9.60;;3;14.40
Hand Brew;0;5;23.00;1.22 %;;2;9.20;;3;13.80
EL CARMEN Decaf 500g;0;1;22.00;1.17 %;;0;0.00;;1;22.00
Croissant;0;9;21.60;1.15 %;;2;4.80;;7;16.80
Hafer Flat White auf Eis;0;5;21.00;1.12 %;;2;8.40;;3;12.60
GERMAN CARRANZA 250g;0;1;19.50;1.04 %;;0;0.00;;1;19.50
Sandwich Vegan;0;4;19.20;1.02 %;;0;0.00;;4;19.20
LUIS ANIBAL;0;1;17.50;0.93 %;;0;0.00;;1;17.50
Decaf Cappuccino;0;5;17.00;0.90 %;;0;0.00;;5;17.00
Granola;0;4;16.80;0.89 %;;2;8.40;;2;8.40
Caffé Latte doppelt;0;4;16.00;0.85 %;;2;8.00;;2;8.00
ReCup ausgeben*;0;15;15.00;0.80 %;;0;0.00;;15;15.00
Americano groß;0;5;15.00;0.80 %;;1;3.00;;4;12.00
