;von;bis;;
Datum:;30.10.2022;30.10.2022;;
Enthalt Z;866;866;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2692.40;98.74 %;
Auslagen;;;33.00;1.21 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.30;0.05 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;33.00;1.21 %;
19.0%;;;1295.50;47.53 %;
7.0%;;;1396.90;51.25 %;
Total;;;2725.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;33.00;1.36 %;
19.0%;;;1088.63;44.85 %;
7.0%;;;1305.65;53.79 %;
Total;;;2427.28;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;206.87;69.39 %;
7.0%;;;91.25;30.61 %;
Total;;;298.12;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;174;1104.40;40.52 %;0.00
Maestro;;85;704.30;25.84 %;0.80
MasterCard;;30;336.40;12.34 %;0.00
Mehrzweckgutschein;;1;10.00;0.37 %;0.00
Visa;;29;251.00;9.21 %;0.50
Visa Electron;;27;319.30;11.72 %;0.00
Total;;346;2725.40;100.00 %;1.30
;;;;
Umsatzdetails;;;;;
Annacotta;;;857.30;31.84 %;0.00
Artyom;;;107.20;3.98 %;0.00
Lena P.;;;27.20;1.01 %;0.00
Ling;;;150.50;5.59 %;0.00
Raquel;;;0.00;0.00 %;0.00
Slobo;;;1550.20;57.58 %;1.30
Total;;;2692.40;100.00 %;1.30
;;;;
Stornos;;;;;
vertippt;;6;22.70;100.00 %;
Total;;6;22.70;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;7.10;100.00 %;
Total;;3;7.10;100.00 %;
;;;;
Tische;;;;;
Theke;;343;2725.40;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;622;1745.30;64.04 %;;277;926.10;;345;819.20
Speisen;;176;639.90;23.48 %;;96;337.00;;80;302.90
Sonstiges;;26;340.20;12.48 %;;3;34.50;;23;305.70
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;274;789.60;28.97 %;;105;374.00;;169;415.60
Hafer;;200;642.00;23.56 %;;102;361.60;;98;280.40
Speisen;;176;639.90;23.48 %;;96;337.00;;80;302.90
Röstkaffee;;25;333.20;12.23 %;;3;34.50;;22;298.70
Kaffee;;93;204.00;7.49 %;;48;121.00;;45;83.00
Summer;;14;55.80;2.05 %;;7;27.60;;7;28.20
Non Kaffee;;40;52.90;1.94 %;;15;41.90;;25;11.00
Equipment_;;1;7.00;0.26 %;;0;0.00;;1;7.00
Decaf;;1;1.00;0.04 %;;0;0.00;;1;1.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;80;272.00;9.98 %;;45;153.00;;35;119.00
Hafer Cappuccino;0;74;251.60;9.23 %;;44;149.60;;30;102.00
Cappuccino groß;0;41;172.20;6.32 %;;16;67.20;;25;105.00
Banana Bread;0;43;163.40;6.00 %;;25;95.00;;18;68.40
Flat White;0;36;136.80;5.02 %;;18;68.40;;18;68.40
Kanelbullar;0;39;124.80;4.58 %;;23;73.60;;16;51.20
Hafer Flat White;0;30;114.00;4.18 %;;19;72.20;;11;41.80
Hafer Cappuccino Groß;0;26;109.20;4.01 %;;19;79.80;;7;29.40
Kuchen Maple Carrot;0;17;81.60;2.99 %;;4;19.20;;13;62.40
Hafer Flat White auf Eis;0;17;71.40;2.62 %;;4;16.80;;13;54.60
Caffé Latte;0;19;68.40;2.51 %;;11;39.60;;8;28.80
NY cheesecake;0;13;62.40;2.29 %;;1;4.80;;12;57.60
Pain au Chocolat;0;21;58.10;2.13 %;;17;47.60;;4;10.50
