;von;bis;;
Datum:;06.06.2020;06.06.2020;;
Enthalt Z;29;29;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1635.20;97.65 %;
Auslagen;;;35.00;2.09 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;4.40;0.26 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;35.00;2.10 %;
19.0%;;;281.80;16.87 %;
7.0%;;;1353.40;81.03 %;
Total;;;1670.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;35.00;2.28 %;
19.0%;;;236.71;15.41 %;
7.0%;;;1264.74;82.32 %;
Total;;;1536.45;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;45.09;33.71 %;
7.0%;;;88.66;66.29 %;
Total;;;133.75;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;177;1239.70;74.22 %;0.00
Maestro;;19;248.40;14.87 %;2.40
MasterCard;;3;30.60;1.83 %;0.00
Mehrzweckgutschein;;3;16.50;0.99 %;0.00
Visa;;3;22.90;1.37 %;0.00
Visa Electron;;5;112.10;6.71 %;2.00
Total;;210;1670.20;100.00 %;4.40
;;;;
Umsatzdetails;;;;;
Emanuel;;;333.80;20.41 %;0.00
Karo;;;439.90;26.90 %;0.00
Robin;;;51.70;3.16 %;0.00
Sebastian;;;809.80;49.52 %;4.40
Total;;;1635.20;100.00 %;4.40
;;;;
Stornos;;;;;
Reklamation;;1;3.80;6.80 %;
nicht verfügbar;;1;3.80;6.80 %;
vertippt;;4;14.30;25.58 %;
Änderung durch Gast;;10;34.00;60.82 %;
Total;;16;55.90;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;138;994.80;59.56 %;
Tisch 1;;7;67.60;4.05 %;
Tisch 10;;5;45.90;2.75 %;
Tisch 11;;9;116.80;6.99 %;
Tisch 12;;7;51.90;3.11 %;
Tisch 2;;10;78.00;4.67 %;
Tisch 20;;4;37.00;2.22 %;
Tisch 3;;9;143.00;8.56 %;
Tisch 4;;8;66.40;3.98 %;
Tisch 5;;7;68.80;4.12 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;361;1024.70;61.35 %;;0;0.00;;361;1024.70
Sonstiges;;39;479.50;28.71 %;;0;0.00;;39;479.50
Speisen;;33;166.00;9.94 %;;0;0.00;;33;166.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;357;1012.70;60.63 %;;0;0.00;;357;1012.70
Röstkaffee;;36;464.50;27.81 %;;0;0.00;;36;464.50
Speisen;;33;166.00;9.94 %;;0;0.00;;33;166.00
Gutscheine;;3;15.00;0.90 %;;0;0.00;;3;15.00
Getränke ReCup;;4;12.00;0.72 %;;0;0.00;;4;12.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;119;380.80;22.80 %;;0;0.00;;119;380.80
Flat White;0;29;110.20;6.60 %;;0;0.00;;29;110.20
Don Pasquale 250g;0;6;63.00;3.77 %;;0;0.00;;6;63.00
Finca Isnul 250g;0;6;63.00;3.77 %;;0;0.00;;6;63.00
Caffé Latte klein;0;18;63.00;3.77 %;;0;0.00;;18;63.00
Cappuccino groß;0;16;60.80;3.64 %;;0;0.00;;16;60.80
El Moreno 250g;0;5;57.50;3.44 %;;0;0.00;;5;57.50
Avocado DUKKAH BETA;0;7;52.50;3.14 %;;0;0.00;;7;52.50
Prima Estate 250g;0;5;47.50;2.84 %;;0;0.00;;5;47.50
Filterkaffee;0;19;47.50;2.84 %;;0;0.00;;19;47.50
Avocado XUMUS;0;6;45.00;2.69 %;;0;0.00;;6;45.00
Café Crème klein;0;17;42.50;2.54 %;;0;0.00;;17;42.50
Bumbogo 250g;0;3;40.50;2.42 %;;0;0.00;;3;40.50
Finca Isnul 500g;0;2;40.00;2.39 %;;0;0.00;;2;40.00
Espresso single;0;20;40.00;2.39 %;;0;0.00;;20;40.00
Finca Isnul 1000g;0;1;38.00;2.28 %;;0;0.00;;1;38.00
Papakuchi 500g;0;2;36.00;2.16 %;;0;0.00;;2;36.00
Hand Brew;0;8;36.00;2.16 %;;0;0.00;;8;36.00
Kakao;0;10;35.00;2.10 %;;0;0.00;;10;35.00
ReCup ausgeben;0;30;30.00;1.80 %;;0;0.00;;30;30.00
Americano klein;0;11;27.50;1.65 %;;0;0.00;;11;27.50
Caffé Latte groß;0;7;26.60;1.59 %;;0;0.00;;7;26.60
Erdnuss LIMA BANANA;0;4;26.00;1.56 %;;0;0.00;;4;26.00
Kaltgetränk;0;9;25.20;1.51 %;;0;0.00;;9;25.20
Croissant CREMA LIMA;0;7;24.50;1.47 %;;0;0.00;;7;24.50
Espresso Macciato single;0;9;22.50;1.35 %;;0;0.00;;9;22.50
El Carmen Decaf 500g;0;1;20.00;1.20 %;;0;0.00;;1;20.00
Papakuchi 250g;0;2;19.00;1.14 %;;0;0.00;;2;19.00
Prima Estate 500g;0;1;18.00;1.08 %;;0;0.00;;1;18.00
Croissant pur;0;9;18.00;1.08 %;;0;0.00;;9;18.00
Espresso double;0;7;17.50;1.05 %;;0;0.00;;7;17.50
5€ Gutschein;0;3;15.00;0.90 %;;0;0.00;;3;15.00
Tea;0;4;14.00;0.84 %;;0;0.00;;4;14.00
Café Crème groß;0;4;12.00;0.72 %;;0;0.00;;4;12.00
Lua Clara 250g;0;1;11.50;0.69 %;;0;0.00;;1;11.50
El Carmen Decaf 250g;0;1;10.50;0.63 %;;0;0.00;;1;10.50
Espresso Macciato double;0;3;9.00;0.54 %;;0;0.00;;3;9.00
Americano groß;0;3;9.00;0.54 %;;0;0.00;;3;9.00
Flat White auf Eis;0;2;8.00;0.48 %;;0;0.00;;2;8.00
Americano auf Eis;0;2;5.60;0.34 %;;0;0.00;;2;5.60
Caffé Latte groß ReCup;0;1;3.80;0.23 %;;0;0.00;;1;3.80
Cappuccino ReCup;0;1;3.20;0.19 %;;0;0.00;;1;3.20
Filterkaffee ReCup;0;1;2.50;0.15 %;;0;0.00;;1;2.50
Café Crème klein ReCup;0;1;2.50;0.15 %;;0;0.00;;1;2.50
ReCup zurücknehmen;0;10;-10.00;-0.60 %;;0;0.00;;10;-10.00
;;;;
