;von;bis;;
Datum:;10.04.2021;10.04.2021;;
Enthalt Z;294;294;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1880.20;97.16 %;
Auslagen;;;55.00;2.84 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;55.00;2.84 %;
19.0%;;;517.60;26.75 %;
7.0%;;;1362.60;70.41 %;
Total;;;1935.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;55.00;3.12 %;
19.0%;;;434.88;24.66 %;
7.0%;;;1273.36;72.22 %;
Total;;;1763.24;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;82.72;48.10 %;
7.0%;;;89.24;51.90 %;
Total;;;171.96;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;244;1177.30;60.84 %;0.00
Maestro;;42;466.40;24.10 %;0.00
MasterCard;;8;57.80;2.99 %;0.00
Mehrzweckgutschein;;1;8.70;0.45 %;0.00
Visa;;11;131.00;6.77 %;0.00
Visa Electron;;10;94.00;4.86 %;0.00
Total;;316;1935.20;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;158.50;8.43 %;0.00
Elisa;;;443.20;23.57 %;0.00
Laura;;;131.60;7.00 %;0.00
Lena;;;870.60;46.30 %;0.00
Martin;;;239.00;12.71 %;0.00
Mik;;;37.30;1.98 %;0.00
Total;;;1880.20;100.00 %;0.00
;;;;
Stornos;;;;;
Änderung durch Gast;;2;3.00;100.00 %;
Total;;2;3.00;100.00 %;
;;;;
Rabatte;;;;;
Personal 1/2 Preis;;2;12.90;100.00 %;
Total;;2;12.90;100.00 %;
;;;;
Tische;;;;;
Theke;;314;1935.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;969;1232.60;63.69 %;;0;0.00;;969;1232.60
Sonstiges;;34;462.60;23.90 %;;0;0.00;;34;462.60
Speisen;;76;240.00;12.40 %;;0;0.00;;76;240.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;533;699.50;36.15 %;;0;0.00;;533;699.50
Röstkaffee;;33;453.10;23.41 %;;0;0.00;;33;453.10
Hafer;;148;251.70;13.01 %;;0;0.00;;148;251.70
Speisen;;76;240.00;12.40 %;;0;0.00;;76;240.00
Kaffee;;231;236.10;12.20 %;;0;0.00;;231;236.10
decaf;;8;24.30;1.26 %;;0;0.00;;8;24.30
Non Kaffee;;49;21.00;1.09 %;;0;0.00;;49;21.00
Equipment;;1;9.50;0.49 %;;0;0.00;;1;9.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;88;281.60;14.55 %;;0;0.00;;88;281.60
ReCup ausgeben ´;0;186;186.00;9.61 %;;0;0.00;;186;186.00
Cappuccino groß;0;36;136.80;7.07 %;;0;0.00;;36;136.80
Flat White;0;25;95.00;4.91 %;;0;0.00;;25;95.00
ReCup ausgeben;0;90;90.00;4.65 %;;0;0.00;;90;90.00
Kanelbullar;0;23;73.60;3.80 %;;0;0.00;;23;73.60
Caffé Latte;0;21;73.50;3.80 %;;0;0.00;;21;73.50
Hafer Cappuccino;0;22;70.40;3.64 %;;0;0.00;;22;70.40
Banana Bread PINE NUT;0;18;68.40;3.53 %;;0;0.00;;18;68.40
Hafer Flat White;0;16;60.80;3.14 %;;0;0.00;;16;60.80
Hafer Cappuccino Groß;0;16;60.80;3.14 %;;0;0.00;;16;60.80
La Esperanza 500g;0;2;52.00;2.69 %;;0;0.00;;2;52.00
Don Primitivo 250g;0;4;50.80;2.63 %;;0;0.00;;4;50.80
Americano;0;20;50.00;2.58 %;;0;0.00;;20;50.00
ReCup ausgeben*;0;47;47.00;2.43 %;;0;0.00;;47;47.00
EL MORENO 250g;0;4;46.00;2.38 %;;0;0.00;;4;46.00
EL MORENO 500g;0;2;44.00;2.27 %;;0;0.00;;2;44.00
Pain au chocolat;0;15;42.00;2.17 %;;0;0.00;;15;42.00
Flat White auf Eis;0;10;42.00;2.17 %;;0;0.00;;10;42.00
La Esperanza 250g;0;3;40.50;2.09 %;;0;0.00;;3;40.50
MUYU 500g;0;2;36.00;1.86 %;;0;0.00;;2;36.00
Hafer Caffè Latte;0;9;31.50;1.63 %;;0;0.00;;9;31.50
Croissant;0;14;30.80;1.59 %;;0;0.00;;14;30.80
Filterkaffee;0;12;30.00;1.55 %;;0;0.00;;12;30.00
MUYU 250g;0;3;28.50;1.47 %;;0;0.00;;3;28.50
Americano groß;0;9;27.00;1.40 %;;0;0.00;;9;27.00
Caffé Latte doppelt;0;7;26.60;1.37 %;;0;0.00;;7;26.60
ALT Sandwich;0;6;25.20;1.30 %;;0;0.00;;6;25.20
EL CARMEN Decaf 250g;0;2;23.00;1.19 %;;0;0.00;;2;23.00
Doppio;0;9;22.50;1.16 %;;0;0.00;;9;22.50
Hand Brew;0;5;22.50;1.16 %;;0;0.00;;5;22.50
PAPAKUCHI 250g;0;2;19.00;0.98 %;;0;0.00;;2;19.00
Guardabaxo 500g;0;1;18.00;0.93 %;;0;0.00;;1;18.00
ATSABE 250g;0;2;17.30;0.89 %;;0;0.00;;2;17.30
Ouro 500g;0;1;17.00;0.88 %;;0;0.00;;1;17.00
Espresso single;0;8;16.00;0.83 %;;0;0.00;;8;16.00
K‘OH 250g;0;1;15.50;0.80 %;;0;0.00;;1;15.50
Espresso Macchiato;0;6;15.00;0.78 %;;0;0.00;;6;15.00
Kakao;0;4;14.00;0.72 %;;0;0.00;;4;14.00
Kaltgetränk;0;5;14.00;0.72 %;;0;0.00;;5;14.00
Coldbrew;0;4;13.60;0.70 %;;0;0.00;;4;13.60
MUYU BOTTLE 365;0;1;13.50;0.70 %;;0;0.00;;1;13.50
Café Crème;0;5;12.50;0.65 %;;0;0.00;;5;12.50
LUA CLARA 250g;0;1;11.50;0.59 %;;0;0.00;;1;11.50
FINCA ISNUL 250g;0;1;11.50;0.59 %;;0;0.00;;1;11.50
Black tea;0;3;10.50;0.54 %;;0;0.00;;3;10.50
Decaf Cappuccino *;0;3;9.60;0.50 %;;0;0.00;;3;9.60
Tasche;0;1;9.50;0.49 %;;0;0.00;;1;9.50
ReCup ausgeben **;0;9;9.00;0.47 %;;0;0.00;;9;9.00
