;von;bis;;
Datum:;09.06.2021;09.06.2021;;
Enthalt Z;357;357;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1013.00;99.51 %;
Auslagen;;;5.00;0.49 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;5.00;0.49 %;
19.0%;;;249.80;24.54 %;
7.0%;;;763.20;74.97 %;
Total;;;1018.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;5.00;0.54 %;
19.0%;;;209.90;22.61 %;
7.0%;;;713.36;76.85 %;
Total;;;928.26;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;39.90;44.46 %;
7.0%;;;49.84;55.54 %;
Total;;;89.74;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;123;624.20;61.32 %;0.00
Maestro;;28;265.20;26.05 %;0.00
MasterCard;;2;22.00;2.16 %;0.00
Visa;;5;19.40;1.91 %;0.00
Visa Electron;;12;87.20;8.57 %;0.00
Total;;170;1018.00;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;324.90;32.07 %;0.00
Khalid;;;365.80;36.11 %;0.00
Mik;;;254.40;25.11 %;0.00
Slobo;;;67.90;6.70 %;0.00
Total;;;1013.00;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;3.10;100.00 %;
Total;;1;3.10;100.00 %;
;;;;
Tische;;;;;
Theke;;170;1018.00;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;352;630.40;61.93 %;;0;0.00;;352;630.40
Sonstiges;;17;226.40;22.24 %;;0;0.00;;17;226.40
Speisen;;54;161.20;15.83 %;;0;0.00;;54;161.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;194;396.20;38.92 %;;0;0.00;;194;396.20
Röstkaffee;;15;202.40;19.88 %;;0;0.00;;15;202.40
Speisen;;54;161.20;15.83 %;;0;0.00;;54;161.20
Kaffee;;75;130.60;12.83 %;;0;0.00;;75;130.60
Hafer;;71;70.60;6.94 %;;0;0.00;;71;70.60
Equipment;;2;24.00;2.36 %;;0;0.00;;2;24.00
Summer;;5;19.40;1.91 %;;0;0.00;;5;19.40
Non Kaffee;;6;10.20;1.00 %;;0;0.00;;6;10.20
Decaf;;1;3.40;0.33 %;;0;0.00;;1;3.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;52;176.80;17.37 %;;0;0.00;;52;176.80
Flat White auf Eis;0;13;54.60;5.36 %;;0;0.00;;13;54.60
ReCup ausgeben ´;0;53;53.00;5.21 %;;0;0.00;;53;53.00
Cappuccino groß;0;12;50.40;4.95 %;;0;0.00;;12;50.40
Kanelbullar;0;14;44.80;4.40 %;;0;0.00;;14;44.80
Hafer Cappuccino;0;13;44.20;4.34 %;;0;0.00;;13;44.20
Caffé Latte;0;12;43.20;4.24 %;;0;0.00;;12;43.20
Banana Bread PINE NUT;0;11;41.80;4.11 %;;0;0.00;;11;41.80
Pain au Chocolat;0;13;36.40;3.58 %;;0;0.00;;13;36.40
MUYU 500g;0;2;36.00;3.54 %;;0;0.00;;2;36.00
Filterkaffee;0;13;33.80;3.32 %;;0;0.00;;13;33.80
Flat White;0;8;30.40;2.99 %;;0;0.00;;8;30.40
Croissant;0;13;28.60;2.81 %;;0;0.00;;13;28.60
MUYU 250g;0;3;28.50;2.80 %;;0;0.00;;3;28.50
MUYU BOTTLE 365;0;2;27.00;2.65 %;;0;0.00;;2;27.00
Gover Cueva 500g;0;1;24.00;2.36 %;;0;0.00;;1;24.00
ATSABE 500g;0;1;22.00;2.16 %;;0;0.00;;1;22.00
Villa Maria 250g;0;2;21.90;2.15 %;;0;0.00;;2;21.90
ReCup ausgeben;0;20;20.00;1.96 %;;0;0.00;;20;20.00
Americano;0;7;19.60;1.93 %;;0;0.00;;7;19.60
Guardabaxo 250g;0;2;19.00;1.87 %;;0;0.00;;2;19.00
Hafer Caffè Latte;0;5;18.00;1.77 %;;0;0.00;;5;18.00
Espresso Single;0;8;17.60;1.73 %;;0;0.00;;8;17.60
Kinto coffee server 600ml;0;1;17.00;1.67 %;;0;0.00;;1;17.00
Hafer Cappuccino Groß;0;4;16.80;1.65 %;;0;0.00;;4;16.80
Espresso Doppio;0;6;15.60;1.53 %;;0;0.00;;6;15.60
Cold Brew;0;4;15.20;1.49 %;;0;0.00;;4;15.20
Hand Brew;0;3;13.80;1.36 %;;0;0.00;;3;13.80
ReCup ausgeben*;0;13;13.00;1.28 %;;0;0.00;;13;13.00
Kakao;0;4;12.80;1.26 %;;0;0.00;;4;12.80
Gover Cueva 250g;0;1;12.50;1.23 %;;0;0.00;;1;12.50
Caffé Latte doppelt;0;3;12.00;1.18 %;;0;0.00;;3;12.00
Espresso Macchiato;0;5;12.00;1.18 %;;0;0.00;;5;12.00
EL CARMEN Decaf 250g;0;1;11.50;1.13 %;;0;0.00;;1;11.50
Scone;0;3;9.60;0.94 %;;0;0.00;;3;9.60
Hafer Flat White;0;2;7.60;0.75 %;;0;0.00;;2;7.60
Hario V60 filter (100) 02;0;1;7.00;0.69 %;;0;0.00;;1;7.00
Americano groß;0;2;6.00;0.59 %;;0;0.00;;2;6.00
Green Tea;0;1;4.60;0.45 %;;0;0.00;;1;4.60
Black Tea;0;1;4.60;0.45 %;;0;0.00;;1;4.60
Espresso Tonic;0;1;4.20;0.41 %;;0;0.00;;1;4.20
Hafer Caffè Latte groß;0;1;4.00;0.39 %;;0;0.00;;1;4.00
Decaf Cappuccino;0;1;3.40;0.33 %;;0;0.00;;1;3.40
Apfelschorle;0;1;3.00;0.29 %;;0;0.00;;1;3.00
Extra Shot;0;2;1.20;0.12 %;;0;0.00;;2;1.20
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup annehmen **;0;2;-2.00;-0.20 %;;0;0.00;;2;-2.00
ReCup annehmen;0;9;-9.00;-0.88 %;;0;0.00;;9;-9.00
ReCup annehmen*;0;33;-33.00;-3.24 %;;0;0.00;;33;-33.00
ReCup annehmen ´;0;37;-37.00;-3.63 %;;0;0.00;;37;-37.00
;;;;
