;von;bis;;
Datum:;20.06.2021;20.06.2021;;
Enthalt Z;368;368;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1461.10;98.54 %;
Auslagen;;;21.00;1.42 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;21.00;1.42 %;
19.0%;;;440.00;29.69 %;
7.0%;;;1021.10;68.90 %;
Total;;;1482.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;21.00;1.56 %;
19.0%;;;369.68;27.48 %;
7.0%;;;954.51;70.96 %;
Total;;;1345.19;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;70.32;51.36 %;
7.0%;;;66.59;48.64 %;
Total;;;136.91;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;116;629.60;42.48 %;0.00
Maestro;;48;477.00;32.18 %;0.60
MasterCard;;7;43.10;2.91 %;0.00
Visa;;13;151.70;10.24 %;0.00
Visa Electron;;15;180.70;12.19 %;0.00
Total;;199;1482.10;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Anna;;;199.80;13.67 %;0.00
Annacotta;;;903.30;61.82 %;0.00
Katharina;;;44.00;3.01 %;0.60
Khalid;;;182.80;12.51 %;0.00
Sebastian;;;131.20;8.98 %;0.00
Total;;;1461.10;100.00 %;0.60
;;;;
Stornos;;;;;
vertippt;;4;16.40;86.32 %;
Änderung durch Gast;;1;2.60;13.68 %;
Total;;5;19.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;199;1482.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;389;992.80;66.99 %;;0;0.00;;389;992.80
Speisen;;73;264.80;17.87 %;;0;0.00;;73;264.80
Sonstiges;;18;224.50;15.15 %;;0;0.00;;18;224.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;188;427.80;28.86 %;;0;0.00;;188;427.80
Speisen;;73;264.80;17.87 %;;0;0.00;;73;264.80
Hafer;;86;232.80;15.71 %;;0;0.00;;86;232.80
Röstkaffee;;18;224.50;15.15 %;;0;0.00;;18;224.50
Kaffee;;74;179.60;12.12 %;;0;0.00;;74;179.60
Summer;;28;118.00;7.96 %;;0;0.00;;28;118.00
Non Kaffee;;13;34.60;2.33 %;;0;0.00;;13;34.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Flat White auf Eis;0;46;193.20;13.04 %;;0;0.00;;46;193.20
Hafer Flat White auf Eis;0;36;151.20;10.20 %;;0;0.00;;36;151.20
Cappuccino;0;33;112.20;7.57 %;;0;0.00;;33;112.20
Coldbrew;0;19;72.20;4.87 %;;0;0.00;;19;72.20
Banana Bread PINE NUT;0;16;60.80;4.10 %;;0;0.00;;16;60.80
Lemon Poppy Cake;0;12;57.60;3.89 %;;0;0.00;;12;57.60
Cold Brew;0;14;53.20;3.59 %;;0;0.00;;14;53.20
MUYU 250g;0;5;47.50;3.20 %;;0;0.00;;5;47.50
ReCup ausgeben ´;0;47;47.00;3.17 %;;0;0.00;;47;47.00
K‘HO 250g;0;3;46.50;3.14 %;;0;0.00;;3;46.50
Caffé Latte;0;11;39.60;2.67 %;;0;0.00;;11;39.60
Kuchen Maple Carrot;0;8;38.40;2.59 %;;0;0.00;;8;38.40
Espresso Tonic;0;9;37.80;2.55 %;;0;0.00;;9;37.80
