;von;bis;;
Datum:;28.09.2021;28.09.2021;;
Enthalt Z;469;469;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1497.30;94.69 %;
Auslagen;;;84.00;5.31 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;84.00;5.31 %;
19.0%;;;650.90;41.16 %;
7.0%;;;846.40;53.53 %;
Total;;;1581.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;84.00;5.91 %;
19.0%;;;546.92;38.46 %;
7.0%;;;791.14;55.63 %;
Total;;;1422.06;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;103.98;65.30 %;
7.0%;;;55.26;34.70 %;
Total;;;159.24;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;163;856.80;54.18 %;0.00
Maestro;;51;442.60;27.99 %;0.00
MasterCard;;3;18.60;1.18 %;0.00
Visa;;12;61.90;3.91 %;0.00
Visa Electron;;16;201.40;12.74 %;0.00
Total;;245;1581.30;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;349.50;23.34 %;0.00
Lena;;;770.80;51.48 %;0.00
Raquel;;;37.60;2.51 %;0.00
Robin;;;339.40;22.67 %;0.00
Total;;;1497.30;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;245;1581.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;388;1009.80;63.86 %;;94;291.00;;294;718.80
Sonstiges;;20;307.50;19.45 %;;0;0.00;;20;307.50
Speisen;;88;264.00;16.70 %;;22;63.40;;66;200.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;164;523.60;33.11 %;;48;170.00;;116;353.60
Speisen;;88;264.00;16.70 %;;22;63.40;;66;200.60
Hafer;;83;236.00;14.92 %;;18;57.20;;65;178.80
Röstkaffee;;14;211.00;13.34 %;;0;0.00;;14;211.00
Kaffee;;121;188.00;11.89 %;;24;54.80;;97;133.20
Gutscheine;;4;80.00;5.06 %;;0;0.00;;4;80.00
Non Kaffee;;15;42.40;2.68 %;;4;9.00;;11;33.40
Summer;;5;19.80;1.25 %;;0;0.00;;5;19.80
Equipment;;2;16.50;1.04 %;;0;0.00;;2;16.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;75;255.00;16.13 %;;31;105.40;;44;149.60
Hafer Cappuccino;0;30;102.00;6.45 %;;7;23.80;;23;78.20
Cappuccino groß;0;20;84.00;5.31 %;;3;12.60;;17;71.40
Banana Bread PINE NUT;0;22;83.60;5.29 %;;4;15.20;;18;68.40
Flat White;0;20;76.00;4.81 %;;8;30.40;;12;45.60
Caffé Latte;0;21;75.60;4.78 %;;6;21.60;;15;54.00
Americano;0;19;53.20;3.36 %;;2;5.60;;17;47.60
50€ Gutschein;0;1;50.00;3.16 %;;0;0.00;;1;50.00
Villa Maria 500g;0;2;48.00;3.04 %;;0;0.00;;2;48.00
Kanelbullar;0;15;48.00;3.04 %;;3;9.60;;12;38.40
Filterkaffee;0;16;41.60;2.63 %;;7;18.20;;9;23.40
Pain au Chocolat;0;13;36.40;2.30 %;;4;11.20;;9;25.20
Hafer Caffè Latte;0;10;36.00;2.28 %;;3;10.80;;7;25.20
Croissant;0;16;35.20;2.23 %;;6;13.20;;10;22.00
Espresso Doppio;0;13;33.80;2.14 %;;6;15.60;;7;18.20
Hafer Flat White;0;8;30.40;1.92 %;;1;3.80;;7;26.60
10€ Gutschein;0;3;30.00;1.90 %;;0;0.00;;3;30.00
ATSABE 250g;0;2;23.00;1.45 %;;0;0.00;;2;23.00
Quiche;0;6;22.80;1.44 %;;1;3.80;;5;19.00
ATSABE 500g;0;1;22.00;1.39 %;;0;0.00;;1;22.00
Cookie;0;11;22.00;1.39 %;;2;4.00;;9;18.00
Izuba 500g;0;1;22.00;1.39 %;;0;0.00;;1;22.00
Hafer Cappuccino Groß;0;5;21.00;1.33 %;;2;8.40;;3;12.60
ReCup ausgeben;0;20;20.00;1.26 %;;0;0.00;;20;20.00
Espresso Single;0;9;19.80;1.25 %;;3;6.60;;6;13.20
Lemon Verbena Tea;0;4;18.40;1.16 %;;0;0.00;;4;18.40
Hand Brew;0;4;18.40;1.16 %;;0;0.00;;4;18.40
German Carranza 250g;0;1;17.50;1.11 %;;0;0.00;;1;17.50
Brownie;0;5;16.00;1.01 %;;2;6.40;;3;9.60
Hafer Espresso Macchiato groß;0;5;15.00;0.95 %;;2;6.00;;3;9.00
ReCup ausgeben*;0;15;15.00;0.95 %;;2;2.00;;13;13.00
Espresso Macchiato;0;6;14.40;0.91 %;;2;4.80;;4;9.60
Rukira  250g;0;1;13.50;0.85 %;;0;0.00;;1;13.50
Flat White auf Eis;0;3;12.60;0.80 %;;0;0.00;;3;12.60
Hafer Flat White auf Eis;0;3;12.60;0.80 %;;0;0.00;;3;12.60
Villa Maria 250g;0;1;12.50;0.79 %;;0;0.00;;1;12.50
Apfelschorle;0;4;12.00;0.76 %;;3;9.00;;1;3.00
EL CARMEN Decaf 250g;0;1;11.50;0.73 %;;0;0.00;;1;11.50
Izuba 250g;0;1;11.50;0.73 %;;0;0.00;;1;11.50
Cold Brew;0;3;11.40;0.72 %;;0;0.00;;3;11.40
ReCup ausgeben ´;0;11;11.00;0.70 %;;0;0.00;;11;11.00
M.Morales 250g;0;1;10.50;0.66 %;;0;0.00;;1;10.50
MUYU 250g;0;1;9.50;0.60 %;;0;0.00;;1;9.50
Tasche SUEDHANG;0;1;9.50;0.60 %;;0;0.00;;1;9.50
Lucia Dias 250g;0;1;9.50;0.60 %;;0;0.00;;1;9.50
Espresso Doppio Macchiato;0;3;9.00;0.57 %;;2;6.00;;1;3.00
Espresso Tonic;0;2;8.40;0.53 %;;0;0.00;;2;8.40
Caffé Latte doppelt;0;2;8.00;0.51 %;;0;0.00;;2;8.00
Hario V60 filter (100) 02;0;1;7.00;0.44 %;;0;0.00;;1;7.00
Kinder Kakao;0;2;6.40;0.40 %;;0;0.00;;2;6.40
Mineralwasser Sprudel;0;2;5.60;0.35 %;;0;0.00;;2;5.60
Hafer Espresso Macchiato;0;2;4.80;0.30 %;;1;2.40;;1;2.40
