;von;bis;;
Datum:;19.01.2021;19.01.2021;;
Enthalt Z;218;218;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;761.15;97.28 %;
Auslagen;;;21.00;2.68 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.30;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;21.00;2.68 %;
19.0%;;;89.50;11.44 %;
7.0%;;;671.65;85.87 %;
Total;;;782.15;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;21.00;2.90 %;
19.0%;;;75.18;10.39 %;
7.0%;;;627.67;86.71 %;
Total;;;723.85;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;14.32;24.56 %;
7.0%;;;43.98;75.44 %;
Total;;;58.30;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;102;562.50;71.92 %;0.00
Maestro;;13;146.55;18.74 %;0.30
MasterCard;;1;8.30;1.06 %;0.00
Visa;;2;27.60;3.53 %;0.00
Visa Electron;;3;37.20;4.76 %;0.00
Total;;121;782.15;100.00 %;0.30
;;;;
Umsatzdetails;;;;;
Martin;;;746.50;98.08 %;0.30
Moritz;;;8.25;1.08 %;0.00
Slobo;;;6.40;0.84 %;0.00
Total;;;761.15;100.00 %;0.30
;;;;
Stornos;;;;;
vertippt;;2;4.80;100.00 %;
Total;;2;4.80;100.00 %;
;;;;
Rabatte;;;;;
Moritz  (50%);;1;8.25;100.00 %;
Total;;1;8.25;100.00 %;
;;;;
Tische;;;;;
Theke;;117;782.15;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;32;376.25;48.10 %;;0;0.00;;32;376.25
Getränke;;249;337.10;43.10 %;;0;0.00;;249;337.10
Speisen;;22;68.80;8.80 %;;0;0.00;;22;68.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;30;359.75;46.00 %;;0;0.00;;30;359.75
Milchmischgetränke;;71;243.10;31.08 %;;0;0.00;;71;243.10
Kaffee;;166;84.00;10.74 %;;0;0.00;;166;84.00
Speisen;;22;68.80;8.80 %;;0;0.00;;22;68.80
Equipment;;2;16.50;2.11 %;;0;0.00;;2;16.50
Non Kaffee;;12;10.00;1.28 %;;0;0.00;;12;10.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;41;131.20;16.77 %;;0;0.00;;41;131.20
MUYU 250g;0;8;76.00;9.72 %;;0;0.00;;8;76.00
ReCup ausgeben;0;74;74.00;9.46 %;;0;0.00;;74;74.00
Cappuccino groß;0;13;49.40;6.32 %;;0;0.00;;13;49.40
GUJI HADESO 250g;0;3;41.25;5.27 %;;0;0.00;;3;41.25
PAPAKUCHI 250g;0;4;38.00;4.86 %;;0;0.00;;4;38.00
LA DALIA 250g;0;2;35.00;4.47 %;;0;0.00;;2;35.00
FINCA ISNUL 250g;0;3;34.50;4.41 %;;0;0.00;;3;34.50
Flat White;0;9;34.20;4.37 %;;0;0.00;;9;34.20
Banana Bread PINE NUT;0;8;30.40;3.89 %;;0;0.00;;8;30.40
ATSABE 250g;0;2;23.00;2.94 %;;0;0.00;;2;23.00
EL CARMEN Decaf 250g;0;2;23.00;2.94 %;;0;0.00;;2;23.00
FINCA ISNUL 500g;0;1;22.00;2.81 %;;0;0.00;;1;22.00
DON PASCUAL 250g;0;2;21.00;2.68 %;;0;0.00;;2;21.00
Caffé Latte;0;6;21.00;2.68 %;;0;0.00;;6;21.00
Pain au chocolat;0;7;19.60;2.51 %;;0;0.00;;7;19.60
MUYU 500g;0;1;18.00;2.30 %;;0;0.00;;1;18.00
Doppio;0;7;17.50;2.24 %;;0;0.00;;7;17.50
Americano;0;7;17.50;2.24 %;;0;0.00;;7;17.50
GOVER CUEVA 250g;0;1;14.50;1.85 %;;0;0.00;;1;14.50
KRA JAN 250g;0;1;13.50;1.73 %;;0;0.00;;1;13.50
Brownie;0;4;12.80;1.64 %;;0;0.00;;4;12.80
Espresso Macchiato;0;5;12.50;1.60 %;;0;0.00;;5;12.50
ReCup ausgeben **;0;11;11.00;1.41 %;;0;0.00;;11;11.00
Tasche SUEDHANG;0;1;9.50;1.21 %;;0;0.00;;1;9.50
Espresso single;0;4;8.00;1.02 %;;0;0.00;;4;8.00
Hario V60 filter (100) 02;0;1;7.00;0.89 %;;0;0.00;;1;7.00
Café Crème groß;0;2;6.00;0.77 %;;0;0.00;;2;6.00
Americano groß;0;2;6.00;0.77 %;;0;0.00;;2;6.00
Croissant;0;3;6.00;0.77 %;;0;0.00;;3;6.00
Caffé Latte doppelt;0;1;3.80;0.49 %;;0;0.00;;1;3.80
Kakao;0;1;3.50;0.45 %;;0;0.00;;1;3.50
Doppio Macchiato;0;1;3.00;0.38 %;;0;0.00;;1;3.00
Filterkaffee;0;1;2.50;0.32 %;;0;0.00;;1;2.50
ReCup zurücknehmen **;0;1;-1.00;-0.13 %;;0;0.00;;1;-1.00
ReCup zurücknehmen;0;63;-63.00;-8.05 %;;0;0.00;;63;-63.00
;;;;
