;von;bis;;
Datum:;06.04.2022;06.04.2022;;
Enthalt Z;656;656;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1346.50;100.13 %;
Auslagen;;;-2.00;-0.15 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.20;0.01 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-2.00;-0.15 %;
19.0%;;;482.00;35.85 %;
7.0%;;;864.50;64.30 %;
Total;;;1344.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-2.00;-0.17 %;
19.0%;;;405.01;33.44 %;
7.0%;;;808.06;66.72 %;
Total;;;1211.07;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;76.99;57.70 %;
7.0%;;;56.44;42.30 %;
Total;;;133.43;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;115;652.80;48.55 %;0.00
Maestro;;48;359.20;26.72 %;0.20
MasterCard;;4;115.60;8.60 %;0.00
Mehrzweckgutschein;;1;6.20;0.46 %;0.00
Visa;;12;129.60;9.64 %;0.00
Visa Electron;;13;81.10;6.03 %;0.00
Total;;193;1344.50;100.00 %;0.20
;;;;
Umsatzdetails;;;;;
Anna;;;402.60;29.90 %;0.00
Emanuel;;;126.60;9.40 %;0.00
Lora;;;244.10;18.13 %;0.00
Sebastian;;;9.00;0.67 %;0.00
Sofia;;;564.20;41.90 %;0.20
Total;;;1346.50;100.00 %;0.20
;;;;
Stornos;;;;;
vertippt;;7;16.00;62.75 %;
Änderung durch Gast;;1;9.50;37.25 %;
Total;;8;25.50;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;2;2.00;100.00 %;
Total;;2;2.00;100.00 %;
;;;;
Tische;;;;;
Theke;;187;1344.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;313;758.40;56.41 %;;18;63.20;;295;695.20
Sonstiges;;20;367.50;27.33 %;;1;9.50;;19;358.00
Speisen;;75;218.60;16.26 %;;5;16.80;;70;201.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;20;367.50;27.33 %;;1;9.50;;19;358.00
Milchmischgetränke;;119;316.00;23.50 %;;10;35.60;;109;280.40
Hafer;;111;302.60;22.51 %;;6;20.40;;105;282.20
Speisen;;75;218.60;16.26 %;;5;16.80;;70;201.80
Kaffee;;59;128.60;9.56 %;;1;2.60;;58;126.00
Non Kaffee;;22;9.40;0.70 %;;1;4.60;;21;4.80
Decaf;;2;1.80;0.13 %;;0;0.00;;2;1.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;50;170.00;12.64 %;;8;27.20;;42;142.80
Hafer Cappuccino;0;37;125.80;9.36 %;;6;20.40;;31;105.40
Lucia Dias 1000g;0;2;68.00;5.06 %;;0;0.00;;2;68.00
MUYU 1000g;0;2;68.00;5.06 %;;0;0.00;;2;68.00
Hafer Cappuccino Groß;0;11;46.20;3.44 %;;0;0.00;;11;46.20
EL CARMEN Decaf 500g;0;2;44.00;3.27 %;;0;0.00;;2;44.00
Cappuccino groß;0;10;42.00;3.12 %;;2;8.40;;8;33.60
Flat White;0;11;41.80;3.11 %;;0;0.00;;11;41.80
Filterkaffee;0;15;39.00;2.90 %;;0;0.00;;15;39.00
MUYU 250g;0;4;38.00;2.83 %;;1;9.50;;3;28.50
Banana Bread;0;10;38.00;2.83 %;;0;0.00;;10;38.00
Americano;0;13;36.40;2.71 %;;0;0.00;;13;36.40
Caffé Latte;0;10;36.00;2.68 %;;0;0.00;;10;36.00
Kanelbullar;0;11;35.20;2.62 %;;0;0.00;;11;35.20
Hafer Flat White;0;9;34.20;2.54 %;;0;0.00;;9;34.20
Cookie;0;17;34.00;2.53 %;;0;0.00;;17;34.00
Hafer Caffè Latte;0;9;32.40;2.41 %;;0;0.00;;9;32.40
Gernaro Perez 250g;0;2;31.00;2.31 %;;0;0.00;;2;31.00
Pain au Chocolat;0;11;30.80;2.29 %;;2;5.60;;9;25.20
Hafer Flat White auf Eis;0;7;29.40;2.19 %;;0;0.00;;7;29.40
Chakra Warmi 250g;0;2;29.00;2.16 %;;0;0.00;;2;29.00
Bella Vista  500g;0;1;26.00;1.93 %;;0;0.00;;1;26.00
Familia Aguilera 250g;0;2;25.00;1.86 %;;0;0.00;;2;25.00
Croissant;0;11;24.20;1.80 %;;1;2.20;;10;22.00
Hand Brew;0;5;23.00;1.71 %;;0;0.00;;5;23.00
ReCup ausgeben*;0;20;20.00;1.49 %;;0;0.00;;20;20.00
Sandwich Vegan;0;4;19.20;1.43 %;;1;4.80;;3;14.40
ReCup ausgeben ´;0;17;17.00;1.26 %;;0;0.00;;17;17.00
Ayla Bombe 250g;0;1;15.50;1.15 %;;0;0.00;;1;15.50
Chocolate Cake;0;5;15.20;1.13 %;;0;0.00;;5;15.20
MUYU BOTTLE 365;0;1;13.50;1.00 %;;0;0.00;;1;13.50
Espresso Single;0;6;13.20;0.98 %;;0;0.00;;6;13.20
Granola;0;3;12.60;0.94 %;;1;4.20;;2;8.40
Kakao groß;0;3;12.00;0.89 %;;0;0.00;;3;12.00
Apfelschorle;0;4;12.00;0.89 %;;0;0.00;;4;12.00
Lucia Dias 250g;0;1;9.50;0.71 %;;0;0.00;;1;9.50
Espresso Doppio Macchiato;0;3;9.00;0.67 %;;0;0.00;;3;9.00
Sandwich Vegetarisch;0;2;8.40;0.62 %;;0;0.00;;2;8.40
Hafer Kakao groß;0;2;8.00;0.60 %;;0;0.00;;2;8.00
Caffé Latte doppelt;0;2;8.00;0.60 %;;0;0.00;;2;8.00
Hafer Espresso Macchiato;0;3;7.20;0.54 %;;0;0.00;;3;7.20
ReCup ausgeben;0;7;7.00;0.52 %;;0;0.00;;7;7.00
Hafer Kinder Kakao;0;2;6.40;0.48 %;;0;0.00;;2;6.40
Green Tea;0;1;4.60;0.34 %;;1;4.60;;0;0.00
Flat White auf Eis;0;1;4.20;0.31 %;;0;0.00;;1;4.20
MIKOLAJ Limonade;0;1;3.80;0.28 %;;0;0.00;;1;3.80
Hafer Espresso Macchiato groß;0;1;3.00;0.22 %;;0;0.00;;1;3.00
Americano groß;0;1;3.00;0.22 %;;0;0.00;;1;3.00
Decaf Americano;0;1;2.80;0.21 %;;0;0.00;;1;2.80
Espresso Doppio;0;1;2.60;0.19 %;;1;2.60;;0;0.00
Espresso Macchiato;0;1;2.40;0.18 %;;0;0.00;;1;2.40
Deckel ReCup;0;1;1.00;0.07 %;;0;0.00;;1;1.00
Marmelade;0;1;1.00;0.07 %;;0;0.00;;1;1.00
Milchschaum Kids;0;2;1.00;0.07 %;;0;0.00;;2;1.00
ReCup annehmen* 1;0;1;-1.00;-0.07 %;;0;0.00;;1;-1.00
ReCup annehmen;0;7;-7.00;-0.52 %;;0;0.00;;7;-7.00
ReCup annehmen*;0;10;-10.00;-0.74 %;;0;0.00;;10;-10.00
ReCup annehmen **;0;13;-13.00;-0.97 %;;0;0.00;;13;-13.00
ReCup annehmen ´;0;15;-15.00;-1.12 %;;0;0.00;;15;-15.00
;;;;
