;von;bis;;
Datum:;26.05.2022;26.05.2022;;
Enthalt Z;707;707;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2485.40;98.89 %;
Auslagen;;;24.00;0.95 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;3.90;0.16 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;24.00;0.96 %;
19.0%;;;884.55;35.25 %;
7.0%;;;1600.85;63.79 %;
Total;;;2509.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;24.00;1.06 %;
19.0%;;;743.32;32.84 %;
7.0%;;;1496.24;66.10 %;
Total;;;2263.56;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;141.23;57.45 %;
7.0%;;;104.61;42.55 %;
Total;;;245.84;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;160;983.40;39.19 %;0.00
Maestro;;64;754.40;30.06 %;0.40
MasterCard;;13;202.10;8.05 %;1.40
Mehrzweckgutschein;;1;12.40;0.49 %;0.00
Visa;;32;422.50;16.84 %;2.10
Visa Electron;;13;134.60;5.36 %;0.00
Total;;283;2509.40;100.00 %;3.90
;;;;
Umsatzdetails;;;;;
Artyom;;;345.50;13.90 %;0.00
Daniel;;;1130.30;45.48 %;2.60
Lora;;;240.50;9.68 %;0.90
Raquel;;;76.90;3.09 %;0.00
Sofia;;;692.20;27.85 %;0.40
Total;;;2485.40;100.00 %;3.90
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;23.00;100.00 %;
Total;;3;23.00;100.00 %;
;;;;
Tische;;;;;
Theke;;281;2509.40;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;503;1395.95;55.63 %;;42;122.40;;461;1273.55
Sonstiges;;37;670.65;26.73 %;;1;9.50;;36;661.15
Speisen;;127;442.80;17.65 %;;3;10.80;;124;432.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;234;625.60;24.93 %;;17;62.40;;217;563.20
Röstkaffee;;32;540.65;21.54 %;;1;9.50;;31;531.15
Speisen;;127;442.80;17.65 %;;3;10.80;;124;432.00
Hafer;;119;399.25;15.91 %;;7;27.20;;112;372.05
Kaffee;;89;204.00;8.13 %;;8;18.80;;81;185.20
Equipment_;;5;130.00;5.18 %;;0;0.00;;5;130.00
Non Kaffee;;36;76.50;3.05 %;;7;3.60;;29;72.90
Summer;;15;57.20;2.28 %;;0;0.00;;15;57.20
Decaf;;10;33.40;1.33 %;;3;10.40;;7;23.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;61;207.40;8.26 %;;4;13.60;;57;193.80
MUYU 1000g;0;5;153.00;6.10 %;;0;0.00;;5;153.00
Hafer Cappuccino;0;36;122.40;4.88 %;;2;6.80;;34;115.60
Hafer Flat White auf Eis;0;28;117.60;4.69 %;;2;8.40;;26;109.20
Tasse M;0;4;112.00;4.46 %;;0;0.00;;4;112.00
Banana Bread;0;27;102.60;4.09 %;;2;7.60;;25;95.00
Flat White;0;27;102.60;4.09 %;;6;22.80;;21;79.80
Flat White auf Eis;0;24;100.80;4.02 %;;2;8.40;;22;92.40
Kuchen Maple Carrot;0;20;94.80;3.78 %;;0;0.00;;20;94.80
Cappuccino groß;0;22;92.40;3.68 %;;3;12.60;;19;79.80
Kanelbullar;0;24;76.80;3.06 %;;1;3.20;;23;73.60
Caffé Latte;0;18;64.80;2.58 %;;0;0.00;;18;64.80
