;von;bis;;
Datum:;24.11.2022;24.11.2022;;
Enthalt Z;892;892;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1613.20;95.02 %;
Auslagen;;;84.00;4.95 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;84.00;4.95 %;
19.0%;;;878.30;51.75 %;
7.0%;;;734.90;43.30 %;
Total;;;1697.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;84.00;5.57 %;
19.0%;;;738.20;48.92 %;
7.0%;;;686.78;45.51 %;
Total;;;1508.98;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;140.10;74.43 %;
7.0%;;;48.12;25.57 %;
Total;;;188.22;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;120;709.10;41.78 %;0.60
Maestro;;58;608.10;35.83 %;0.00
MasterCard;;13;140.00;8.25 %;0.00
Visa;;17;125.50;7.39 %;0.00
Visa Electron;;10;114.50;6.75 %;0.00
Total;;218;1697.20;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Anna;;;375.10;23.25 %;0.00
Clara;;;744.30;46.14 %;0.00
Raquel;;;82.70;5.13 %;0.60
Slobo;;;411.10;25.48 %;0.00
Total;;;1613.20;100.00 %;0.60
;;;;
Stornos;;;;;
vertippt;;2;7.80;100.00 %;
Total;;2;7.80;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;5.70;100.00 %;
Total;;2;5.70;100.00 %;
;;;;
Tische;;;;;
Theke;;216;1697.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;324;965.90;56.91 %;;199;702.90;;125;263.00
Sonstiges;;32;470.30;27.71 %;;5;59.50;;27;410.80
Speisen;;78;261.00;15.38 %;;52;172.80;;26;88.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;28;390.30;23.00 %;;3;39.50;;25;350.80
Hafer;;127;387.00;22.80 %;;81;284.40;;46;102.60
Milchmischgetränke;;117;354.40;20.88 %;;71;268.80;;46;85.60
Speisen;;78;261.00;15.38 %;;52;172.80;;26;88.20
Kaffee;;57;146.20;8.61 %;;34;100.80;;23;45.40
Gutscheine;;4;80.00;4.71 %;;2;20.00;;2;60.00
Non Kaffee;;19;65.70;3.87 %;;11;41.10;;8;24.60
Decaf;;3;9.00;0.53 %;;1;4.20;;2;4.80
Specials;;1;3.60;0.21 %;;1;3.60;;0;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Cappuccino;0;48;172.80;10.18 %;;39;140.40;;9;32.40
Cappuccino;0;38;136.80;8.06 %;;27;97.20;;11;39.60
Hafer Flat White;0;22;88.00;5.19 %;;15;60.00;;7;28.00
Flat White;0;19;76.00;4.48 %;;13;52.00;;6;24.00
EL MORENO 250g;0;5;59.40;3.50 %;;1;12.50;;4;46.90
Cappuccino groß;0;14;58.80;3.46 %;;13;54.60;;1;4.20
Hafer Cappuccino Groß;0;14;58.80;3.46 %;;7;29.40;;7;29.40
RUMUKIA 250g;0;4;54.00;3.18 %;;2;27.00;;2;27.00
Banana Bread;0;14;53.20;3.13 %;;10;38.00;;4;15.20
Caffé Latte;0;14;53.20;3.13 %;;11;41.80;;3;11.40
50€ Gutschein;0;1;50.00;2.95 %;;0;0.00;;1;50.00
FAZENDA IP 250g;0;5;49.90;2.94 %;;0;0.00;;5;49.90
EL MORENO 500g;0;2;48.00;2.83 %;;0;0.00;;2;48.00
Ingwer Minze;0;10;42.00;2.47 %;;6;25.20;;4;16.80
Croissant;0;15;36.00;2.12 %;;11;26.40;;4;9.60
CUERPO 1000g;0;1;36.00;2.12 %;;0;0.00;;1;36.00
Kanelbullar;0;11;35.20;2.07 %;;8;25.60;;3;9.60
MUYU 250g;0;3;31.50;1.86 %;;0;0.00;;3;31.50
CUERPO 250g;0;3;31.50;1.86 %;;0;0.00;;3;31.50
SIÉU SAO 250g;0;2;31.00;1.83 %;;0;0.00;;2;31.00
Pain au Chocolat;0;11;30.80;1.81 %;;7;19.60;;4;11.20
10€ Gutschein;0;3;30.00;1.77 %;;2;20.00;;1;10.00
Cookie;0;10;28.00;1.65 %;;6;16.80;;4;11.20
Espresso Single;0;11;26.40;1.56 %;;6;14.40;;5;12.00
Espresso Doppio;0;9;25.20;1.48 %;;8;22.40;;1;2.80
Filterkaffee;0;8;24.00;1.41 %;;5;15.00;;3;9.00
Americano;0;8;24.00;1.41 %;;5;15.00;;3;9.00
Chai Oat;0;5;22.00;1.30 %;;4;17.60;;1;4.40
Hafer Kakao Groß;0;5;21.00;1.24 %;;3;12.60;;2;8.40
CUERPO 500g;0;1;20.00;1.18 %;;0;0.00;;1;20.00
Espresso Doppio Macchiato;0;6;19.20;1.13 %;;5;16.00;;1;3.20
Kuchen Maple Carrot;0;4;19.20;1.13 %;;3;14.40;;1;4.80
LUIS ANIBAL;0;1;17.50;1.03 %;;0;0.00;;1;17.50
Hafer Caffè Latte;0;4;15.20;0.90 %;;4;15.20;;0;0.00
ReCup ausgeben ´;0;15;15.00;0.88 %;;2;2.00;;13;13.00
Hand Brew;0;3;14.40;0.85 %;;2;9.60;;1;4.80
Sandwich Vegan;0;3;14.40;0.85 %;;2;9.60;;1;4.80
Sandwich Vegetarisch;0;3;14.40;0.85 %;;2;9.60;;1;4.80
Kakao normal gr;0;3;12.60;0.74 %;;3;12.60;;0;0.00
Granola;0;3;12.60;0.74 %;;1;4.20;;2;8.40
EL CARMEN Decaf 250g;0;1;11.50;0.68 %;;0;0.00;;1;11.50
ReCup ausgeben*;0;11;11.00;0.65 %;;1;1.00;;10;10.00
Hafer Espresso Macchiato doppelt;0;3;9.60;0.57 %;;3;9.60;;0;0.00
NY cheesecake;0;2;9.60;0.57 %;;1;4.80;;1;4.80
Flat White auf Eis;0;2;8.80;0.52 %;;1;4.40;;1;4.40
Espresso Macchiato;0;3;7.80;0.46 %;;2;5.20;;1;2.60
Lemon Poppy Cake;0;2;7.60;0.45 %;;1;3.80;;1;3.80
Apfelschorle;0;2;6.40;0.38 %;;1;3.20;;1;3.20
ReCup ausgeben_;0;5;5.00;0.29 %;;0;0.00;;5;5.00
Lemon Verbena Tea;0;1;4.60;0.27 %;;1;4.60;;0;0.00
Green Tea;0;1;4.60;0.27 %;;1;4.60;;0;0.00
Black Tea;0;1;4.60;0.27 %;;0;0.00;;1;4.60
Caffé Latte doppelt;0;1;4.20;0.25 %;;1;4.20;;0;0.00
Decaf Cappuccino Groß;0;1;4.20;0.25 %;;1;4.20;;0;0.00
Decaf Caffè Latte;0;1;3.80;0.22 %;;0;0.00;;1;3.80
Nitro Americano;0;1;3.60;0.21 %;;1;3.60;;0;0.00
Americano groß;0;1;3.20;0.19 %;;1;3.20;;0;0.00
Mineralwasser Sprudel;0;1;3.00;0.18 %;;1;3.00;;0;0.00
Hafer Espresso Macchiato;0;1;2.60;0.15 %;;1;2.60;;0;0.00
ReCup ausgeben **;0;1;1.00;0.06 %;;0;0.00;;1;1.00
ReCup ausgeben* 1;0;1;1.00;0.06 %;;0;0.00;;1;1.00
Milchschaum Kids;0;1;0.50;0.03 %;;1;0.50;;0;0.00
ReCup annehmen **;0;1;-1.00;-0.06 %;;0;0.00;;1;-1.00
ReCup annehmen;0;3;-3.00;-0.18 %;;0;0.00;;3;-3.00
ReCup annehmen ´;0;11;-11.00;-0.65 %;;0;0.00;;11;-11.00
ReCup annehmen*;0;14;-14.00;-0.82 %;;4;-4.00;;10;-10.00
;;;;
