;von;bis;;
Datum:;17.11.2022;17.11.2022;;
Enthalt Z;885;885;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1528.18;97.75 %;
Auslagen;;;35.00;2.24 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.10;0.01 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;35.00;2.24 %;
19.0%;;;623.28;39.87 %;
7.0%;;;904.90;57.89 %;
Total;;;1563.18;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;35.00;2.49 %;
19.0%;;;523.83;37.29 %;
7.0%;;;845.73;60.21 %;
Total;;;1404.56;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;99.45;62.70 %;
7.0%;;;59.17;37.30 %;
Total;;;158.62;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;114;589.80;37.73 %;0.00
Maestro;;59;567.50;36.30 %;0.10
MasterCard;;11;102.48;6.56 %;0.00
Mehrzweckgutschein;;2;0.00;0.00 %;0.00
Visa;;19;192.80;12.33 %;0.00
Visa Electron;;10;110.60;7.08 %;0.00
Total;;215;1563.18;100.00 %;0.10
;;;;
Umsatzdetails;;;;;
Anna;;;854.00;55.88 %;0.00
Jairo;;;70.40;4.61 %;0.10
Mik;;;3.60;0.24 %;0.00
Raquel;;;42.30;2.77 %;0.00
Slobo;;;557.88;36.51 %;0.00
Total;;;1528.18;100.00 %;0.10
;;;;
Stornos;;;;;
vertippt;;1;3.60;51.43 %;
Änderung durch Gast;;2;3.40;48.57 %;
Total;;3;7.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Equipment;;1;5.22;43.07 %;
Staff Beans & Food 25%;;3;6.90;56.93 %;
Total;;4;12.12;100.00 %;
;;;;
Tische;;;;;
Theke;;211;1563.18;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;351;902.50;57.73 %;;77;271.20;;274;631.30
Sonstiges;;36;378.18;24.19 %;;3;64.50;;33;313.68
Speisen;;86;282.50;18.07 %;;35;121.80;;51;160.70
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;143;395.20;25.28 %;;30;115.60;;113;279.60
Röstkaffee;;25;341.00;21.81 %;;3;64.50;;22;276.50
Hafer;;127;291.80;18.67 %;;18;66.80;;109;225.00
Speisen;;86;282.50;18.07 %;;35;121.80;;51;160.70
Kaffee;;63;154.20;9.86 %;;22;60.40;;41;93.80
Non Kaffee;;13;40.90;2.62 %;;5;20.40;;8;20.50
Gutscheine;;5;25.00;1.60 %;;0;0.00;;5;25.00
Specials;;3;13.00;0.83 %;;1;4.20;;2;8.80
Equipment_;;6;12.18;0.78 %;;0;0.00;;6;12.18
Decaf;;2;7.40;0.47 %;;1;3.80;;1;3.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;44;158.40;10.13 %;;15;54.00;;29;104.40
Hafer Cappuccino;0;34;122.40;7.83 %;;13;46.80;;21;75.60
Cappuccino groß;0;24;100.80;6.45 %;;5;21.00;;19;79.80
Hafer Flat White;0;18;72.00;4.61 %;;3;12.00;;15;60.00
RUMUKIA 250g;0;5;67.50;4.32 %;;1;13.50;;4;54.00
Flat White;0;14;56.00;3.58 %;;4;16.00;;10;40.00
MUYU 250g;0;5;52.50;3.36 %;;0;0.00;;5;52.50
LUIS ANIBAL;0;3;52.50;3.36 %;;0;0.00;;3;52.50
CUERPO 250g;0;5;52.50;3.36 %;;0;0.00;;5;52.50
Hafer Cappuccino Groß;0;12;50.40;3.22 %;;1;4.20;;11;46.20
Pain au Chocolat;0;17;47.60;3.05 %;;11;30.80;;6;16.80
Banana Bread;0;12;45.60;2.92 %;;5;19.00;;7;26.60
Kanelbullar;0;14;44.80;2.87 %;;3;9.60;;11;35.20
Espresso Doppio;0;13;36.40;2.33 %;;7;19.60;;6;16.80
MUYU 1000g;0;1;36.00;2.30 %;;1;36.00;;0;0.00
Espresso Single;0;14;33.60;2.15 %;;7;16.80;;7;16.80
Croissant;0;13;31.20;2.00 %;;3;7.20;;10;24.00
Cookie;0;11;30.10;1.93 %;;2;5.60;;9;24.50
Kakao normal gr;0;7;29.40;1.88 %;;3;12.60;;4;16.80
Americano;0;9;27.00;1.73 %;;4;12.00;;5;15.00
Caffé Latte;0;7;26.60;1.70 %;;2;7.60;;5;19.00
Chai Oat;0;6;26.40;1.69 %;;0;0.00;;6;26.40
ReCup ausgeben*;0;26;26.00;1.66 %;;0;0.00;;26;26.00
ReCup ausgeben ´;0;25;25.00;1.60 %;;0;0.00;;25;25.00
5€ Gutschein;0;5;25.00;1.60 %;;0;0.00;;5;25.00
Filterkaffee;0;8;24.00;1.54 %;;1;3.00;;7;21.00
NY cheesecake;0;5;24.00;1.54 %;;2;9.60;;3;14.40
FAZENDA IP 250g;0;2;21.00;1.34 %;;0;0.00;;2;21.00
CUERPO 500g;0;1;20.00;1.28 %;;0;0.00;;1;20.00
Americano groß;0;6;19.20;1.23 %;;1;3.20;;5;16.00
Lemon Poppy Cake;0;5;19.00;1.22 %;;2;7.60;;3;11.40
Ingwer Minze;0;4;16.80;1.07 %;;3;12.60;;1;4.20
