;von;bis;;
Datum:;20.11.2022;20.11.2022;;
Enthalt Z;888;888;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2205.10;100.96 %;
Auslagen;;;-21.00;-0.96 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-21.00;-0.96 %;
19.0%;;;1057.46;48.42 %;
7.0%;;;1147.64;52.55 %;
Total;;;2184.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-21.00;-1.08 %;
19.0%;;;888.75;45.80 %;
7.0%;;;1072.62;55.28 %;
Total;;;1940.37;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;168.71;69.22 %;
7.0%;;;75.02;30.78 %;
Total;;;243.73;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;136;781.90;35.80 %;0.00
Maestro;;72;688.70;31.53 %;0.00
MasterCard;;17;136.40;6.25 %;0.00
Mehrzweckgutschein;;2;4.00;0.18 %;0.00
Visa;;39;427.50;19.57 %;0.00
Visa Electron;;19;145.60;6.67 %;0.00
Total;;285;2184.10;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Annacotta;;;393.80;17.86 %;0.00
Laura;;;557.60;25.29 %;0.00
Lena P.;;;235.90;10.70 %;0.00
Raquel;;;158.00;7.17 %;0.00
Slobo;;;859.80;38.99 %;0.00
Total;;;2205.10;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;4.50;100.00 %;
Total;;3;4.50;100.00 %;
;;;;
Tische;;;;;
Theke;;284;2184.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;517;1340.70;61.38 %;;183;605.30;;334;735.40
Speisen;;160;557.90;25.54 %;;59;211.80;;101;346.10
Sonstiges;;23;285.50;13.07 %;;4;45.00;;19;240.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer;;182;559.80;25.63 %;;64;224.00;;118;335.80
Speisen;;160;557.90;25.54 %;;59;211.80;;101;346.10
Milchmischgetränke;;193;508.44;23.28 %;;55;200.60;;138;307.84
Röstkaffee;;20;252.00;11.54 %;;4;45.00;;16;207.00
Kaffee;;83;183.96;8.42 %;;39;114.20;;44;69.76
Non Kaffee;;53;62.90;2.88 %;;20;45.30;;33;17.60
Equipment_;;3;33.50;1.53 %;;0;0.00;;3;33.50
Specials;;6;25.60;1.17 %;;5;21.20;;1;4.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Cappuccino;0;61;219.60;10.05 %;;26;93.60;;35;126.00
Cappuccino;0;61;217.84;9.97 %;;23;82.80;;38;135.04
Banana Bread;0;31;116.90;5.35 %;;11;41.80;;20;75.10
Hafer Flat White;0;28;112.00;5.13 %;;13;52.00;;15;60.00
Flat White;0;28;112.00;5.13 %;;9;36.00;;19;76.00
Hafer Cappuccino Groß;0;25;105.00;4.81 %;;12;50.40;;13;54.60
Cappuccino groß;0;19;79.80;3.65 %;;6;25.20;;13;54.60
Pain au Chocolat;0;28;78.40;3.59 %;;6;16.80;;22;61.60
Kanelbullar;0;23;73.60;3.37 %;;11;35.20;;12;38.40
NY cheesecake;0;11;52.80;2.42 %;;8;38.40;;3;14.40
Hafer Caffè Latte;0;13;49.40;2.26 %;;3;11.40;;10;38.00
Kuchen Maple Carrot;0;10;48.00;2.20 %;;2;9.60;;8;38.40
Americano;0;16;48.00;2.20 %;;10;30.00;;6;18.00
Kakao normal gr;0;11;46.20;2.12 %;;5;21.00;;6;25.20
Cookie;0;16;44.80;2.05 %;;5;14.00;;11;30.80
FAZENDA IP 250g;0;4;42.00;1.92 %;;1;10.50;;3;31.50
Croissant;0;17;40.80;1.87 %;;6;14.40;;11;26.40
MUYU 500g;0;2;40.00;1.83 %;;0;0.00;;2;40.00
EL MORENO 250g;0;3;37.50;1.72 %;;0;0.00;;3;37.50
