;von;bis;;
Datum:;21.04.2022;21.04.2022;;
Enthalt Z;671;671;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1839.20;99.48 %;
Auslagen;;;9.00;0.49 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.03 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;9.00;0.49 %;
19.0%;;;780.60;42.24 %;
7.0%;;;1058.60;57.28 %;
Total;;;1848.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;9.00;0.54 %;
19.0%;;;655.92;39.65 %;
7.0%;;;989.43;59.81 %;
Total;;;1654.35;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;124.68;64.32 %;
7.0%;;;69.17;35.68 %;
Total;;;193.85;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;164;936.70;50.68 %;0.00
Maestro;;40;351.10;19.00 %;0.00
MasterCard;;19;162.70;8.80 %;0.60
Mehrzweckgutschein;;3;9.00;0.49 %;0.00
Visa;;21;208.30;11.27 %;0.00
Visa Electron;;15;180.40;9.76 %;0.00
Total;;262;1848.20;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Anna;;;70.60;3.84 %;0.00
Emanuel;;;123.40;6.71 %;0.00
Laura;;;342.80;18.64 %;0.60
Lena P.;;;585.90;31.86 %;0.00
Mik;;;318.20;17.30 %;0.00
Sofia;;;398.30;21.66 %;0.00
Total;;;1839.20;100.00 %;0.60
;;;;
Stornos;;;;;
Kommunikationsfehler;;2;3.40;47.22 %;
vertippt;;1;3.80;52.78 %;
Total;;3;7.20;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;1.00;100.00 %;
Total;;1;1.00;100.00 %;
;;;;
Tische;;;;;
Theke;;255;1848.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;446;1165.60;63.07 %;;64;225.40;;382;940.20
Sonstiges;;32;418.00;22.62 %;;2;50.00;;30;368.00
Speisen;;85;264.60;14.32 %;;10;26.20;;75;238.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;193;506.20;27.39 %;;25;91.60;;168;414.60
Hafer;;140;386.00;20.89 %;;20;73.00;;120;313.00
Röstkaffee;;25;315.50;17.07 %;;2;50.00;;23;265.50
Speisen;;85;264.60;14.32 %;;10;26.20;;75;238.40
Kaffee;;78;159.60;8.64 %;;11;30.60;;67;129.00
Equipment_;;5;92.50;5.00 %;;0;0.00;;5;92.50
Summer;;18;67.80;3.67 %;;7;26.40;;11;41.40
Non Kaffee;;16;42.40;2.29 %;;1;3.80;;15;38.60
Gutscheine;;2;10.00;0.54 %;;0;0.00;;2;10.00
Decaf;;1;3.60;0.19 %;;0;0.00;;1;3.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;62;210.80;11.41 %;;11;37.40;;51;173.40
Hafer Cappuccino;0;50;170.00;9.20 %;;8;27.20;;42;142.80
Flat White;0;28;106.40;5.76 %;;7;26.60;;21;79.80
Cappuccino groß;0;21;88.20;4.77 %;;1;4.20;;20;84.00
Hafer Flat White auf Eis;0;17;71.40;3.86 %;;5;21.00;;12;50.40
MUYU 250g;0;7;66.50;3.60 %;;0;0.00;;7;66.50
Kanelbullar;0;18;57.60;3.12 %;;3;9.60;;15;48.00
Banana Bread;0;15;57.00;3.08 %;;1;3.80;;14;53.20
Tasse M;0;2;56.00;3.03 %;;0;0.00;;2;56.00
Hafer Flat White;0;14;53.20;2.88 %;;4;15.20;;10;38.00
Flat White auf Eis;0;12;50.40;2.73 %;;3;12.60;;9;37.80
Filterkaffee;0;18;46.80;2.53 %;;2;5.20;;16;41.60
Americano;0;16;44.80;2.42 %;;4;11.20;;12;33.60
