;von;bis;;
Datum:;14.11.2021;14.11.2021;;
Enthalt Z;519;519;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1728.70;97.79 %;
Auslagen;;;39.00;2.21 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;39.00;2.21 %;
19.0%;;;606.40;34.30 %;
7.0%;;;1122.30;63.49 %;
Total;;;1767.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;39.00;2.44 %;
19.0%;;;509.53;31.89 %;
7.0%;;;1049.00;65.66 %;
Total;;;1597.53;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;96.87;56.93 %;
7.0%;;;73.30;43.07 %;
Total;;;170.17;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;140;853.20;48.27 %;0.00
Maestro;;47;472.70;26.74 %;0.00
MasterCard;;14;135.80;7.68 %;0.00
Mehrzweckgutschein;;1;7.40;0.42 %;0.00
Visa;;12;121.20;6.86 %;0.00
Visa Electron;;20;177.40;10.04 %;0.00
Total;;234;1767.70;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anja;;;96.60;5.59 %;0.00
Anna;;;472.60;27.34 %;0.00
Karo;;;82.90;4.80 %;0.00
Katharina;;;68.20;3.95 %;0.00
Lora;;;887.60;51.34 %;0.00
Sebastian;;;120.80;6.99 %;0.00
Total;;;1728.70;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;2.60;100.00 %;
Total;;1;2.60;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;1.40;100.00 %;
Total;;1;1.40;100.00 %;
;;;;
Tische;;;;;
Theke;;234;1767.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;452;1071.00;60.59 %;;33;102.60;;419;968.40
Speisen;;139;476.20;26.94 %;;19;66.80;;120;409.40
Sonstiges;;17;220.50;12.47 %;;1;13.50;;16;207.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;238;551.20;31.18 %;;18;51.20;;220;500.00
Speisen;;139;476.20;26.94 %;;19;66.80;;120;409.40
Hafer;;85;243.20;13.76 %;;4;14.80;;81;228.40
Kaffee;;90;192.20;10.87 %;;6;20.40;;84;171.80
Röstkaffee;;12;151.50;8.57 %;;1;13.50;;11;138.00
Equipment;;3;54.00;3.05 %;;0;0.00;;3;54.00
Non Kaffee;;28;51.20;2.90 %;;3;9.20;;25;42.00
Decaf;;8;20.60;1.17 %;;2;7.00;;6;13.60
Gutscheine;;2;15.00;0.85 %;;0;0.00;;2;15.00
Summer;;3;12.60;0.71 %;;0;0.00;;3;12.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;54;183.60;10.39 %;;2;6.80;;52;176.80
Flat White;0;31;117.80;6.66 %;;3;11.40;;28;106.40
Banana Bread PINE NUT;0;24;91.20;5.16 %;;0;0.00;;24;91.20
Caffé Latte;0;23;82.80;4.68 %;;6;21.60;;17;61.20
Hafer Cappuccino;0;23;78.20;4.42 %;;2;6.80;;21;71.40
Cappuccino groß;0;16;67.20;3.80 %;;1;4.20;;15;63.00
Kanelbullar;0;21;67.20;3.80 %;;0;0.00;;21;67.20
Hafer Cappuccino Groß;0;16;67.20;3.80 %;;1;4.20;;15;63.00
Kuchen Maple Carrot;0;12;57.60;3.26 %;;2;9.60;;10;48.00
ReCup ausgeben ´;0;55;55.00;3.11 %;;2;2.00;;53;53.00
Pain au Chocolat;0;16;44.80;2.53 %;;4;11.20;;12;33.60
Filterkaffee;0;17;44.20;2.50 %;;2;5.20;;15;39.00
Kakao groß;0;10;40.00;2.26 %;;1;4.00;;9;36.00
Hafer Caffè Latte;0;11;39.60;2.24 %;;0;0.00;;11;39.60
Apple-Bourbon Cake;0;8;39.20;2.22 %;;2;9.80;;6;29.40
Lemon Poppy Cake;0;8;38.40;2.17 %;;2;9.60;;6;28.80
Tasse L;0;1;35.00;1.98 %;;0;0.00;;1;35.00
Redcurrant Cake;0;8;33.60;1.90 %;;2;8.40;;6;25.20
Americano;0;12;33.60;1.90 %;;0;0.00;;12;33.60
Cookie;0;17;33.52;1.90 %;;1;2.00;;16;31.52
MUYU 250g;0;3;28.50;1.61 %;;0;0.00;;3;28.50
Lemon Verbena Tea;0;6;27.60;1.56 %;;1;4.60;;5;23.00
MUYU BOTTLE 365;0;2;27.00;1.53 %;;1;13.50;;1;13.50
Croissant;0;12;26.40;1.49 %;;3;6.60;;9;19.80
Kinder Kakao;0;8;25.60;1.45 %;;1;3.20;;7;22.40
Hafer Kakao groß;0;6;24.00;1.36 %;;0;0.00;;6;24.00
Americano groß;0;8;24.00;1.36 %;;1;3.00;;7;21.00
Espresso Doppio;0;9;23.40;1.32 %;;0;0.00;;9;23.40
Hand Brew;0;5;23.00;1.30 %;;2;9.20;;3;13.80
Quiche;0;6;21.88;1.24 %;;0;0.00;;6;21.88
Espresso Single;0;9;19.80;1.12 %;;0;0.00;;9;19.80
Brownie;0;6;19.20;1.09 %;;3;9.60;;3;9.60
Tasche SUEDHANG;0;2;19.00;1.07 %;;0;0.00;;2;19.00
Green Tea;0;4;18.40;1.04 %;;1;4.60;;3;13.80
ReCup ausgeben;0;18;18.00;1.02 %;;0;0.00;;18;18.00
MUYU 500g;0;1;18.00;1.02 %;;0;0.00;;1;18.00
German Carranza 250g;0;1;17.50;0.99 %;;0;0.00;;1;17.50
Decaf Cappuccino;0;5;17.00;0.96 %;;1;3.40;;4;13.60
Hafer Caffè Latte groß;0;4;16.00;0.91 %;;0;0.00;;4;16.00
Shakisso 250g;0;1;15.50;0.88 %;;0;0.00;;1;15.50
Hafer Flat White;0;4;15.20;0.86 %;;1;3.80;;3;11.40
Espresso Tonic;0;3;12.60;0.71 %;;0;0.00;;3;12.60
Familia Aguilera 250g;0;1;12.50;0.71 %;;0;0.00;;1;12.50
ReCup ausgeben*;0;12;12.00;0.68 %;;0;0.00;;12;12.00
Caffé Latte doppelt;0;3;12.00;0.68 %;;0;0.00;;3;12.00
ATSABE 250g;0;1;11.50;0.65 %;;0;0.00;;1;11.50
EL CARMEN Decaf 250g;0;1;11.50;0.65 %;;0;0.00;;1;11.50
10€ Gutschein;0;1;10.00;0.57 %;;0;0.00;;1;10.00
Lucia Dias 250g;0;1;9.50;0.54 %;;0;0.00;;1;9.50
Espresso Macchiato;0;3;7.20;0.41 %;;0;0.00;;3;7.20
Espresso Doppio Macchiato;0;2;6.00;0.34 %;;1;3.00;;1;3.00
5€ Gutschein;0;1;5.00;0.28 %;;0;0.00;;1;5.00
Black Tea;0;1;4.60;0.26 %;;0;0.00;;1;4.60
Flat White auf Eis;0;1;4.20;0.24 %;;0;0.00;;1;4.20
Decaf Caffè Latte;0;1;3.60;0.20 %;;1;3.60;;0;0.00
Raspberry Cake vegan;0;1;3.20;0.18 %;;0;0.00;;1;3.20
Apfelschorle;0;1;3.00;0.17 %;;0;0.00;;1;3.00
Mineralwasser Still;0;1;2.80;0.16 %;;0;0.00;;1;2.80
Mineralwasser Sprudel;0;1;2.80;0.16 %;;0;0.00;;1;2.80
ReCup ausgeben* 1;0;1;1.00;0.06 %;;0;0.00;;1;1.00
Milchschaum Kids;0;6;0.00;0.00 %;;1;0.00;;5;0.00
ReCup annehmen* 1;0;1;-1.00;-0.06 %;;0;0.00;;1;-1.00
ReCup annehmen;0;7;-7.00;-0.40 %;;0;0.00;;7;-7.00
ReCup annehmen **;0;8;-8.00;-0.45 %;;0;0.00;;8;-8.00
ReCup annehmen*;0;9;-9.00;-0.51 %;;0;0.00;;9;-9.00
ReCup annehmen ´;0;37;-37.00;-2.09 %;;2;-2.00;;35;-35.00
;;;;
