;von;bis;;
Datum:;16.11.2021;16.11.2021;;
Enthalt Z;521;521;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;867.30;98.41 %;
Auslagen;;;14.00;1.59 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;14.00;1.59 %;
19.0%;;;370.80;42.07 %;
7.0%;;;496.50;56.34 %;
Total;;;881.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;14.00;1.77 %;
19.0%;;;311.58;39.45 %;
7.0%;;;464.13;58.77 %;
Total;;;789.71;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;59.22;64.66 %;
7.0%;;;32.37;35.34 %;
Total;;;91.59;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;104;514.50;58.38 %;0.00
Maestro;;29;260.70;29.58 %;0.00
MasterCard;;4;18.60;2.11 %;0.00
Visa;;7;37.70;4.28 %;0.00
Visa Electron;;7;49.80;5.65 %;0.00
Total;;151;881.30;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;140.80;16.23 %;0.00
Lora;;;318.80;36.76 %;0.00
Robin;;;67.30;7.76 %;0.00
Sebastian;;;340.40;39.25 %;0.00
Total;;;867.30;100.00 %;0.00
;;;;
Stornos;;;;;
Reklamation;;1;3.20;21.92 %;
Änderung durch Gast;;3;11.40;78.08 %;
Total;;4;14.60;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;149;881.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;230;582.80;66.13 %;;28;96.40;;202;486.40
Sonstiges;;14;170.50;19.35 %;;0;0.00;;14;170.50
Speisen;;46;128.00;14.52 %;;7;18.00;;39;110.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;94;275.00;31.20 %;;18;65.00;;76;210.00
Hafer;;60;163.40;18.54 %;;6;20.40;;54;143.00
Röstkaffee;;12;156.50;17.76 %;;0;0.00;;12;156.50
Speisen;;46;128.00;14.52 %;;7;18.00;;39;110.00
Kaffee;;66;124.60;14.14 %;;3;8.00;;63;116.60
Non Kaffee;;10;19.80;2.25 %;;1;3.00;;9;16.80
Equipment;;2;14.00;1.59 %;;0;0.00;;2;14.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;42;142.80;16.20 %;;9;30.60;;33;112.20
Hafer Cappuccino;0;21;71.40;8.10 %;;6;20.40;;15;51.00
Cappuccino groß;0;15;63.00;7.15 %;;3;12.60;;12;50.40
Americano;0;14;39.20;4.45 %;;1;2.80;;13;36.40
Flat White;0;10;38.00;4.31 %;;3;11.40;;7;26.60
Kanelbullar;0;11;35.20;3.99 %;;1;3.20;;10;32.00
Hafer Cappuccino Groß;0;8;33.60;3.81 %;;0;0.00;;8;33.60
MUYU 250g;0;3;28.50;3.23 %;;0;0.00;;3;28.50
Banana Bread PINE NUT;0;7;26.60;3.02 %;;1;3.80;;6;22.80
Villa Maria 250g;0;2;25.00;2.84 %;;0;0.00;;2;25.00
Familia Aguilera 250g;0;2;25.00;2.84 %;;0;0.00;;2;25.00
Villa Maria 500g;0;1;24.00;2.72 %;;0;0.00;;1;24.00
Hafer Flat White;0;6;22.80;2.59 %;;0;0.00;;6;22.80
Cookie;0;11;22.00;2.50 %;;3;6.00;;8;16.00
Croissant;0;9;19.80;2.25 %;;1;2.20;;8;17.60
ReCup ausgeben;0;19;19.00;2.16 %;;0;0.00;;19;19.00
Espresso Doppio;0;7;18.20;2.07 %;;1;2.60;;6;15.60
Hafer Caffè Latte;0;5;18.00;2.04 %;;0;0.00;;5;18.00
Caffé Latte;0;5;18.00;2.04 %;;2;7.20;;3;10.80
German Carranza 250g;0;1;17.50;1.99 %;;0;0.00;;1;17.50
Brownie;0;5;16.00;1.82 %;;0;0.00;;5;16.00
Filterkaffee;0;6;15.60;1.77 %;;1;2.60;;5;13.00
Hario V60 filter (100) 02;0;2;14.00;1.59 %;;0;0.00;;2;14.00
Bella Vista 250g;0;1;13.50;1.53 %;;0;0.00;;1;13.50
Americano groß;0;4;12.00;1.36 %;;0;0.00;;4;12.00
ATSABE 250g;0;1;11.50;1.30 %;;0;0.00;;1;11.50
Izuba 250g;0;1;11.50;1.30 %;;0;0.00;;1;11.50
ReCup ausgeben*;0;10;10.00;1.13 %;;0;0.00;;10;10.00
Hafer Kinder Kakao;0;3;9.60;1.09 %;;0;0.00;;3;9.60
Lemon Verbena Tea;0;2;9.20;1.04 %;;0;0.00;;2;9.20
Espresso Doppio Macchiato;0;3;9.00;1.02 %;;0;0.00;;3;9.00
Espresso Single;0;4;8.80;1.00 %;;0;0.00;;4;8.80
Pain au Chocolat;0;3;8.40;0.95 %;;1;2.80;;2;5.60
ReCup ausgeben ´;0;8;8.00;0.91 %;;0;0.00;;8;8.00
Caffé Latte doppelt;0;2;8.00;0.91 %;;0;0.00;;2;8.00
Espresso Macchiato;0;3;7.20;0.82 %;;0;0.00;;3;7.20
Apfelschorle;0;2;6.00;0.68 %;;1;3.00;;1;3.00
Kakao groß;0;1;4.00;0.45 %;;0;0.00;;1;4.00
Hafer Kakao groß;0;1;4.00;0.45 %;;0;0.00;;1;4.00
MIKOLAJ Limonade;0;1;3.80;0.43 %;;0;0.00;;1;3.80
Kinder Kakao;0;1;3.20;0.36 %;;1;3.20;;0;0.00
Mineralwasser Sprudel;0;1;2.80;0.32 %;;0;0.00;;1;2.80
Extra Shot;0;1;0.60;0.07 %;;0;0.00;;1;0.60
Milchschaum Kids;0;2;0.00;0.00 %;;0;0.00;;2;0.00
ReCup annehmen **;0;2;-2.00;-0.23 %;;0;0.00;;2;-2.00
ReCup annehmen;0;5;-5.00;-0.57 %;;0;0.00;;5;-5.00
ReCup annehmen*;0;6;-6.00;-0.68 %;;0;0.00;;6;-6.00
ReCup annehmen ´;0;10;-10.00;-1.13 %;;0;0.00;;10;-10.00
;;;;
