;von;bis;;
Datum:;26.11.2021;26.11.2021;;
Enthalt Z;531;531;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1379.20;99.15 %;
Auslagen;;;8.00;0.58 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;3.80;0.27 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;8.00;0.58 %;
19.0%;;;479.20;34.54 %;
7.0%;;;900.00;64.88 %;
Total;;;1387.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;8.00;0.64 %;
19.0%;;;402.67;32.16 %;
7.0%;;;841.28;67.20 %;
Total;;;1251.95;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;76.53;56.58 %;
7.0%;;;58.72;43.42 %;
Total;;;135.25;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;88;507.60;36.59 %;0.00
Maestro;;41;531.70;38.33 %;1.20
MasterCard;;4;55.40;3.99 %;0.00
Visa;;21;218.80;15.77 %;2.60
Visa Electron;;8;73.70;5.31 %;0.00
Total;;162;1387.20;100.00 %;3.80
;;;;
Umsatzdetails;;;;;
Anja;;;170.60;12.37 %;0.00
Anna;;;541.50;39.26 %;2.60
Lena P.;;;634.80;46.03 %;1.20
Moritz;;;32.30;2.34 %;0.00
Total;;;1379.20;100.00 %;3.80
;;;;
Stornos;;;;;
vertippt;;1;12.50;100.00 %;
Total;;1;12.50;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;4;14.50;100.00 %;
Total;;4;14.50;100.00 %;
;;;;
Tische;;;;;
Theke;;160;1387.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;264;686.00;49.45 %;;58;192.80;;206;493.20
Sonstiges;;27;375.70;27.08 %;;2;19.00;;25;356.70
Speisen;;76;325.50;23.46 %;;34;119.60;;42;205.90
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;26;365.70;26.36 %;;2;19.00;;24;346.70
Speisen;;76;325.50;23.46 %;;34;119.60;;42;205.90
Milchmischgetränke;;95;297.20;21.42 %;;21;76.40;;74;220.80
Hafer;;89;215.20;15.51 %;;22;75.20;;67;140.00
Kaffee;;63;141.80;10.22 %;;11;33.60;;52;108.20
Non Kaffee;;17;31.80;2.29 %;;4;7.60;;13;24.20
Gutscheine;;1;10.00;0.72 %;;0;0.00;;1;10.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;30;102.00;7.35 %;;11;37.40;;19;64.60
Hafer Cappuccino;0;26;88.40;6.37 %;;8;27.20;;18;61.20
German Carranza 250g;0;4;70.00;5.05 %;;0;0.00;;4;70.00
Frühstück Herzhaft;0;6;68.80;4.96 %;;0;0.00;;6;68.80
Cappuccino groß;0;14;58.80;4.24 %;;3;12.60;;11;46.20
Hafer Cappuccino Groß;0;13;54.60;3.94 %;;4;16.80;;9;37.80
Caffé Latte;0;15;54.00;3.89 %;;3;10.80;;12;43.20
Kuchen Maple Carrot;0;11;52.80;3.81 %;;6;28.80;;5;24.00
EL CARMEN Decaf 250g;0;4;46.00;3.32 %;;0;0.00;;4;46.00
Americano;0;14;39.20;2.83 %;;1;2.80;;13;36.40
Filterkaffee;0;15;39.00;2.81 %;;1;2.60;;14;36.40
Lucia Dias 250g;0;4;35.65;2.57 %;;1;9.50;;3;26.15
Frühstück Süß;0;3;34.50;2.49 %;;0;0.00;;3;34.50
Banana Bread PINE NUT;0;9;34.20;2.47 %;;4;15.20;;5;19.00
MUYU 1000g;0;1;34.00;2.45 %;;0;0.00;;1;34.00
Flat White;0;8;30.40;2.19 %;;2;7.60;;6;22.80
Hafer Flat White;0;8;30.40;2.19 %;;2;7.60;;6;22.80
Croissant;0;13;28.60;2.06 %;;4;8.80;;9;19.80
MUYU 250g;0;3;28.50;2.05 %;;1;9.50;;2;19.00
Bella Vista  500g;0;1;26.00;1.87 %;;0;0.00;;1;26.00
Kakao groß;0;6;24.00;1.73 %;;1;4.00;;5;20.00
Villa Maria 500g;0;1;24.00;1.73 %;;0;0.00;;1;24.00
Pain au Chocolat;0;8;22.40;1.61 %;;3;8.40;;5;14.00
Kanelbullar;0;7;22.40;1.61 %;;3;9.60;;4;12.80
EL CARMEN Decaf 500g;0;1;22.00;1.59 %;;0;0.00;;1;22.00
Familia Aguilera 250g;0;2;21.90;1.58 %;;0;0.00;;2;21.90
ATSABE 250g;0;2;20.15;1.45 %;;0;0.00;;2;20.15
Chocolate Cake;0;6;19.20;1.38 %;;5;16.00;;1;3.20
Hafer Caffè Latte;0;5;18.00;1.30 %;;4;14.40;;1;3.60
Caffé Latte doppelt;0;4;16.00;1.15 %;;1;4.00;;3;12.00
ReCup ausgeben ´;0;15;15.00;1.08 %;;0;0.00;;15;15.00
Hand Brew;0;3;13.80;0.99 %;;2;9.20;;1;4.60
MUYU BOTTLE 365;0;1;13.50;0.97 %;;0;0.00;;1;13.50
Villa Maria 250g;0;1;12.50;0.90 %;;0;0.00;;1;12.50
Hafer Kakao groß;0;3;12.00;0.87 %;;1;4.00;;2;8.00
Cookie;0;6;12.00;0.87 %;;3;6.00;;3;6.00
Americano groß;0;4;12.00;0.87 %;;2;6.00;;2;6.00
