;von;bis;;
Datum:;26.08.2020;26.08.2020;;
Enthalt Z;99;99;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1017.60;97.88 %;
Auslagen;;;22.00;2.12 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;22.00;2.12 %;
5.0%;;;801.40;77.09 %;
16.0%;;;216.20;20.80 %;
Total;;;1039.60;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;22.00;2.26 %;
5.0%;;;763.32;78.55 %;
16.0%;;;186.44;19.19 %;
Total;;;971.76;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;38.08;56.13 %;
16.0%;;;29.76;43.87 %;
Total;;;67.84;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;129;836.80;80.49 %;0.00
Maestro;;11;88.30;8.49 %;0.00
MasterCard;;2;37.40;3.60 %;0.00
Visa;;2;12.10;1.16 %;0.00
Visa Electron;;4;65.00;6.25 %;0.00
Total;;148;1039.60;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Clara;;;330.80;32.51 %;0.00
Karo;;;228.50;22.45 %;0.00
Khalid;;;232.20;22.82 %;0.00
Robin;;;92.20;9.06 %;0.00
Sebastian;;;133.90;13.16 %;0.00
Total;;;1017.60;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;6;25.30;100.00 %;
Total;;6;25.30;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;75;514.70;49.51 %;
Tisch 1;;10;101.00;9.72 %;
Tisch 10;;8;42.10;4.05 %;
Tisch 11;;7;59.40;5.71 %;
Tisch 12;;4;34.60;3.33 %;
Tisch 13;;2;14.30;1.38 %;
Tisch 14;;1;6.40;0.62 %;
Tisch 15;;8;43.40;4.17 %;
Tisch 2;;8;46.10;4.43 %;
Tisch 20;;6;39.00;3.75 %;
Tisch 3;;4;28.70;2.76 %;
Tisch 30;;4;25.90;2.49 %;
Tisch 31;;3;14.80;1.42 %;
Tisch 4;;2;23.50;2.26 %;
Tisch 5;;6;45.70;4.40 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;225;713.80;68.66 %;;0;0.00;;225;713.80
Sonstiges;;15;185.00;17.80 %;;3;35.50;;12;149.50
Speisen;;34;140.80;13.54 %;;0;0.00;;34;140.80
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;141;507.60;48.83 %;;0;0.00;;141;507.60
Röstkaffee;;12;153.00;14.72 %;;1;13.50;;11;139.50
Speisen;;34;140.80;13.54 %;;0;0.00;;34;140.80
Kaffee;;53;119.50;11.49 %;;0;0.00;;53;119.50
Sommer;;18;52.40;5.04 %;;0;0.00;;18;52.40
Non Kaffee;;11;27.90;2.68 %;;0;0.00;;11;27.90
Equipment;;2;22.00;2.12 %;;2;22.00;;0;0.00
Gutscheine;;1;10.00;0.96 %;;0;0.00;;1;10.00
Hafer;;2;6.40;0.62 %;;0;0.00;;2;6.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;67;214.40;20.62 %;;0;0.00;;67;214.40
Flat White auf Eis;0;39;163.80;15.76 %;;0;0.00;;39;163.80
Kuchen Maple Carrot;0;15;72.00;6.93 %;;0;0.00;;15;72.00
Flat White;0;10;38.00;3.66 %;;0;0.00;;10;38.00
Cappuccino groß;0;10;38.00;3.66 %;;0;0.00;;10;38.00
Cold Brew;0;12;36.00;3.46 %;;0;0.00;;12;36.00
Caffé Latte;0;10;35.00;3.37 %;;0;0.00;;10;35.00
Panini DUKKAH BETA;0;5;29.00;2.79 %;;0;0.00;;5;29.00
Bumbogo 250g;0;2;27.00;2.60 %;;1;13.50;;1;13.50
Espresso single;0;13;26.00;2.50 %;;0;0.00;;13;26.00
Kaltgetränk;0;8;22.40;2.15 %;;0;0.00;;8;22.40
Tasse Espresso;0;2;22.00;2.12 %;;2;22.00;;0;0.00
El Moreno 500g;0;1;22.00;2.12 %;;0;0.00;;1;22.00
Finca Isnul 250g;0;2;21.00;2.02 %;;0;0.00;;2;21.00
El Carmen Decaf 500g;0;1;20.00;1.92 %;;0;0.00;;1;20.00
Café Crème;0;7;17.50;1.68 %;;0;0.00;;7;17.50
Espresso Macchiato;0;7;17.50;1.68 %;;0;0.00;;7;17.50
Americano;0;7;17.50;1.68 %;;0;0.00;;7;17.50
Banana Bread PINE NUT;0;4;15.20;1.46 %;;0;0.00;;4;15.20
Hand Brew;0;3;13.50;1.30 %;;0;0.00;;3;13.50
Croissant;0;6;12.00;1.15 %;;0;0.00;;6;12.00
Lua Clara 250g;0;1;11.50;1.11 %;;0;0.00;;1;11.50
El Moreno 250g;0;1;11.50;1.11 %;;0;0.00;;1;11.50
