;von;bis;;
Datum:;19.05.2021;19.05.2021;;
Enthalt Z;335;335;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1405.90;98.12 %;
Auslagen;;;27.00;1.88 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;27.00;1.88 %;
19.0%;;;320.20;22.35 %;
7.0%;;;1085.70;75.77 %;
Total;;;1432.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;27.00;2.06 %;
19.0%;;;268.96;20.52 %;
7.0%;;;1014.62;77.42 %;
Total;;;1310.58;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;51.24;41.89 %;
7.0%;;;71.08;58.11 %;
Total;;;122.32;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;178;726.70;50.72 %;0.00
Maestro;;37;391.90;27.35 %;0.00
MasterCard;;1;12.30;0.86 %;0.00
Visa;;8;99.60;6.95 %;0.00
Visa Electron;;15;202.40;14.13 %;0.00
Total;;239;1432.90;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Elisa;;;663.20;47.17 %;0.00
Emanuel;;;241.00;17.14 %;0.00
Martin;;;118.20;8.41 %;0.00
Mik;;;383.50;27.28 %;0.00
Total;;;1405.90;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;3;7.00;62.50 %;
Änderung durch Gast;;2;4.20;37.50 %;
Total;;5;11.20;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;235;1432.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;785;944.30;65.90 %;;0;0.00;;785;944.30
Sonstiges;;28;363.00;25.33 %;;0;0.00;;28;363.00
Speisen;;42;125.60;8.77 %;;0;0.00;;42;125.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;515;514.50;35.91 %;;0;0.00;;515;514.50
Röstkaffee;;28;363.00;25.33 %;;0;0.00;;28;363.00
Kaffee;;180;210.50;14.69 %;;0;0.00;;180;210.50
Hafer;;73;159.70;11.15 %;;0;0.00;;73;159.70
Speisen;;42;125.60;8.77 %;;0;0.00;;42;125.60
Summer;;10;43.60;3.04 %;;0;0.00;;10;43.60
Non Kaffee;;5;11.80;0.82 %;;0;0.00;;5;11.80
decaf;;2;4.20;0.29 %;;0;0.00;;2;4.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;69;220.80;15.41 %;;0;0.00;;69;220.80
ReCup ausgeben ´;0;159;159.00;11.10 %;;0;0.00;;159;159.00
Flat White;0;30;114.00;7.96 %;;0;0.00;;30;114.00
Cappuccino groß;0;26;98.80;6.90 %;;0;0.00;;26;98.80
ReCup ausgeben;0;72;72.00;5.02 %;;0;0.00;;72;72.00
Caffé Latte;0;18;63.00;4.40 %;;0;0.00;;18;63.00
MUYU 250g;0;6;57.00;3.98 %;;0;0.00;;6;57.00
K‘HO 250g;0;3;46.50;3.25 %;;0;0.00;;3;46.50
Banana Bread PINE NUT;0;12;45.60;3.18 %;;0;0.00;;12;45.60
Americano;0;18;45.00;3.14 %;;0;0.00;;18;45.00
Filterkaffee;0;17;42.50;2.97 %;;0;0.00;;17;42.50
Villa Maria 250g;0;3;37.50;2.62 %;;0;0.00;;3;37.50
