;von;bis;;
Datum:;18.07.2021;18.07.2021;;
Enthalt Z;396;396;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1831.30;99.69 %;
Auslagen;;;5.00;0.27 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.70;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;5.00;0.27 %;
19.0%;;;499.00;27.17 %;
7.0%;;;1332.30;72.55 %;
Total;;;1836.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;5.00;0.30 %;
19.0%;;;419.27;25.11 %;
7.0%;;;1245.31;74.59 %;
Total;;;1669.58;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;79.73;47.82 %;
7.0%;;;86.99;52.18 %;
Total;;;166.72;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;160;919.60;50.08 %;0.00
Maestro;;40;357.40;19.46 %;0.70
MasterCard;;6;70.70;3.85 %;0.00
Mehrzweckgutschein;;1;3.40;0.19 %;0.00
Visa;;22;226.70;12.35 %;0.00
Visa Electron;;14;258.50;14.08 %;0.00
Total;;243;1836.30;100.00 %;0.70
;;;;
Umsatzdetails;;;;;
Anna;;;220.00;12.01 %;0.00
Annacotta;;;1277.00;69.73 %;0.70
Katharina;;;56.10;3.06 %;0.00
Raquel;;;99.40;5.43 %;0.00
Sebastian;;;178.80;9.76 %;0.00
Total;;;1831.30;100.00 %;0.70
;;;;
Stornos;;;;;
vertippt;;2;7.60;100.00 %;
Total;;2;7.60;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;6.00;100.00 %;
Total;;1;6.00;100.00 %;
;;;;
Tische;;;;;
Theke;;243;1836.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;514;1295.20;70.53 %;;0;0.00;;514;1295.20
Speisen;;105;353.60;19.26 %;;0;0.00;;105;353.60
Sonstiges;;12;187.50;10.21 %;;0;0.00;;12;187.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;263;713.00;38.83 %;;0;0.00;;263;713.00
Speisen;;105;353.60;19.26 %;;0;0.00;;105;353.60
Hafer;;99;262.60;14.30 %;;0;0.00;;99;262.60
Röstkaffee;;12;187.50;10.21 %;;0;0.00;;12;187.50
Kaffee;;95;131.40;7.16 %;;0;0.00;;95;131.40
Summer;;24;97.20;5.29 %;;0;0.00;;24;97.20
Non Kaffee;;33;91.00;4.96 %;;0;0.00;;33;91.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Flat White auf Eis;0;71;298.20;16.24 %;;0;0.00;;71;298.20
Cappuccino;0;54;183.60;10.00 %;;0;0.00;;54;183.60
Hafer Flat White auf Eis;0;26;109.20;5.95 %;;0;0.00;;26;109.20
Kanelbullar;0;26;83.20;4.53 %;;0;0.00;;26;83.20
Cappuccino groß;0;17;71.40;3.89 %;;0;0.00;;17;71.40
Caffé Latte;0;19;68.40;3.72 %;;0;0.00;;19;68.40
Banana Bread PINE NUT;0;17;64.60;3.52 %;;0;0.00;;17;64.60
Hafer Cappuccino;0;18;61.20;3.33 %;;0;0.00;;18;61.20
Flat White;0;14;53.20;2.90 %;;0;0.00;;14;53.20
ReCup ausgeben ´;0;51;51.00;2.78 %;;0;0.00;;51;51.00
Lemon Poppy Cake;0;10;48.00;2.61 %;;0;0.00;;10;48.00
Hafer Cappuccino Groß;0;11;46.20;2.52 %;;0;0.00;;11;46.20
Cold Brew;0;12;45.60;2.48 %;;0;0.00;;12;45.60
EL MORENO 500g;0;2;44.00;2.40 %;;0;0.00;;2;44.00
Gover Cueva 500g;0;2;42.00;2.29 %;;0;0.00;;2;42.00
Espresso Tonic;0;9;37.80;2.06 %;;0;0.00;;9;37.80
Pain au Chocolat;0;13;36.40;1.98 %;;0;0.00;;13;36.40
MIKOLAJ Limonade;0;9;34.20;1.86 %;;0;0.00;;9;34.20
Croissant;0;15;33.00;1.80 %;;0;0.00;;15;33.00
Espresso Single;0;14;30.80;1.68 %;;0;0.00;;14;30.80
Hafer Flat White;0;8;30.40;1.66 %;;0;0.00;;8;30.40
Apfelschorle;0;10;30.00;1.63 %;;0;0.00;;10;30.00
Kuchen Maple Carrot;0;6;28.80;1.57 %;;0;0.00;;6;28.80
MUYU BOTTLE 365;0;2;27.00;1.47 %;;0;0.00;;2;27.00
Raw Cake;0;5;24.00;1.31 %;;0;0.00;;5;24.00
Espresso Macchiato;0;10;24.00;1.31 %;;0;0.00;;10;24.00
EL CARMEN Decaf 250g;0;2;23.00;1.25 %;;0;0.00;;2;23.00
Espresso Doppio;0;8;20.80;1.13 %;;0;0.00;;8;20.80
Brownie;0;6;19.20;1.05 %;;0;0.00;;6;19.20
Filterkaffee;0;7;18.20;0.99 %;;0;0.00;;7;18.20
MUYU 500g;0;1;18.00;0.98 %;;0;0.00;;1;18.00
Americano groß;0;6;18.00;0.98 %;;0;0.00;;6;18.00
ReCup ausgeben*;0;17;17.00;0.93 %;;0;0.00;;17;17.00
Americano;0;6;16.80;0.91 %;;0;0.00;;6;16.80
Mineralwasser;0;5;14.00;0.76 %;;0;0.00;;5;14.00
Gover Cueva 250g;0;1;12.50;0.68 %;;0;0.00;;1;12.50
FINCA ISNUL 250g;0;1;11.50;0.63 %;;0;0.00;;1;11.50
ReCup ausgeben;0;11;11.00;0.60 %;;0;0.00;;11;11.00
Cookie;0;5;10.00;0.54 %;;0;0.00;;5;10.00
MUYU 250g;0;1;9.50;0.52 %;;0;0.00;;1;9.50
Green Tea;0;2;9.20;0.50 %;;0;0.00;;2;9.20
Espresso Doppio Macchiato;0;3;9.00;0.49 %;;0;0.00;;3;9.00
Flat White auf Eis.;0;2;8.40;0.46 %;;0;0.00;;2;8.40
Caffé Latte doppelt;0;2;8.00;0.44 %;;0;0.00;;2;8.00
Kakao groß;0;2;8.00;0.44 %;;0;0.00;;2;8.00
Coldbrew;0;2;7.60;0.41 %;;0;0.00;;2;7.60
Hafer Caffè Latte;0;2;7.20;0.39 %;;0;0.00;;2;7.20
Scone;0;2;6.40;0.35 %;;0;0.00;;2;6.40
Nimbus Cocktail;0;1;5.40;0.29 %;;0;0.00;;1;5.40
Lemon Verbena Tea;0;1;4.60;0.25 %;;0;0.00;;1;4.60
Hafer Kakao groß;0;1;4.00;0.22 %;;0;0.00;;1;4.00
Kinder Kakao;0;1;3.20;0.17 %;;0;0.00;;1;3.20
Hafer Espresso Macchiato;0;1;2.40;0.13 %;;0;0.00;;1;2.40
ReCup ausgeben **;0;2;2.00;0.11 %;;0;0.00;;2;2.00
Extra Shot;0;2;1.20;0.07 %;;0;0.00;;2;1.20
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup annehmen **;0;3;-3.00;-0.16 %;;0;0.00;;3;-3.00
ReCup annehmen*;0;15;-15.00;-0.82 %;;0;0.00;;15;-15.00
ReCup annehmen;0;26;-26.00;-1.42 %;;0;0.00;;26;-26.00
ReCup annehmen ´;0;32;-32.00;-1.74 %;;0;0.00;;32;-32.00
;;;;
