;von;bis;;
Datum:;28.11.2021;28.11.2021;;
Enthalt Z;533;533;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1481.80;95.78 %;
Auslagen;;;64.00;4.14 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.30;0.08 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;64.00;4.14 %;
19.0%;;;569.20;36.82 %;
7.0%;;;912.60;59.04 %;
Total;;;1545.80;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;64.00;4.59 %;
19.0%;;;478.29;34.28 %;
7.0%;;;853.00;61.13 %;
Total;;;1395.29;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;90.91;60.40 %;
7.0%;;;59.60;39.60 %;
Total;;;150.51;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;126;792.20;51.25 %;0.00
Maestro;;35;366.10;23.68 %;0.80
MasterCard;;12;107.90;6.98 %;0.50
Visa;;18;141.40;9.15 %;0.00
Visa Electron;;11;138.20;8.94 %;0.00
Total;;202;1545.80;100.00 %;1.30
;;;;
Umsatzdetails;;;;;
Anja;;;122.80;8.29 %;0.00
Anna;;;210.50;14.21 %;0.00
Emanuel;;;4.60;0.31 %;0.00
Lora;;;324.00;21.87 %;0.80
Sebastian;;;819.90;55.33 %;0.50
Total;;;1481.80;100.00 %;1.30
;;;;
Stornos;;;;;
Reklamation;;1;2.60;36.11 %;
vertippt;;1;4.60;63.89 %;
Total;;2;7.20;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;202;1545.80;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;456;1026.40;66.40 %;;29;98.00;;427;928.40
Speisen;;114;379.40;24.54 %;;6;15.40;;108;364.00
Sonstiges;;12;140.00;9.06 %;;0;0.00;;12;140.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;205;461.40;29.85 %;;11;40.60;;194;420.80
Speisen;;114;379.40;24.54 %;;6;15.40;;108;364.00
Hafer;;108;302.00;19.54 %;;7;26.60;;101;275.40
Kaffee;;121;206.80;13.38 %;;9;26.20;;112;180.60
Röstkaffee;;9;110.00;7.12 %;;0;0.00;;9;110.00
Non Kaffee;;20;47.80;3.09 %;;2;4.60;;18;43.20
Gutscheine;;3;30.00;1.94 %;;0;0.00;;3;30.00
Summer;;2;8.40;0.54 %;;0;0.00;;2;8.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;61;207.40;13.42 %;;3;10.20;;58;197.20
Hafer Cappuccino;0;35;119.00;7.70 %;;3;10.20;;32;108.80
Flat White;0;23;87.40;5.65 %;;8;30.40;;15;57.00
Hafer Cappuccino Groß;0;19;79.80;5.16 %;;2;8.40;;17;71.40
Cappuccino groß;0;17;71.40;4.62 %;;0;0.00;;17;71.40
Kuchen Maple Carrot;0;12;57.60;3.73 %;;0;0.00;;12;57.60
Kanelbullar;0;18;57.60;3.73 %;;0;0.00;;18;57.60
Americano;0;20;56.00;3.62 %;;2;5.60;;18;50.40
Filterkaffee;0;20;52.00;3.36 %;;4;10.40;;16;41.60
Banana Bread PINE NUT;0;12;45.60;2.95 %;;1;3.80;;11;41.80
Lemon Poppy Cake;0;9;43.20;2.79 %;;0;0.00;;9;43.20
ReCup ausgeben ´;0;43;43.00;2.78 %;;0;0.00;;43;43.00
Kakao groß;0;10;40.00;2.59 %;;0;0.00;;10;40.00
Pain au Chocolat;0;14;39.20;2.54 %;;2;5.60;;12;33.60
Caffé Latte;0;9;32.40;2.10 %;;0;0.00;;9;32.40
Cookie;0;16;32.00;2.07 %;;3;6.00;;13;26.00
ReCup ausgeben;0;31;31.00;2.01 %;;0;0.00;;31;31.00
Croissant;0;14;30.80;1.99 %;;0;0.00;;14;30.80
Hafer Flat White;0;8;30.40;1.97 %;;0;0.00;;8;30.40
10€ Gutschein;0;3;30.00;1.94 %;;0;0.00;;3;30.00
MUYU 250g;0;3;28.50;1.84 %;;0;0.00;;3;28.50
Hafer Kakao groß;0;7;28.00;1.81 %;;2;8.00;;5;20.00
Hand Brew;0;6;27.60;1.79 %;;1;4.60;;5;23.00
Espresso Doppio;0;9;23.40;1.51 %;;1;2.60;;8;20.80
Chocolate Cake;0;7;22.40;1.45 %;;0;0.00;;7;22.40
Hafer Caffè Latte;0;6;21.60;1.40 %;;0;0.00;;6;21.60
ReCup ausgeben*;0;21;21.00;1.36 %;;0;0.00;;21;21.00
Redcurrant Cake;0;5;21.00;1.36 %;;0;0.00;;5;21.00
Raw Cake;0;4;19.20;1.24 %;;0;0.00;;4;19.20
Lemon Verbena Tea;0;4;18.40;1.19 %;;1;4.60;;3;13.80
MUYU 500g;0;1;18.00;1.16 %;;0;0.00;;1;18.00
Americano groß;0;6;18.00;1.16 %;;1;3.00;;5;15.00
Shakisso 250g;0;1;15.50;1.00 %;;0;0.00;;1;15.50
MIKOLAJ Limonade;0;4;15.20;0.98 %;;0;0.00;;4;15.20
MUYU BOTTLE 365;0;1;13.50;0.87 %;;0;0.00;;1;13.50
Bella Vista 250g;0;1;13.50;0.87 %;;0;0.00;;1;13.50
Kinder Kakao;0;4;12.80;0.83 %;;0;0.00;;4;12.80
Izuba 250g;0;1;11.50;0.74 %;;0;0.00;;1;11.50
Lucia Dias 250g;0;1;9.50;0.61 %;;0;0.00;;1;9.50
Black Tea;0;2;9.20;0.60 %;;0;0.00;;2;9.20
Espresso Single;0;4;8.80;0.57 %;;0;0.00;;4;8.80
Espresso Tonic;0;2;8.40;0.54 %;;0;0.00;;2;8.40
Hafer Caffè Latte groß;0;2;8.00;0.52 %;;0;0.00;;2;8.00
Quiche;0;2;7.60;0.49 %;;0;0.00;;2;7.60
Espresso Macchiato;0;3;7.20;0.47 %;;0;0.00;;3;7.20
Caffé Latte doppelt;0;1;4.00;0.26 %;;0;0.00;;1;4.00
ReCup ausgeben **;0;4;4.00;0.26 %;;0;0.00;;4;4.00
Raspberry Cake vegan;0;1;3.20;0.21 %;;0;0.00;;1;3.20
Hafer Kinder Kakao;0;1;3.20;0.21 %;;0;0.00;;1;3.20
Extra Shot;0;3;1.80;0.12 %;;0;0.00;;3;1.80
Deckel ReCup;0;1;1.00;0.06 %;;0;0.00;;1;1.00
Milchschaum Kids;0;5;0.00;0.00 %;;1;0.00;;4;0.00
ReCup annehmen*;0;9;-9.00;-0.58 %;;0;0.00;;9;-9.00
ReCup annehmen;0;19;-19.00;-1.23 %;;0;0.00;;19;-19.00
ReCup annehmen ´;0;37;-37.00;-2.39 %;;0;0.00;;37;-37.00
;;;;
