;von;bis;;
Datum:;27.01.2022;27.01.2022;;
Enthalt Z;586;586;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1154.00;98.13 %;
Auslagen;;;22.00;1.87 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;22.00;1.87 %;
19.0%;;;409.10;34.79 %;
7.0%;;;744.90;63.34 %;
Total;;;1176.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;22.00;2.07 %;
19.0%;;;343.75;32.37 %;
7.0%;;;696.26;65.56 %;
Total;;;1062.01;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;65.35;57.33 %;
7.0%;;;48.64;42.67 %;
Total;;;113.99;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;96;504.70;42.92 %;0.00
Maestro;;40;466.40;39.66 %;0.00
MasterCard;;3;27.90;2.37 %;0.00
Mehrzweckgutschein;;1;0.20;0.02 %;0.00
Visa;;12;90.40;7.69 %;0.00
Visa Electron;;10;86.40;7.35 %;0.00
Total;;162;1176.00;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;546.10;47.32 %;0.00
Mik;;;380.10;32.94 %;0.00
Robin;;;227.80;19.74 %;0.00
Total;;;1154.00;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;2;33.00;100.00 %;
Total;;2;33.00;100.00 %;
;;;;
Rabatte;;;;;
Equipment;;1;2.10;100.00 %;
Total;;1;2.10;100.00 %;
;;;;
Tische;;;;;
Theke;;161;1176.00;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;264;615.00;52.30 %;;63;193.80;;201;421.20
Sonstiges;;24;359.40;30.56 %;;4;69.50;;20;289.90
Speisen;;70;201.60;17.14 %;;15;41.40;;55;160.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;21;339.50;28.87 %;;4;69.50;;17;270.00
Milchmischgetränke;;132;292.40;24.86 %;;31;93.60;;101;198.80
Speisen;;70;201.60;17.14 %;;15;41.40;;55;160.20
Hafer;;54;161.40;13.72 %;;15;53.40;;39;108.00
Kaffee;;70;145.00;12.33 %;;17;46.80;;53;98.20
Gutscheine;;2;15.00;1.28 %;;0;0.00;;2;15.00
Decaf;;3;8.60;0.73 %;;0;0.00;;3;8.60
Non Kaffee;;5;7.60;0.65 %;;0;0.00;;5;7.60
Equipment_;;1;4.90;0.42 %;;0;0.00;;1;4.90
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;41;139.40;11.85 %;;11;37.40;;30;102.00
MUYU 1000g;0;2;68.00;5.78 %;;1;34.00;;1;34.00
Flat White;0;16;60.80;5.17 %;;3;11.40;;13;49.40
Hafer Cappuccino;0;17;57.80;4.91 %;;8;27.20;;9;30.60
Kanelbullar;0;17;54.40;4.63 %;;7;22.40;;10;32.00
Banana Bread;0;13;49.40;4.20 %;;0;0.00;;13;49.40
Villa Maria 500g;0;2;48.00;4.08 %;;0;0.00;;2;48.00
Cappuccino groß;0;11;46.20;3.93 %;;5;21.00;;6;25.20
Bella Vista 250g;0;3;40.50;3.44 %;;0;0.00;;3;40.50
Hafer Flat White;0;10;38.00;3.23 %;;5;19.00;;5;19.00
Izuba 250g;0;3;34.50;2.93 %;;1;11.50;;2;23.00
Filterkaffee;0;13;33.80;2.87 %;;4;10.40;;9;23.40
Hafer Cappuccino Groß;0;8;33.60;2.86 %;;0;0.00;;8;33.60
Americano;0;11;30.80;2.62 %;;3;8.40;;8;22.40
Croissant;0;13;28.60;2.43 %;;3;6.60;;10;22.00
Kakao groß;0;7;28.00;2.38 %;;5;20.00;;2;8.00
Pain au Chocolat;0;10;28.00;2.38 %;;3;8.40;;7;19.60
Cookie;0;13;26.00;2.21 %;;2;4.00;;11;22.00
Agua Iglesia 250g;0;2;23.00;1.96 %;;1;11.50;;1;11.50
Izuba 500g;0;1;22.00;1.87 %;;0;0.00;;1;22.00
ReCup ausgeben ´;0;21;21.00;1.79 %;;1;1.00;;20;20.00
MUYU 250g;0;2;19.00;1.62 %;;0;0.00;;2;19.00
Hand Brew;0;4;18.40;1.56 %;;1;4.60;;3;13.80
Espresso Doppio;0;7;18.20;1.55 %;;3;7.80;;4;10.40
MUYU 500g;0;1;18.00;1.53 %;;0;0.00;;1;18.00
German Carranza 250g;0;1;17.50;1.49 %;;0;0.00;;1;17.50
ReCup ausgeben;0;16;16.00;1.36 %;;0;0.00;;16;16.00
Quiche;0;4;15.20;1.29 %;;0;0.00;;4;15.20
Don Martin 250g;0;1;14.50;1.23 %;;0;0.00;;1;14.50
Familia Aguilera 250g;0;1;12.50;1.06 %;;1;12.50;;0;0.00
Villa Maria 250g;0;1;12.50;1.06 %;;0;0.00;;1;12.50
Caffé Latte doppelt;0;3;12.00;1.02 %;;0;0.00;;3;12.00
Americano groß;0;4;12.00;1.02 %;;2;6.00;;2;6.00
Espresso Single;0;5;11.00;0.94 %;;3;6.60;;2;4.40
Hafer Caffè Latte;0;3;10.80;0.92 %;;2;7.20;;1;3.60
Caffé Latte;0;3;10.80;0.92 %;;1;3.60;;2;7.20
10€ Gutschein;0;1;10.00;0.85 %;;0;0.00;;1;10.00
Lucia Dias 250g;0;1;9.50;0.81 %;;0;0.00;;1;9.50
ReCup ausgeben*;0;9;9.00;0.77 %;;0;0.00;;9;9.00
Hafer Kakao groß;0;2;8.00;0.68 %;;0;0.00;;2;8.00
Espresso Doppio Macchiato;0;2;6.00;0.51 %;;1;3.00;;1;3.00
5€ Gutschein;0;1;5.00;0.43 %;;0;0.00;;1;5.00
AeroPress filter;0;1;4.90;0.42 %;;0;0.00;;1;4.90
Espresso Macchiato;0;2;4.80;0.41 %;;0;0.00;;2;4.80
Decaf Cappuccino Groß;0;1;4.20;0.36 %;;0;0.00;;1;4.20
Hafer Caffè Latte groß;0;1;4.00;0.34 %;;0;0.00;;1;4.00
MIKOLAJ Limonade;0;1;3.80;0.32 %;;0;0.00;;1;3.80
Decaf Cappuccino;0;1;3.40;0.29 %;;0;0.00;;1;3.40
Kinder Kakao;0;1;3.20;0.27 %;;1;3.20;;0;0.00
Hafer Kinder Kakao;0;1;3.20;0.27 %;;0;0.00;;1;3.20
Apfelschorle;0;1;3.00;0.26 %;;0;0.00;;1;3.00
Mineralwasser Sprudel;0;1;2.80;0.24 %;;0;0.00;;1;2.80
ReCup ausgeben* 1;0;1;1.00;0.09 %;;0;0.00;;1;1.00
ReCup annehmen **;0;2;-2.00;-0.17 %;;0;0.00;;2;-2.00
ReCup annehmen*;0;3;-3.00;-0.26 %;;0;0.00;;3;-3.00
ReCup annehmen;0;6;-6.00;-0.51 %;;0;0.00;;6;-6.00
ReCup annehmen ´;0;29;-29.00;-2.47 %;;4;-4.00;;25;-25.00
;;;;
