;von;bis;;
Datum:;07.01.2022;07.01.2022;;
Enthalt Z;567;567;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2299.70;98.33 %;
Auslagen;;;34.00;1.45 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;5.00;0.21 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;34.00;1.46 %;
5.0%;;;37.50;1.61 %;
19.0%;;;1049.90;44.99 %;
7.0%;;;1212.30;51.95 %;
Total;;;2333.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;34.00;1.63 %;
5.0%;;;35.70;1.71 %;
19.0%;;;882.24;42.31 %;
7.0%;;;1133.08;54.34 %;
Total;;;2085.02;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;1.80;0.72 %;
19.0%;;;167.66;67.42 %;
7.0%;;;79.22;31.86 %;
Total;;;248.68;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;141;983.10;42.13 %;0.00
Maestro;;50;869.50;37.26 %;3.80
MasterCard;;2;24.80;1.06 %;0.00
Mehrzweckgutschein;;2;16.00;0.69 %;0.00
Visa;;10;132.80;5.69 %;1.20
Visa Electron;;19;307.50;13.18 %;0.00
Total;;224;2333.70;100.00 %;5.00
;;;;
Umsatzdetails;;;;;
Anja;;;694.20;30.19 %;3.20
Annacotta;;;883.70;38.43 %;1.80
Laura;;;17.80;0.77 %;0.00
Mik;;;610.40;26.54 %;0.00
Robin;;;93.60;4.07 %;0.00
Total;;;2299.70;100.00 %;5.00
;;;;
Stornos;;;;;
vertippt;;4;13.20;100.00 %;
Total;;4;13.20;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;223;2333.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;51;1004.50;43.04 %;;1;9.50;;50;995.00
Getränke;;408;985.60;42.23 %;;94;290.00;;314;695.60
Speisen;;108;343.60;14.72 %;;30;92.00;;78;251.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;40;555.50;23.80 %;;1;9.50;;39;546.00
Milchmischgetränke;;187;464.60;19.91 %;;38;136.40;;149;328.20
Equipment_;;11;449.00;19.24 %;;0;0.00;;11;449.00
Speisen;;108;343.60;14.72 %;;30;92.00;;78;251.60
Hafer;;125;334.00;14.31 %;;24;82.00;;101;252.00
Kaffee;;85;160.80;6.89 %;;29;71.60;;56;89.20
Non Kaffee;;10;23.40;1.00 %;;3;0.00;;7;23.40
Decaf;;1;2.80;0.12 %;;0;0.00;;1;2.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Comandante;0;1;260.00;11.14 %;;0;0.00;;1;260.00
Cappuccino;0;57;193.80;8.30 %;;23;78.20;;34;115.60
Hafer Cappuccino;0;39;132.60;5.68 %;;14;47.60;;25;85.00
Flat White;0;26;98.80;4.23 %;;5;19.00;;21;79.80
Kanelbullar;0;29;92.80;3.98 %;;5;16.00;;24;76.80
Banana Bread;0;23;87.40;3.75 %;;2;7.60;;21;79.80
Tasse S;0;4;72.00;3.09 %;;0;0.00;;4;72.00
Tasse L;0;2;70.00;3.00 %;;0;0.00;;2;70.00
MUYU 1000g;0;2;68.00;2.91 %;;0;0.00;;2;68.00
MUYU 250g;0;7;66.50;2.85 %;;1;9.50;;6;57.00
Hafer Flat White;0;17;64.60;2.77 %;;3;11.40;;14;53.20
Cappuccino groß;0;15;63.00;2.70 %;;6;25.20;;9;37.80
ATSABE 250g;0;5;57.50;2.46 %;;0;0.00;;5;57.50
MUYU 500g;0;3;54.00;2.31 %;;0;0.00;;3;54.00
