;von;bis;;
Datum:;26.01.2022;26.01.2022;;
Enthalt Z;585;585;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;997.80;99.34 %;
Auslagen;;;6.00;0.60 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.06 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;6.00;0.60 %;
19.0%;;;456.20;45.45 %;
7.0%;;;541.60;53.95 %;
Total;;;1003.80;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;6.00;0.67 %;
19.0%;;;383.36;42.80 %;
7.0%;;;506.24;56.53 %;
Total;;;895.60;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;72.84;67.32 %;
7.0%;;;35.36;32.68 %;
Total;;;108.20;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;96;474.50;47.27 %;0.00
Maestro;;33;317.10;31.59 %;0.60
MasterCard;;2;14.10;1.40 %;0.00
Visa;;12;74.50;7.42 %;0.00
Visa Electron;;8;123.60;12.31 %;0.00
Total;;151;1003.80;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Emanuel;;;204.10;20.46 %;0.00
Lena P.;;;357.90;35.87 %;0.60
Mik;;;392.10;39.30 %;0.00
Robin;;;43.70;4.38 %;0.00
Total;;;997.80;100.00 %;0.60
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;3.60;100.00 %;
Total;;1;3.60;100.00 %;
;;;;
Tische;;;;;
Theke;;149;1003.80;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;258;597.80;59.55 %;;86;281.60;;172;316.20
Sonstiges;;19;258.40;25.74 %;;3;31.50;;16;226.90
Speisen;;53;147.60;14.70 %;;30;81.00;;23;66.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;19;258.40;25.74 %;;3;31.50;;16;226.90
Milchmischgetränke;;94;225.00;22.41 %;;26;94.60;;68;130.40
Hafer;;94;224.40;22.36 %;;33;107.20;;61;117.20
Speisen;;53;147.60;14.70 %;;30;81.00;;23;66.60
Kaffee;;59;131.20;13.07 %;;25;72.20;;34;59.00
Non Kaffee;;10;13.00;1.30 %;;2;7.60;;8;5.40
Summer;;1;4.20;0.42 %;;0;0.00;;1;4.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Hafer Cappuccino;0;30;102.00;10.16 %;;18;61.20;;12;40.80
Cappuccino;0;27;91.80;9.15 %;;15;51.00;;12;40.80
Hafer Flat White;0;16;60.80;6.06 %;;7;26.60;;9;34.20
Cappuccino groß;0;13;54.60;5.44 %;;4;16.80;;9;37.80
Kanelbullar;0;12;38.40;3.83 %;;4;12.80;;8;25.60
Hafer Cappuccino Groß;0;9;37.80;3.77 %;;4;16.80;;5;21.00
MUYU 1000g;0;1;34.00;3.39 %;;0;0.00;;1;34.00
Croissant;0;14;30.80;3.07 %;;8;17.60;;6;13.20
Mr Toi 250g;0;2;29.00;2.89 %;;0;0.00;;2;29.00
Filterkaffee;0;11;28.60;2.85 %;;7;18.20;;4;10.40
MUYU 250g;0;3;28.50;2.84 %;;1;9.50;;2;19.00
MUYU BOTTLE 365;0;2;27.00;2.69 %;;0;0.00;;2;27.00
Bella Vista 250g;0;2;27.00;2.69 %;;0;0.00;;2;27.00
Americano groß;0;9;27.00;2.69 %;;5;15.00;;4;12.00
Banana Bread;0;7;26.60;2.65 %;;4;15.20;;3;11.40
Caffé Latte;0;7;25.20;2.51 %;;3;10.80;;4;14.40
Villa Maria 250g;0;2;25.00;2.49 %;;0;0.00;;2;25.00
Familia Aguilera 250g;0;2;25.00;2.49 %;;1;12.50;;1;12.50
Caffé Latte doppelt;0;6;24.00;2.39 %;;4;16.00;;2;8.00
Pain au Chocolat;0;8;22.40;2.23 %;;7;19.60;;1;2.80
Sanai Red 250g;0;1;21.50;2.14 %;;0;0.00;;1;21.50
ReCup ausgeben*;0;20;20.00;1.99 %;;1;1.00;;19;19.00
Americano;0;7;19.60;1.95 %;;7;19.60;;0;0.00
Lucia Dias 250g;0;2;19.00;1.89 %;;1;9.50;;1;9.50
Hand Brew;0;4;18.40;1.83 %;;2;9.20;;2;9.20
Cookie;0;9;18.00;1.79 %;;6;12.00;;3;6.00
ReCup ausgeben ´;0;16;16.00;1.59 %;;0;0.00;;16;16.00
Flat White;0;4;15.20;1.51 %;;0;0.00;;4;15.20
Espresso Doppio;0;5;13.00;1.30 %;;1;2.60;;4;10.40
Kakao groß;0;3;12.00;1.20 %;;0;0.00;;3;12.00
Izuba 250g;0;1;11.50;1.15 %;;0;0.00;;1;11.50
Quiche;0;3;11.40;1.14 %;;1;3.80;;2;7.60
Don Martin 250g;0;1;10.90;1.09 %;;0;0.00;;1;10.90
Hafer Caffè Latte;0;3;10.80;1.08 %;;1;3.60;;2;7.20
Espresso Macchiato;0;4;9.60;0.96 %;;1;2.40;;3;7.20
ReCup ausgeben;0;9;9.00;0.90 %;;0;0.00;;9;9.00
Espresso Doppio Macchiato;0;2;6.00;0.60 %;;1;3.00;;1;3.00
Lemon Verbena Tea;0;1;4.60;0.46 %;;0;0.00;;1;4.60
Green Tea;0;1;4.60;0.46 %;;1;4.60;;0;0.00
Espresso Single;0;2;4.40;0.44 %;;1;2.20;;1;2.20
Flat White auf Eis.;0;1;4.20;0.42 %;;0;0.00;;1;4.20
Hafer Kakao groß;0;1;4.00;0.40 %;;0;0.00;;1;4.00
MIKOLAJ Limonade;0;1;3.80;0.38 %;;0;0.00;;1;3.80
Kinder Kakao;0;1;3.20;0.32 %;;0;0.00;;1;3.20
Apfelschorle;0;1;3.00;0.30 %;;1;3.00;;0;0.00
Hafer Espresso Macchiato groß;0;1;3.00;0.30 %;;0;0.00;;1;3.00
ReCup ausgeben **;0;1;1.00;0.10 %;;0;0.00;;1;1.00
Extra Shot;0;1;0.60;0.06 %;;0;0.00;;1;0.60
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup annehmen **;0;4;-4.00;-0.40 %;;0;0.00;;4;-4.00
ReCup annehmen;0;5;-5.00;-0.50 %;;0;0.00;;5;-5.00
ReCup annehmen*;0;14;-14.00;-1.39 %;;2;-2.00;;12;-12.00
ReCup annehmen ´;0;17;-17.00;-1.69 %;;0;0.00;;17;-17.00
;;;;
