;von;bis;;
Datum:;01.06.2022;01.06.2022;;
Enthalt Z;713;713;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1316.30;100.13 %;
Auslagen;;;-3.00;-0.23 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.30;0.10 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-3.00;-0.23 %;
19.0%;;;456.40;34.75 %;
7.0%;;;859.90;65.48 %;
Total;;;1313.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-3.00;-0.25 %;
19.0%;;;383.51;32.38 %;
7.0%;;;803.75;67.87 %;
Total;;;1184.26;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;72.89;56.49 %;
7.0%;;;56.15;43.51 %;
Total;;;129.04;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;122;628.60;47.86 %;0.00
Maestro;;42;351.00;26.73 %;0.00
MasterCard;;11;79.00;6.02 %;0.00
Mehrzweckgutschein;;1;4.60;0.35 %;0.00
Visa;;14;82.50;6.28 %;0.00
Visa Electron;;18;167.60;12.76 %;1.30
Total;;208;1313.30;100.00 %;1.30
;;;;
Umsatzdetails;;;;;
Artyom;;;432.90;32.89 %;0.00
Emanuel;;;251.20;19.08 %;1.30
Jairo;;;210.20;15.97 %;0.00
Lora;;;422.00;32.06 %;0.00
Total;;;1316.30;100.00 %;1.30
;;;;
Stornos;;;;;
Kommunikationsfehler;;1;260.00;42.77 %;
vertippt;;7;344.50;56.67 %;
Änderung durch Gast;;1;3.40;0.56 %;
Total;;9;607.90;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;8.30;84.69 %;
Staff Bottled Drinks;;1;1.50;15.31 %;
Total;;3;9.80;100.00 %;
;;;;
Tische;;;;;
Theke;;204;1313.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;293;819.40;62.39 %;;9;24.70;;284;794.70
Sonstiges;;21;266.90;20.32 %;;0;0.00;;21;266.90
Speisen;;69;227.00;17.28 %;;2;7.60;;67;219.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;125;351.00;26.73 %;;4;10.40;;121;340.60
Röstkaffee;;20;248.90;18.95 %;;0;0.00;;20;248.90
Hafer;;74;247.20;18.82 %;;1;4.20;;73;243.00
Speisen;;69;227.00;17.28 %;;2;7.60;;67;219.40
Kaffee;;54;113.00;8.60 %;;1;2.40;;53;110.60
Non Kaffee;;27;59.60;4.54 %;;1;0.50;;26;59.10
Summer;;13;48.60;3.70 %;;2;7.20;;11;41.40
Equipment_;;1;18.00;1.37 %;;0;0.00;;1;18.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;43;146.20;11.13 %;;0;0.00;;43;146.20
Hafer Cappuccino;0;22;74.80;5.70 %;;0;0.00;;22;74.80
Banana Bread;0;19;72.20;5.50 %;;2;7.60;;17;64.60
Hafer Flat White auf Eis;0;17;71.40;5.44 %;;0;0.00;;17;71.40
Cappuccino groß;0;15;63.00;4.80 %;;1;4.20;;14;58.80
IZUBA 250g;0;4;50.00;3.81 %;;0;0.00;;4;50.00
Caffé Latte;0;12;43.20;3.29 %;;0;0.00;;12;43.20
CUERPO 250g;0;4;38.00;2.89 %;;0;0.00;;4;38.00
Hafer Flat White;0;10;38.00;2.89 %;;0;0.00;;10;38.00
Flat White auf Eis;0;9;37.80;2.88 %;;1;4.20;;8;33.60
Filterkaffee;0;14;36.40;2.77 %;;0;0.00;;14;36.40
Hafer Cappuccino Groß;0;8;33.60;2.56 %;;1;4.20;;7;29.40
AYLA BOMBE 250g;0;2;31.00;2.36 %;;0;0.00;;2;31.00
Americano;0;11;30.80;2.35 %;;0;0.00;;11;30.80
Flat White;0;8;30.40;2.31 %;;0;0.00;;8;30.40
