;von;bis;;
Datum:;23.06.2022;23.06.2022;;
Enthalt Z;735;736;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1477.10;99.41 %;
Auslagen;;;8.00;0.54 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.80;0.05 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;8.00;0.54 %;
19.0%;;;682.30;45.94 %;
7.0%;;;794.80;53.52 %;
Total;;;1485.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;8.00;0.60 %;
19.0%;;;573.34;43.30 %;
7.0%;;;742.89;56.10 %;
Total;;;1324.23;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;108.96;67.73 %;
7.0%;;;51.91;32.27 %;
Total;;;160.87;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;140;640.50;43.13 %;0.00
Maestro;;58;521.80;35.14 %;0.00
MasterCard;;17;121.20;8.16 %;0.00
Mehrzweckgutschein;;2;0.00;0.00 %;0.00
Visa;;16;126.10;8.49 %;0.00
Visa Electron;;10;75.50;5.08 %;0.80
Total;;243;1485.10;100.00 %;0.80
;;;;
Umsatzdetails;;;;;
Anna;;;433.60;29.35 %;0.00
Lora;;;249.30;16.88 %;0.00
Mik;;;294.30;19.92 %;0.00
Robin;;;48.00;3.25 %;0.00
Sofia;;;451.90;30.59 %;0.80
Total;;;1477.10;100.00 %;0.80
;;;;
Stornos;;;;;
Kommunikationsfehler;;1;2.80;15.56 %;
vertippt;;4;15.20;84.44 %;
Total;;5;18.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;1;1.00;25.00 %;
Staff Bottled Drinks;;2;3.00;75.00 %;
Total;;3;4.00;100.00 %;
;;;;
Tische;;;;;
Theke;;235;1485.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;332;916.90;61.74 %;;67;239.20;;265;677.70
Speisen;;87;290.20;19.54 %;;29;95.20;;58;195.00
Sonstiges;;18;278.00;18.72 %;;2;38.50;;16;239.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;131;363.00;24.44 %;;30;112.80;;101;250.20
Hafer;;95;299.40;20.16 %;;19;71.20;;76;228.20
Speisen;;87;290.20;19.54 %;;29;95.20;;58;195.00
Röstkaffee;;14;199.00;13.40 %;;2;38.50;;12;160.50
Kaffee;;73;147.80;9.95 %;;10;27.00;;63;120.80
Equipment_;;4;79.00;5.32 %;;0;0.00;;4;79.00
Summer;;18;68.80;4.63 %;;6;22.40;;12;46.40
Non Kaffee;;15;37.90;2.55 %;;2;5.80;;13;32.10
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Flat White auf Eis;0;31;130.20;8.77 %;;8;33.60;;23;96.60
Hafer Flat White auf Eis;0;30;125.00;8.42 %;;6;25.20;;24;99.80
Cappuccino;0;30;102.00;6.87 %;;8;27.20;;22;74.80
Banana Bread;0;18;68.40;4.61 %;;9;34.20;;9;34.20
Hafer Cappuccino;0;18;61.20;4.12 %;;4;13.60;;14;47.60
MUYU 500g;0;3;54.00;3.64 %;;0;0.00;;3;54.00
Hario tea dripper largo;0;1;48.00;3.23 %;;0;0.00;;1;48.00
Flat White;0;11;41.80;2.81 %;;4;15.20;;7;26.60
Caffé Latte;0;11;39.60;2.67 %;;2;7.20;;9;32.40
Kanelbullar;0;12;38.40;2.59 %;;4;12.80;;8;25.60
Nitro Americano;0;10;36.00;2.42 %;;4;14.40;;6;21.60
Cappuccino groß;0;7;29.40;1.98 %;;3;12.60;;4;16.80
Hafer Caffè Latte;0;8;28.80;1.94 %;;1;3.60;;7;25.20
Sandwich Vegetarisch;0;6;28.80;1.94 %;;2;9.60;;4;19.20
Filterkaffee;0;11;28.60;1.93 %;;2;5.20;;9;23.40
Croissant;0;13;28.60;1.93 %;;5;11.00;;8;17.60
Caffé Latte doppelt;0;7;28.00;1.89 %;;4;16.00;;3;12.00
Hafer Flat White;0;7;26.60;1.79 %;;4;15.20;;3;11.40
Apfelschorle;0;9;25.50;1.72 %;;1;3.00;;8;22.50
Pain au Chocolat;0;9;25.20;1.70 %;;0;0.00;;9;25.20
Granola;0;6;25.20;1.70 %;;1;4.20;;5;21.00
Americano;0;9;25.20;1.70 %;;2;5.60;;7;19.60
EL MORENO 250g;0;2;25.00;1.68 %;;0;0.00;;2;25.00
IZUBA 250g;0;2;25.00;1.68 %;;0;0.00;;2;25.00
EL MORENO 500g;0;1;24.00;1.62 %;;1;24.00;;0;0.00
Cookie;0;11;22.00;1.48 %;;5;10.00;;6;12.00
Espresso Macchiato;0;9;21.60;1.45 %;;1;2.40;;8;19.20
Hafer Cappuccino Groß;0;5;21.00;1.41 %;;3;12.60;;2;8.40
Kuchen Maple Carrot;0;4;19.20;1.29 %;;2;9.60;;2;9.60
Sandwich Vegan;0;4;19.20;1.29 %;;0;0.00;;4;19.20
Cold Brew;0;5;19.00;1.28 %;;1;3.80;;4;15.20
Americano groß;0;6;18.00;1.21 %;;1;3.00;;5;15.00
Kinto coffee server 600ml;0;1;17.00;1.14 %;;0;0.00;;1;17.00
ReCup ausgeben*;0;16;16.00;1.08 %;;1;1.00;;15;15.00
Espresso Doppio;0;6;15.60;1.05 %;;0;0.00;;6;15.60
Espresso Single;0;7;15.40;1.04 %;;1;2.20;;6;13.20
Lemon Poppy Cake;0;4;15.20;1.02 %;;1;3.80;;3;11.40
CHAKRA WARMI 250g;0;1;14.50;0.98 %;;1;14.50;;0;0.00
Hario V60 filter (100) 02;0;2;14.00;0.94 %;;0;0.00;;2;14.00
MUYU BOTTLE 365;0;1;13.50;0.91 %;;0;0.00;;1;13.50
ReCup ausgeben ´;0;13;13.00;0.88 %;;1;1.00;;12;12.00
Hafer Kinder Kakao;0;4;12.80;0.86 %;;0;0.00;;4;12.80
CABALLERO 250g;0;1;12.50;0.84 %;;0;0.00;;1;12.50
Espresso Doppio Macchiato;0;4;12.00;0.81 %;;1;3.00;;3;9.00
EL CARMEN Decaf 250g;0;1;11.50;0.77 %;;0;0.00;;1;11.50
ReCup ausgeben;0;11;11.00;0.74 %;;1;1.00;;10;10.00
MUYU 250g;0;1;9.50;0.64 %;;0;0.00;;1;9.50
CUERPO 250g;0;1;9.50;0.64 %;;0;0.00;;1;9.50
Espresso Tonic;0;2;8.40;0.57 %;;1;4.20;;1;4.20
Hafer Caffè Latte doppelt;0;2;8.00;0.54 %;;0;0.00;;2;8.00
Mineralwasser Sprudel;0;2;5.60;0.38 %;;1;2.80;;1;2.80
Nimbus Cocktail;0;1;5.40;0.36 %;;0;0.00;;1;5.40
Hand Brew;0;1;4.60;0.31 %;;1;4.60;;0;0.00
Hafer Kakao;0;1;4.00;0.27 %;;0;0.00;;1;4.00
MIKOLAJ Limonade;0;1;3.80;0.26 %;;0;0.00;;1;3.80
Coldbrew;0;1;3.80;0.26 %;;0;0.00;;1;3.80
Fritz Cola;0;1;1.50;0.10 %;;0;0.00;;1;1.50
ReCup ausgeben **;0;1;1.00;0.07 %;;0;0.00;;1;1.00
Milchschaum Kids;0;1;0.50;0.03 %;;0;0.00;;1;0.50
ReCup annehmen*;0;4;-4.00;-0.27 %;;0;0.00;;4;-4.00
ReCup annehmen;0;8;-8.00;-0.54 %;;0;0.00;;8;-8.00
ReCup annehmen ´;0;21;-21.00;-1.41 %;;0;0.00;;21;-21.00
;;;;
