;von;bis;;
Datum:;29.07.2020;29.07.2020;;
Enthalt Z;77;77;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2283.80;98.91 %;
Auslagen;;;19.00;0.82 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;6.20;0.27 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;19.00;0.83 %;
Cappuccino Hafer;0;4;12.80;0.56 %;;0;0.00;;4;12.80
Americano;0;5;12.50;0.54 %;;0;0.00;;5;12.50
ReCup ausgeben *;0;9;9.00;0.39 %;;0;0.00;;9;9.00
Cappuccino groß Hafer;0;2;7.60;0.33 %;;1;3.80;;1;3.80
Doppio Macchiato;0;2;6.00;0.26 %;;1;3.00;;1;3.00
Caffé Latte Hafer;0;1;3.50;0.15 %;;0;0.00;;1;3.50
Kakao;0;1;3.50;0.15 %;;0;0.00;;1;3.50
Café Crème groß;0;1;3.00;0.13 %;;0;0.00;;1;3.00
Extra Shot;0;1;0.60;0.03 %;;0;0.00;;1;0.60
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup zurücknehmen *;0;5;-5.00;-0.22 %;;0;0.00;;5;-5.00
ReCup zurücknehmen;0;14;-14.00;-0.61 %;;0;0.00;;14;-14.00
;;;;
