;von;bis;;
Datum:;05.10.2021;05.10.2021;;
Enthalt Z;477;477;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1221.30;97.85 %;
Auslagen;;;24.00;1.92 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.80;0.22 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;24.00;1.93 %;
19.0%;;;583.00;46.82 %;
7.0%;;;638.30;51.26 %;
Total;;;1245.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;24.00;2.16 %;
19.0%;;;489.89;44.11 %;
7.0%;;;596.68;53.73 %;
Total;;;1110.57;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;93.11;69.11 %;
7.0%;;;41.62;30.89 %;
Total;;;134.73;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;144;719.80;57.80 %;0.00
Maestro;;38;328.50;26.38 %;2.60
MasterCard;;10;74.90;6.01 %;0.00
Mehrzweckgutschein;;1;10.00;0.80 %;0.00
Visa;;7;43.00;3.45 %;0.20
Visa Electron;;6;69.10;5.55 %;0.00
Total;;206;1245.30;100.00 %;2.80
;;;;
Umsatzdetails;;;;;
Emanuel;;;270.10;22.12 %;0.00
Mik;;;122.90;10.06 %;0.00
Moritz;;;265.50;21.74 %;0.00
Robin;;;13.60;1.11 %;0.00
Slobo;;;549.20;44.97 %;2.80
Total;;;1221.30;100.00 %;2.80
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;203;1245.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;333;821.40;65.96 %;;120;357.60;;213;463.80
Sonstiges;;21;263.50;21.16 %;;1;9.50;;20;254.00
Speisen;;57;160.40;12.88 %;;28;80.40;;29;80.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;141;357.20;28.68 %;;44;128.40;;97;228.80
Hafer;;100;256.80;20.62 %;;43;136.20;;57;120.60
Röstkaffee;;19;248.50;19.96 %;;1;9.50;;18;239.00
Kaffee;;75;160.80;12.91 %;;27;69.40;;48;91.40
Speisen;;57;160.40;12.88 %;;28;80.40;;29;80.00
Non Kaffee;;13;30.20;2.43 %;;5;19.80;;8;10.40
Summer;;4;16.40;1.32 %;;1;3.80;;3;12.60
Gutscheine;;2;15.00;1.20 %;;0;0.00;;2;15.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;52;176.80;14.20 %;;15;51.00;;37;125.80
Hafer Cappuccino;0;30;102.00;8.19 %;;16;54.40;;14;47.60
Caffé Latte;0;19;68.40;5.49 %;;8;28.80;;11;39.60
MUYU BOTTLE 365;0;4;54.00;4.34 %;;0;0.00;;4;54.00
Hafer Flat White;0;12;45.60;3.66 %;;7;26.60;;5;19.00
Flat White;0;10;38.00;3.05 %;;5;19.00;;5;19.00
Cappuccino groß;0;9;37.80;3.04 %;;3;12.60;;6;25.20
Espresso Doppio;0;14;36.40;2.92 %;;8;20.80;;6;15.60
Americano;0;13;36.40;2.92 %;;6;16.80;;7;19.60
MUYU 1000g;0;1;34.00;2.73 %;;0;0.00;;1;34.00
Hafer Cappuccino Groß;0;8;33.60;2.70 %;;4;16.80;;4;16.80
Croissant;0;14;30.80;2.47 %;;10;22.00;;4;8.80
Hafer Caffè Latte;0;8;28.80;2.31 %;;3;10.80;;5;18.00
MUYU 250g;0;3;28.50;2.29 %;;0;0.00;;3;28.50
Lucia Dias 250g;0;3;28.50;2.29 %;;1;9.50;;2;19.00
Banana Bread PINE NUT;0;7;26.60;2.14 %;;4;15.20;;3;11.40
Filterkaffee;0;10;26.00;2.09 %;;4;10.40;;6;15.60
Divers. Röstkaffee;0;2;26.00;2.09 %;;0;0.00;;2;26.00
ReCup ausgeben ´;0;24;24.00;1.93 %;;0;0.00;;24;24.00
Pain au Chocolat;0;8;22.40;1.80 %;;4;11.20;;4;11.20
Kanelbullar;0;7;22.40;1.80 %;;6;19.20;;1;3.20
Kakao groß;0;5;20.00;1.61 %;;4;16.00;;1;4.00
Cookie;0;10;20.00;1.61 %;;1;2.00;;9;18.00
Espresso Single;0;9;19.80;1.59 %;;4;8.80;;5;11.00
Brownie;0;6;19.20;1.54 %;;1;3.20;;5;16.00
Quiche;0;5;19.00;1.53 %;;2;7.60;;3;11.40
MUYU 500g;0;1;18.00;1.45 %;;0;0.00;;1;18.00
ReCup ausgeben*;0;17;17.00;1.37 %;;3;3.00;;14;14.00
Hafer Caffè Latte groß;0;4;16.00;1.28 %;;1;4.00;;3;12.00
Espresso Macchiato;0;6;14.40;1.16 %;;0;0.00;;6;14.40
Hand Brew;0;3;13.80;1.11 %;;1;4.60;;2;9.20
Rukira  250g;0;1;13.50;1.08 %;;0;0.00;;1;13.50
Hafer Flat White auf Eis;0;3;12.60;1.01 %;;2;8.40;;1;4.20
Villa Maria 250g;0;1;12.50;1.00 %;;0;0.00;;1;12.50
Hafer Kakao groß;0;3;12.00;0.96 %;;3;12.00;;0;0.00
ATSABE 250g;0;1;11.50;0.92 %;;0;0.00;;1;11.50
EL CARMEN Decaf 250g;0;1;11.50;0.92 %;;0;0.00;;1;11.50
MIKOLAJ Limonade;0;3;11.40;0.92 %;;2;7.60;;1;3.80
ReCup ausgeben;0;11;11.00;0.88 %;;2;2.00;;9;9.00
M.Morales 250g;0;1;10.50;0.84 %;;0;0.00;;1;10.50
10€ Gutschein;0;1;10.00;0.80 %;;0;0.00;;1;10.00
Black Tea;0;2;9.20;0.74 %;;2;9.20;;0;0.00
Apfelschorle;0;3;9.00;0.72 %;;1;3.00;;2;6.00
Espresso Tonic;0;2;8.40;0.67 %;;0;0.00;;2;8.40
Caffé Latte doppelt;0;2;8.00;0.64 %;;2;8.00;;0;0.00
Americano groß;0;2;6.00;0.48 %;;1;3.00;;1;3.00
5€ Gutschein;0;1;5.00;0.40 %;;0;0.00;;1;5.00
Green Tea;0;1;4.60;0.37 %;;0;0.00;;1;4.60
Flat White auf Eis.;0;1;4.20;0.34 %;;0;0.00;;1;4.20
Cold Brew;0;1;3.80;0.31 %;;1;3.80;;0;0.00
Kinder Kakao;0;1;3.20;0.26 %;;0;0.00;;1;3.20
Hafer Kinder Kakao;0;1;3.20;0.26 %;;1;3.20;;0;0.00
Espresso Doppio Macchiato;0;1;3.00;0.24 %;;1;3.00;;0;0.00
ReCup annehmen **;0;4;-4.00;-0.32 %;;0;0.00;;4;-4.00
ReCup annehmen;0;6;-6.00;-0.48 %;;0;0.00;;6;-6.00
ReCup annehmen*;0;14;-14.00;-1.12 %;;3;-3.00;;11;-11.00
ReCup annehmen ´;0;19;-19.00;-1.53 %;;7;-7.00;;12;-12.00
;;;;
