;von;bis;;
Datum:;20.10.2021;20.10.2021;;
Enthalt Z;491;492;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1557.20;98.38 %;
Auslagen;;;21.00;1.33 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;4.60;0.29 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;21.00;1.33 %;
19.0%;;;544.40;34.49 %;
7.0%;;;1012.80;64.17 %;
Total;;;1578.20;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;21.00;1.47 %;
19.0%;;;457.48;32.10 %;
7.0%;;;946.64;66.43 %;
Total;;;1425.12;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;86.92;56.78 %;
7.0%;;;66.16;43.22 %;
Total;;;153.08;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;194;884.60;56.05 %;0.00
Maestro;;47;412.20;26.12 %;3.20
MasterCard;;6;53.90;3.42 %;0.00
Mehrzweckgutschein;;1;3.40;0.22 %;0.00
Visa;;16;109.10;6.91 %;0.00
Visa Electron;;12;115.00;7.29 %;1.40
Total;;276;1578.20;100.00 %;4.60
;;;;
Umsatzdetails;;;;;
Annacotta;;;813.80;52.26 %;0.20
Emanuel;;;60.60;3.89 %;0.00
Laura;;;105.80;6.79 %;0.00
Lora;;;563.80;36.21 %;4.40
Luke;;;13.20;0.85 %;0.00
Martin;;;0.00;0.00 %;0.00
Robin;;;0.00;0.00 %;0.00
Total;;;1557.20;100.00 %;4.60
;;;;
Stornos;;;;;
Training/Testbuchung;;33;127.50;71.91 %;
vertippt;;9;49.80;28.09 %;
Total;;42;177.30;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;246;1578.20;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;418;1045.80;66.27 %;;23;74.60;;395;971.20
Speisen;;104;296.40;18.78 %;;11;33.80;;93;262.60
Sonstiges;;15;236.00;14.95 %;;0;0.00;;15;236.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;204;536.00;33.96 %;;14;51.60;;190;484.40
Hafer;;104;301.80;19.12 %;;3;11.80;;101;290.00
Speisen;;104;296.40;18.78 %;;11;33.80;;93;262.60
Röstkaffee;;15;236.00;14.95 %;;0;0.00;;15;236.00
Kaffee;;86;162.60;10.30 %;;5;11.20;;81;151.40
Non Kaffee;;22;37.40;2.37 %;;1;0.00;;21;37.40
Summer;;2;8.00;0.51 %;;0;0.00;;2;8.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;73;248.20;15.73 %;;6;20.40;;67;227.80
Hafer Cappuccino;0;37;125.80;7.97 %;;1;3.40;;36;122.40
Cappuccino groß;0;22;92.40;5.85 %;;4;16.80;;18;75.60
Flat White;0;21;79.80;5.06 %;;2;7.60;;19;72.20
Hafer Flat White;0;18;68.40;4.33 %;;0;0.00;;18;68.40
MUYU 1000g;0;2;68.00;4.31 %;;0;0.00;;2;68.00
Banana Bread PINE NUT;0;17;64.60;4.09 %;;2;7.60;;15;57.00
Pain au Chocolat;0;21;58.80;3.73 %;;3;8.40;;18;50.40
Caffé Latte;0;16;57.60;3.65 %;;1;3.60;;15;54.00
Croissant;0;22;48.40;3.07 %;;2;4.40;;20;44.00
Kanelbullar;0;15;48.00;3.04 %;;3;9.60;;12;38.40
Americano;0;15;42.00;2.66 %;;2;5.60;;13;36.40
ReCup ausgeben ´;0;36;36.00;2.28 %;;0;0.00;;36;36.00
Cookie;0;17;34.00;2.15 %;;0;0.00;;17;34.00
Hafer Cappuccino Groß;0;8;33.60;2.13 %;;2;8.40;;6;25.20
Hafer Caffè Latte;0;8;28.80;1.82 %;;0;0.00;;8;28.80
Espresso Macchiato;0;12;28.80;1.82 %;;1;2.40;;11;26.40
Filterkaffee;0;11;28.60;1.81 %;;1;2.60;;10;26.00
Quiche;0;7;26.60;1.69 %;;1;3.80;;6;22.80
ATSABE 250g;0;2;23.00;1.46 %;;0;0.00;;2;23.00
Izuba 250g;0;2;23.00;1.46 %;;0;0.00;;2;23.00
Espresso Single;0;10;22.00;1.39 %;;0;0.00;;10;22.00
Caffé Latte doppelt;0;5;20.00;1.27 %;;0;0.00;;5;20.00
MUYU 500g;0;1;18.00;1.14 %;;0;0.00;;1;18.00
German Carranza 250g;0;1;17.50;1.11 %;;0;0.00;;1;17.50
ReCup ausgeben*;0;17;17.00;1.08 %;;0;0.00;;17;17.00
Brownie;0;5;16.00;1.01 %;;0;0.00;;5;16.00
Espresso Doppio;0;6;15.60;0.99 %;;0;0.00;;6;15.60
Espresso Doppio Macchiato;0;5;15.00;0.95 %;;0;0.00;;5;15.00
Mr Toi 250g;0;1;14.50;0.92 %;;0;0.00;;1;14.50
MUYU BOTTLE 365;0;1;13.50;0.86 %;;0;0.00;;1;13.50
Rukira  250g;0;1;13.50;0.86 %;;0;0.00;;1;13.50
Villa Maria 250g;0;1;12.50;0.79 %;;0;0.00;;1;12.50
Familia Aguilera 250g;0;1;12.50;0.79 %;;0;0.00;;1;12.50
Apfelschorle;0;4;12.00;0.76 %;;0;0.00;;4;12.00
Hafer Kakao groß;0;3;12.00;0.76 %;;0;0.00;;3;12.00
Americano groß;0;4;12.00;0.76 %;;0;0.00;;4;12.00
MIKOLAJ Limonade;0;3;11.40;0.72 %;;0;0.00;;3;11.40
M.Morales 250g;0;1;10.50;0.67 %;;0;0.00;;1;10.50
ReCup ausgeben;0;10;10.00;0.63 %;;0;0.00;;10;10.00
Kinder Kakao;0;3;9.60;0.61 %;;1;3.20;;2;6.40
Hafer Kinder Kakao;0;3;9.60;0.61 %;;0;0.00;;3;9.60
MUYU 250g;0;1;9.50;0.60 %;;0;0.00;;1;9.50
Lemon Verbena Tea;0;2;9.20;0.58 %;;0;0.00;;2;9.20
Flat White auf Eis;0;2;8.40;0.53 %;;0;0.00;;2;8.40
Kakao groß;0;2;8.00;0.51 %;;0;0.00;;2;8.00
Hafer Espresso Macchiato groß;0;2;6.00;0.38 %;;0;0.00;;2;6.00
Espresso Tonic;0;1;4.20;0.27 %;;0;0.00;;1;4.20
Hafer Flat White auf Eis;0;1;4.20;0.27 %;;0;0.00;;1;4.20
Cold Brew;0;1;3.80;0.24 %;;0;0.00;;1;3.80
ReCup ausgeben **;0;3;3.00;0.19 %;;0;0.00;;3;3.00
Mineralwasser Sprudel;0;1;2.80;0.18 %;;0;0.00;;1;2.80
Hafer Espresso Macchiato;0;1;2.40;0.15 %;;0;0.00;;1;2.40
Deckel ReCup;0;2;2.00;0.13 %;;0;0.00;;2;2.00
Extra Shot;0;1;0.60;0.04 %;;1;0.60;;0;0.00
Milchschaum Kids;0;4;0.00;0.00 %;;1;0.00;;3;0.00
ReCup annehmen **;0;3;-3.00;-0.19 %;;0;0.00;;3;-3.00
ReCup annehmen*;0;6;-6.00;-0.38 %;;0;0.00;;6;-6.00
ReCup annehmen;0;12;-12.00;-0.76 %;;0;0.00;;12;-12.00
ReCup annehmen ´;0;24;-24.00;-1.52 %;;0;0.00;;24;-24.00
;;;;
