;von;bis;;
Datum:;26.10.2021;26.10.2021;;
Enthalt Z;498;498;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1334.60;100.30 %;
Auslagen;;;-4.00;-0.30 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-4.00;-0.30 %;
19.0%;;;508.80;38.24 %;
7.0%;;;825.80;62.06 %;
Total;;;1330.60;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-4.00;-0.33 %;
19.0%;;;427.61;35.77 %;
7.0%;;;771.88;64.57 %;
Total;;;1195.49;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;81.19;60.09 %;
7.0%;;;53.92;39.91 %;
Total;;;135.11;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;141;709.70;53.34 %;0.00
Maestro;;36;300.50;22.58 %;0.00
MasterCard;;11;108.90;8.18 %;0.00
Visa;;13;114.10;8.58 %;0.00
Visa Electron;;11;97.40;7.32 %;0.00
Total;;212;1330.60;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;66.30;4.97 %;0.00
Lena P.;;;38.40;2.88 %;0.00
Lora;;;999.60;74.90 %;0.00
Robin;;;230.30;17.26 %;0.00
Total;;;1334.60;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;2;5.90;100.00 %;
Total;;2;5.90;100.00 %;
;;;;
Tische;;;;;
Theke;;212;1330.60;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;356;839.60;63.10 %;;38;132.00;;318;707.60
Sonstiges;;20;281.60;21.16 %;;0;0.00;;20;281.60
Speisen;;72;209.40;15.74 %;;21;63.40;;51;146.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;175;395.40;29.72 %;;22;78.80;;153;316.60
Röstkaffee;;20;281.60;21.16 %;;0;0.00;;20;281.60
Hafer;;101;255.80;19.22 %;;5;17.40;;96;238.40
Speisen;;72;209.40;15.74 %;;21;63.40;;51;146.00
Kaffee;;61;145.60;10.94 %;;6;16.80;;55;128.80
Non Kaffee;;18;38.60;2.90 %;;5;19.00;;13;19.60
Summer;;1;4.20;0.32 %;;0;0.00;;1;4.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;64;217.60;16.35 %;;9;30.60;;55;187.00
Hafer Cappuccino;0;35;119.00;8.94 %;;3;10.20;;32;108.80
Caffé Latte;0;19;68.40;5.14 %;;5;18.00;;14;50.40
MUYU 1000g;0;2;68.00;5.11 %;;0;0.00;;2;68.00
Hafer Caffè Latte;0;16;57.60;4.33 %;;2;7.20;;14;50.40
Flat White;0;15;57.00;4.28 %;;3;11.40;;12;45.60
Banana Bread PINE NUT;0;14;53.20;4.00 %;;4;15.20;;10;38.00
Americano;0;19;53.20;4.00 %;;6;16.80;;13;36.40
Kanelbullar;0;15;48.00;3.61 %;;6;19.20;;9;28.80
Hafer Flat White;0;11;41.80;3.14 %;;0;0.00;;11;41.80
Izuba 250g;0;3;34.50;2.59 %;;0;0.00;;3;34.50
Cappuccino groß;0;8;33.60;2.53 %;;2;8.40;;6;25.20
