;von;bis;;
Datum:;27.05.2021;27.05.2021;;
Enthalt Z;344;344;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1526.70;98.15 %;
Auslagen;;;28.00;1.80 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.70;0.05 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;28.00;1.80 %;
19.0%;;;379.90;24.44 %;
7.0%;;;1146.80;73.76 %;
Total;;;1554.70;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;28.00;1.97 %;
19.0%;;;319.21;22.49 %;
7.0%;;;1071.82;75.53 %;
Total;;;1419.03;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;60.69;44.73 %;
7.0%;;;74.98;55.27 %;
Total;;;135.67;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;180;810.10;52.11 %;0.00
Maestro;;36;380.60;24.48 %;0.70
MasterCard;;5;75.90;4.88 %;0.00
Mehrzweckgutschein;;1;20.00;1.29 %;0.00
Visa;;6;53.30;3.43 %;0.00
Visa Electron;;16;214.80;13.82 %;0.00
Total;;244;1554.70;100.00 %;0.70
;;;;
Umsatzdetails;;;;;
Anna;;;553.20;36.24 %;0.70
Khalid;;;254.20;16.65 %;0.00
Mik;;;358.00;23.45 %;0.00
Sebastian;;;361.30;23.67 %;0.00
Total;;;1526.70;100.00 %;0.70
;;;;
Stornos;;;;;
vertippt;;1;3.60;100.00 %;
Total;;1;3.60;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;243;1554.70;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;780;971.20;62.47 %;;0;0.00;;780;971.20
Sonstiges;;28;343.50;22.09 %;;0;0.00;;28;343.50
Speisen;;76;240.00;15.44 %;;0;0.00;;76;240.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;454;597.20;38.41 %;;0;0.00;;454;597.20
Röstkaffee;;26;324.00;20.84 %;;0;0.00;;26;324.00
Speisen;;76;240.00;15.44 %;;0;0.00;;76;240.00
Hafer;;140;195.60;12.58 %;;0;0.00;;140;195.60
Kaffee;;171;122.40;7.87 %;;0;0.00;;171;122.40
Non Kaffee;;8;25.80;1.66 %;;0;0.00;;8;25.80
Summer;;5;22.60;1.45 %;;0;0.00;;5;22.60
Gutscheine;;1;10.00;0.64 %;;0;0.00;;1;10.00
Equipment;;1;9.50;0.61 %;;0;0.00;;1;9.50
Decaf;;2;7.60;0.49 %;;0;0.00;;2;7.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;59;200.60;12.90 %;;0;0.00;;59;200.60
ReCup ausgeben ´;0;169;169.00;10.87 %;;0;0.00;;169;169.00
Caffé Latte;0;30;108.00;6.95 %;;0;0.00;;30;108.00
Flat White;0;26;98.80;6.35 %;;0;0.00;;26;98.80
Cappuccino groß;0;21;88.20;5.67 %;;0;0.00;;21;88.20
Kanelbullar;0;24;76.80;4.94 %;;0;0.00;;24;76.80
Gover Cueva 250g;0;6;75.00;4.82 %;;0;0.00;;6;75.00
Hafer Cappuccino;0;20;68.00;4.37 %;;0;0.00;;20;68.00
MUYU 250g;0;7;66.50;4.28 %;;0;0.00;;7;66.50
Banana Bread PINE NUT;0;17;64.60;4.16 %;;0;0.00;;17;64.60
ReCup ausgeben;0;50;50.00;3.22 %;;0;0.00;;50;50.00
Gover Cueva 500g;0;2;48.00;3.09 %;;0;0.00;;2;48.00
Hafer Flat White;0;12;45.60;2.93 %;;0;0.00;;12;45.60
ReCup ausgeben*;0;44;44.00;2.83 %;;0;0.00;;44;44.00
