;von;bis;;
Datum:;09.05.2021;09.05.2021;;
Enthalt Z;325;325;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1010.90;95.83 %;
Auslagen;;;44.00;4.17 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;44.00;4.17 %;
19.0%;;;381.10;36.13 %;
7.0%;;;629.80;59.70 %;
Total;;;1054.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;44.00;4.62 %;
19.0%;;;320.20;33.61 %;
7.0%;;;588.61;61.78 %;
Total;;;952.81;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;60.90;59.65 %;
7.0%;;;41.19;40.35 %;
Total;;;102.09;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;125;533.70;50.59 %;0.00
Maestro;;26;256.40;24.31 %;0.00
MasterCard;;8;54.30;5.15 %;0.00
Visa;;8;101.20;9.59 %;0.00
Visa Electron;;10;109.30;10.36 %;0.00
Total;;177;1054.90;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;309.20;30.59 %;0.00
Annacotta;;;217.50;21.52 %;0.00
Elisa;;;421.70;41.72 %;0.00
Sebastian;;;62.50;6.18 %;0.00
Total;;;1010.90;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;4.20;100.00 %;
Total;;1;4.20;100.00 %;
;;;;
Rabatte;;;;;
personal;;1;5.50;33.74 %;
Staff;;1;10.80;66.26 %;
Total;;2;16.30;100.00 %;
;;;;
Tische;;;;;
Theke;;177;1054.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;578;754.30;71.50 %;;0;0.00;;578;754.30
Sonstiges;;14;155.20;14.71 %;;0;0.00;;14;155.20
Speisen;;38;145.40;13.78 %;;0;0.00;;38;145.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;275;334.30;31.69 %;;0;0.00;;275;334.30
Hafer;;143;243.50;23.08 %;;0;0.00;;143;243.50
Speisen;;38;145.40;13.78 %;;0;0.00;;38;145.40
Kaffee;;125;118.20;11.20 %;;0;0.00;;125;118.20
Röstkaffee;;10;110.50;10.47 %;;0;0.00;;10;110.50
Summer;;14;47.60;4.51 %;;0;0.00;;14;47.60
Equipment;;3;34.70;3.29 %;;0;0.00;;3;34.70
Non Kaffee;;11;20.70;1.96 %;;0;0.00;;11;20.70
Gutscheine;;1;10.00;0.95 %;;0;0.00;;1;10.00
decaf;;10;-10.00;-0.95 %;;0;0.00;;10;-10.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Flat White auf Eis;0;32;134.40;12.74 %;;0;0.00;;32;134.40
Hafer Flat White auf ice;0;27;113.40;10.75 %;;0;0.00;;27;113.40
ReCup ausgeben ´;0;98;98.00;9.29 %;;0;0.00;;98;98.00
Cappuccino;0;22;70.40;6.67 %;;0;0.00;;22;70.40
ReCup ausgeben*;0;53;53.00;5.02 %;;0;0.00;;53;53.00
Cappuccino groß;0;13;49.40;4.68 %;;0;0.00;;13;49.40
ReCup ausgeben;0;48;48.00;4.55 %;;0;0.00;;48;48.00
Cold Brew;0;14;47.60;4.51 %;;0;0.00;;14;47.60
Lemon poppy cake;0;9;45.00;4.27 %;;0;0.00;;9;45.00
Hafer Flat White;0;11;41.80;3.96 %;;0;0.00;;11;41.80
Caffé Latte;0;11;38.50;3.65 %;;0;0.00;;11;38.50
Banana Bread PINE NUT;0;8;30.40;2.88 %;;0;0.00;;8;30.40
Don Primitivo 250g;0;2;29.00;2.75 %;;0;0.00;;2;29.00
Hafer Cappuccino;0;9;28.80;2.73 %;;0;0.00;;9;28.80
Tasse S;0;2;25.20;2.39 %;;0;0.00;;2;25.20
Americano groß;0;8;24.00;2.28 %;;0;0.00;;8;24.00
Flat White;0;6;22.80;2.16 %;;0;0.00;;6;22.80
Villa Maria 250g;0;2;21.88;2.07 %;;0;0.00;;2;21.88
Raspberry Chock Raw cake;0;4;20.00;1.90 %;;0;0.00;;4;20.00
Kanelbullar;0;6;19.20;1.82 %;;0;0.00;;6;19.20
MUYU 250g;0;2;19.00;1.80 %;;0;0.00;;2;19.00
Hafer Cappuccino Groß;0;5;19.00;1.80 %;;0;0.00;;5;19.00
Americano;0;7;17.50;1.66 %;;0;0.00;;7;17.50
Guardabaxo 250g;0;2;16.62;1.58 %;;0;0.00;;2;16.62
Filterkaffee;0;6;15.00;1.42 %;;0;0.00;;6;15.00
Gover Cueva 250g;0;1;12.50;1.18 %;;0;0.00;;1;12.50
EL CARMEN Decaf 250g;0;1;11.50;1.09 %;;0;0.00;;1;11.50
Pain au chocolat;0;4;11.20;1.06 %;;0;0.00;;4;11.20
Kaltgetränk;0;4;11.20;1.06 %;;0;0.00;;4;11.20
Hafer Caffè Latte;0;3;10.50;1.00 %;;0;0.00;;3;10.50
Coldbrew;0;3;10.20;0.97 %;;0;0.00;;3;10.20
10€ Gutschein;0;1;10.00;0.95 %;;0;0.00;;1;10.00
Doppio;0;4;10.00;0.95 %;;0;0.00;;4;10.00
Tasche;0;1;9.50;0.90 %;;0;0.00;;1;9.50
Espresso single;0;4;8.00;0.76 %;;0;0.00;;4;8.00
Café Crème;0;3;7.50;0.71 %;;0;0.00;;3;7.50
Espresso Macchiato;0;3;7.50;0.71 %;;0;0.00;;3;7.50
Kakao;0;2;7.00;0.66 %;;0;0.00;;2;7.00
Croissant;0;3;6.60;0.63 %;;0;0.00;;3;6.60
Kuchen Maple Carrot;0;1;4.80;0.46 %;;0;0.00;;1;4.80
Hand Brew;0;1;4.50;0.43 %;;0;0.00;;1;4.50
ALT Sandwich;0;1;4.20;0.40 %;;0;0.00;;1;4.20
ReCup ausgeben **;0;4;4.00;0.38 %;;0;0.00;;4;4.00
Cookie;0;2;4.00;0.38 %;;0;0.00;;2;4.00
Caffé Latte doppelt;0;1;3.80;0.36 %;;0;0.00;;1;3.80
Black tea;0;1;3.50;0.33 %;;0;0.00;;1;3.50
Hafer Kakao;0;1;3.50;0.33 %;;0;0.00;;1;3.50
Café Crème groß;0;1;3.00;0.28 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato dopio;0;1;3.00;0.28 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato;0;1;2.50;0.24 %;;0;0.00;;1;2.50
Deckel ReCup;0;2;2.00;0.19 %;;0;0.00;;2;2.00
ReCup annehmen* 1;0;10;-10.00;-0.95 %;;0;0.00;;10;-10.00
ReCup annehmen*;0;32;-32.00;-3.03 %;;0;0.00;;32;-32.00
ReCup annehmen;0;37;-37.00;-3.51 %;;0;0.00;;37;-37.00
ReCup annehmen ´;0;90;-90.00;-8.53 %;;0;0.00;;90;-90.00
;;;;
