;von;bis;;
Datum:;11.08.2021;11.08.2021;;
Enthalt Z;421;421;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1421.10;100.28 %;
Auslagen;;;-4.00;-0.28 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-4.00;-0.28 %;
19.0%;;;547.00;38.60 %;
7.0%;;;874.10;61.68 %;
Total;;;1417.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-4.00;-0.31 %;
19.0%;;;459.60;36.11 %;
7.0%;;;817.02;64.20 %;
Total;;;1272.62;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;87.40;60.49 %;
7.0%;;;57.08;39.51 %;
Total;;;144.48;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;144;701.60;49.51 %;0.00
Maestro;;35;330.40;23.32 %;0.00
MasterCard;;8;98.00;6.92 %;0.00
Visa;;9;97.60;6.89 %;0.00
Visa Electron;;14;189.50;13.37 %;0.00
Total;;210;1417.10;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;541.70;38.12 %;0.00
Emanuel;;;486.80;34.26 %;0.00
Sebastian;;;392.60;27.63 %;0.00
Total;;;1421.10;100.00 %;0.00
;;;;
Stornos;;;;;
Änderung durch Gast;;1;4.60;100.00 %;
Total;;1;4.60;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;210;1417.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;347;808.20;57.03 %;;39;132.20;;308;676.00
Sonstiges;;32;432.50;30.52 %;;4;50.50;;28;382.00
Speisen;;61;176.40;12.45 %;;8;26.40;;53;150.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;30;376.50;26.57 %;;4;50.50;;26;326.00
Milchmischgetränke;;129;300.00;21.17 %;;8;30.20;;121;269.80
Hafer;;77;199.60;14.09 %;;10;37.20;;67;162.40
Speisen;;61;176.40;12.45 %;;8;26.40;;53;150.00
Kaffee;;96;172.80;12.19 %;;6;13.80;;90;159.00
Summer;;24;100.40;7.08 %;;12;50.00;;12;50.40
Equipment;;2;56.00;3.95 %;;0;0.00;;2;56.00
Non Kaffee;;21;35.40;2.50 %;;3;1.00;;18;34.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;25;85.00;6.00 %;;3;10.20;;22;74.80
MUYU 250g;0;8;76.00;5.36 %;;0;0.00;;8;76.00
Hafer Flat White auf Eis;0;18;75.60;5.33 %;;2;8.40;;16;67.20
MUYU 500g;0;4;72.00;5.08 %;;1;18.00;;3;54.00
Flat White auf Eis.;0;14;58.80;4.15 %;;7;29.40;;7;29.40
Tasse M;0;2;56.00;3.95 %;;0;0.00;;2;56.00
Flat White auf Eis;0;13;54.60;3.85 %;;0;0.00;;13;54.60
Americano;0;19;53.20;3.75 %;;0;0.00;;19;53.20
Cappuccino groß;0;12;50.40;3.56 %;;2;8.40;;10;42.00
Caffé Latte;0;14;50.40;3.56 %;;0;0.00;;14;50.40
Izuba 250g;0;4;46.00;3.25 %;;0;0.00;;4;46.00
