;von;bis;;
Datum:;02.10.2020;02.10.2020;;
Enthalt Z;129;129;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1506.50;98.18 %;
Auslagen;;;28.00;1.82 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;28.00;1.82 %;
5.0%;;;1281.60;83.52 %;
16.0%;;;224.90;14.66 %;
Total;;;1534.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;28.00;1.94 %;
5.0%;;;1220.70;84.61 %;
16.0%;;;194.02;13.45 %;
Total;;;1442.72;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;60.90;66.35 %;
16.0%;;;30.88;33.65 %;
Total;;;91.78;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;163;982.60;64.03 %;0.00
Maestro;;28;330.20;21.52 %;0.00
MasterCard;;3;26.50;1.73 %;0.00
Visa;;6;94.40;6.15 %;0.00
Visa Electron;;7;100.80;6.57 %;0.00
Total;;207;1534.50;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;118.70;7.88 %;0.00
Clara;;;464.30;30.82 %;0.00
Karo;;;198.70;13.19 %;0.00
Robin;;;52.40;3.48 %;0.00
Sebastian;;;655.20;43.49 %;0.00
Slobo;;;17.20;1.14 %;0.00
Total;;;1506.50;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;4;12.50;100.00 %;
Total;;4;12.50;100.00 %;
;;;;
Rabatte;;;;;
50%;;1;38.50;100.00 %;
Total;;1;38.50;100.00 %;
;;;;
Tische;;;;;
Theke;;144;1002.30;65.32 %;
Tisch 1;;9;53.90;3.51 %;
Tisch 10;;3;20.20;1.32 %;
Tisch 11;;5;26.70;1.74 %;
Tisch 12;;2;17.10;1.11 %;
Tisch 13;;1;9.20;0.60 %;
Tisch 14;;3;31.20;2.03 %;
Tisch 15;;1;5.00;0.33 %;
Tisch 2;;10;133.30;8.69 %;
Tisch 20;;3;25.10;1.64 %;
Tisch 3;;10;57.00;3.71 %;
Tisch 4;;5;26.00;1.69 %;
Tisch 5;;7;61.30;3.99 %;
Tisch 6;;2;66.20;4.31 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;295;846.90;55.19 %;;2;6.30;;293;840.60
Sonstiges;;38;476.00;31.02 %;;0;0.00;;38;476.00
Speisen;;54;211.60;13.79 %;;0;0.00;;54;211.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;186;644.00;41.97 %;;1;3.80;;185;640.20
Röstkaffee;;35;426.00;27.76 %;;0;0.00;;35;426.00
Speisen;;54;211.60;13.79 %;;0;0.00;;54;211.60
Kaffee;;89;158.00;10.30 %;;1;2.50;;88;155.50
Non Kaffee;;14;37.30;2.43 %;;0;0.00;;14;37.30
Equipment;;1;35.00;2.28 %;;0;0.00;;1;35.00
Gutscheine;;2;15.00;0.98 %;;0;0.00;;2;15.00
Sommer;;6;7.60;0.50 %;;0;0.00;;6;7.60
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;91;291.20;18.98 %;;0;0.00;;91;291.20
Flat White;0;33;125.40;8.17 %;;1;3.80;;32;121.60
Caffé Latte;0;27;94.50;6.16 %;;0;0.00;;27;94.50
Cappuccino groß;0;21;79.80;5.20 %;;0;0.00;;21;79.80
Lua Clara 250g;0;6;69.00;4.50 %;;0;0.00;;6;69.00
Kuchen Maple Carrot;0;14;67.20;4.38 %;;0;0.00;;14;67.20
Bumbogo wachend 250g;0;5;60.75;3.96 %;;0;0.00;;5;60.75
Guji Hadeso 250g;0;4;49.50;3.23 %;;0;0.00;;4;49.50
Finca Isnul 250g;0;4;42.00;2.74 %;;0;0.00;;4;42.00
Prima Estate 250g;0;4;38.00;2.48 %;;0;0.00;;4;38.00
Granola COCOS;0;9;37.80;2.46 %;;0;0.00;;9;37.80
Divers. Equipment;0;1;35.00;2.28 %;;0;0.00;;1;35.00
Pain au chocolat;0;11;30.80;2.01 %;;0;0.00;;11;30.80
Feigenbrot;0;4;30.00;1.96 %;;0;0.00;;4;30.00
Filterkaffee;0;11;27.50;1.79 %;;0;0.00;;11;27.50
Don Pasquale 250g;0;3;26.25;1.71 %;;0;0.00;;3;26.25
Kakao;0;7;24.50;1.60 %;;0;0.00;;7;24.50
Banana Bread PINE NUT;0;6;22.80;1.49 %;;0;0.00;;6;22.80
Café Crème;0;9;22.50;1.47 %;;0;0.00;;9;22.50
Americano;0;9;22.50;1.47 %;;0;0.00;;9;22.50
ReCup ausgeben;0;22;22.00;1.43 %;;0;0.00;;22;22.00
Lua Clara 500g;0;1;22.00;1.43 %;;0;0.00;;1;22.00
El Moreno 500g;0;1;22.00;1.43 %;;0;0.00;;1;22.00
Flat White auf Eis;0;5;21.00;1.37 %;;0;0.00;;5;21.00
Espresso single;0;10;20.00;1.30 %;;0;0.00;;10;20.00
El Carmen Decaf 500g;0;1;20.00;1.30 %;;0;0.00;;1;20.00
Papakuchi 250g;0;2;19.00;1.24 %;;0;0.00;;2;19.00
Prima Estate 500g;0;1;18.00;1.17 %;;0;0.00;;1;18.00
Papakuchi 500g;0;1;18.00;1.17 %;;0;0.00;;1;18.00
Tea;0;5;17.50;1.14 %;;0;0.00;;5;17.50
Kaltgetränk;0;6;16.80;1.09 %;;0;0.00;;6;16.80
Croissant;0;8;16.00;1.04 %;;0;0.00;;8;16.00
Doppio;0;6;15.00;0.98 %;;1;2.50;;5;12.50
Hand Brew;0;3;13.50;0.88 %;;0;0.00;;3;13.50
El Moreno 250g;0;1;11.50;0.75 %;;0;0.00;;1;11.50
