;von;bis;;
Datum:;03.10.2021;03.10.2021;;
Enthalt Z;474;474;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1606.80;99.93 %;
Auslagen;;;0.00;0.00 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.20;0.07 %;
;;;;
Umsatz (Brutto);;;;;
19.0%;;;580.90;36.15 %;
7.0%;;;1025.90;63.85 %;
Total;;;1606.80;100.00 %;
;;;;
Umsatz (Netto);;;;;
19.0%;;;488.08;33.73 %;
7.0%;;;958.96;66.27 %;
Total;;;1447.04;100.00 %;
;;;;
Steuern;;;;;
19.0%;;;92.82;58.10 %;
7.0%;;;66.94;41.90 %;
Total;;;159.76;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;156;802.50;49.94 %;0.00
Maestro;;43;398.30;24.79 %;0.00
MasterCard;;12;117.20;7.29 %;1.20
Mehrzweckgutschein;;1;3.60;0.22 %;0.00
Visa;;18;148.80;9.26 %;0.00
Visa Electron;;13;136.40;8.49 %;0.00
Total;;243;1606.80;100.00 %;1.20
;;;;
Umsatzdetails;;;;;
Anna;;;60.60;3.77 %;0.00
Annacotta;;;1046.00;65.10 %;0.00
Emanuel;;;40.20;2.50 %;0.00
Robin;;;460.00;28.63 %;1.20
Total;;;1606.80;100.00 %;1.20
;;;;
Stornos;;;;;
vertippt;;1;3.40;100.00 %;
Total;;1;3.40;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;243;1606.80;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;489;1133.80;70.56 %;;18;57.40;;471;1076.40
Speisen;;103;328.00;20.41 %;;7;20.60;;96;307.40
Sonstiges;;11;145.00;9.02 %;;0;0.00;;11;145.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;244;555.80;34.59 %;;6;22.00;;238;533.80
Speisen;;103;328.00;20.41 %;;7;20.60;;96;307.40
Hafer;;123;273.00;16.99 %;;2;7.60;;121;265.40
Kaffee;;97;222.20;13.83 %;;8;20.40;;89;201.80
Röstkaffee;;10;135.50;8.43 %;;0;0.00;;10;135.50
Non Kaffee;;20;58.20;3.62 %;;2;7.40;;18;50.80
Summer;;5;24.60;1.53 %;;0;0.00;;5;24.60
Equipment;;1;9.50;0.59 %;;0;0.00;;1;9.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;80;272.00;16.93 %;;3;10.20;;77;261.80
Flat White;0;24;91.20;5.68 %;;1;3.80;;23;87.40
Hafer Cappuccino;0;26;88.40;5.50 %;;1;3.40;;25;85.00
Hafer Flat White;0;18;68.40;4.26 %;;0;0.00;;18;68.40
Caffé Latte;0;18;64.80;4.03 %;;0;0.00;;18;64.80
Cappuccino groß;0;15;63.00;3.92 %;;0;0.00;;15;63.00
Hafer Cappuccino Groß;0;13;54.60;3.40 %;;1;4.20;;12;50.40
Kuchen Maple Carrot;0;10;48.00;2.99 %;;0;0.00;;10;48.00
Americano;0;17;47.60;2.96 %;;0;0.00;;17;47.60
Pain au Chocolat;0;16;44.80;2.79 %;;1;2.80;;15;42.00
Lemon Poppy Cake;0;9;43.20;2.69 %;;0;0.00;;9;43.20
ReCup ausgeben ´;0;43;43.00;2.68 %;;0;0.00;;43;43.00
Americano groß;0;14;42.00;2.61 %;;0;0.00;;14;42.00
Banana Bread PINE NUT;0;11;41.80;2.60 %;;1;3.80;;10;38.00
Croissant;0;19;41.80;2.60 %;;2;4.40;;17;37.40
Hafer Caffè Latte;0;10;36.00;2.24 %;;0;0.00;;10;36.00
German Carranza 250g;0;2;35.00;2.18 %;;0;0.00;;2;35.00
Kakao groß;0;8;32.00;1.99 %;;2;8.00;;6;24.00
Chocolate Cake;0;10;32.00;1.99 %;;0;0.00;;10;32.00
Kanelbullar;0;10;32.00;1.99 %;;3;9.60;;7;22.40
Filterkaffee;0;11;28.60;1.78 %;;0;0.00;;11;28.60
ReCup ausgeben*;0;25;25.00;1.56 %;;0;0.00;;25;25.00
Cookie;0;12;24.00;1.49 %;;0;0.00;;12;24.00
Espresso Doppio;0;9;23.40;1.46 %;;2;5.20;;7;18.20
Izuba 250g;0;2;23.00;1.43 %;;0;0.00;;2;23.00
Espresso Single;0;10;22.00;1.37 %;;3;6.60;;7;15.40
Espresso Doppio Macchiato;0;7;21.00;1.31 %;;0;0.00;;7;21.00
Apfelschorle;0;7;21.00;1.31 %;;0;0.00;;7;21.00
M.Morales 250g;0;2;21.00;1.31 %;;0;0.00;;2;21.00
Caffé Latte doppelt;0;5;20.00;1.24 %;;0;0.00;;5;20.00
